,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
1497,VEN,2514.0,4.2207247729708427e-10,3.6876518152997497e-10
1498,VEN,2555.0,6.549582893746023e-09,5.880446168405074e-09
1499,VEN,2731.0,5.01974736323114e-08,4.4676006788918246e-08
1500,VEN,2735.0,1.740681116472004e-06,1.5492150450931806e-06
1501,VEN,2805.0,2.0016146417049136e-09,1.748812885000847e-09
1502,VEN,2903.0,7.699104970442506e-09,6.912527569781257e-09
1503,VEN,2905.0,4.079650785580922e-09,3.5643953193961247e-09
1504,VEN,2907.0,4.3088542666234857e-10,3.3913821195712015e-10
1506,VEN,2913.0,4.2815752031397337e-10,3.84414899490507e-10
1507,VEN,2918.0,4.398419785042105e-09,3.153321168861752e-09
1508,VEN,2919.0,8.425059367606346e-10,6.040105163026356e-10
1510,BDI,960.0,2.984919926333677e-08,2.5830805086094052e-08
1511,BDI,976.0,7.29944359600138e-08,6.174660576213948e-08
1512,BDI,1016.0,6.243361241133728e-08,5.281311652275604e-08
1513,BDI,1049.0,1.4134447132857122e-08,1.1956447409997447e-08
1514,BDI,1052.0,4.1333565028374686e-09,3.496440942360184e-09
1515,BDI,1053.0,2.459795653964414e-09,2.0807617800343923e-09
1516,BDI,2511.0,1.2255495303543445e-09,1.1030824796715272e-09
1517,BDI,2514.0,2.6298304552983237e-10,2.3670360339556657e-10
1518,BDI,2555.0,1.504372701492517e-09,1.2837656836128867e-09
1519,BDI,2731.0,8.269647945831666e-08,6.995364575221494e-08
1520,BDI,2735.0,0.0,0.0
1521,BDI,2805.0,1.2385466141604193e-09,1.1147807873108428e-09
1522,BDI,2903.0,1.79883703797129e-10,1.535048633538954e-10
1523,BDI,2905.0,1.5549209800855554e-10,1.3995404085464717e-10
1524,BDI,2907.0,8.228603956520339e-12,6.207153778519866e-12
1526,BDI,2913.0,6.542311966932452e-11,5.582922095239565e-11
1527,BDI,2918.0,4.461320624525449e-10,3.06927023501645e-10
1528,BDI,2919.0,2.9804236273782145e-11,2.0504523877892678e-11
1530,BEN,960.0,4.665434956103745e-08,4.037359258108751e-08
1531,BEN,976.0,7.739096725000144e-08,6.546566846484314e-08
1532,BEN,1016.0,4.758706759497731e-08,4.0254299708171786e-08
1533,BEN,1049.0,9.89857926515415e-09,8.373291244083013e-09
1534,BEN,1052.0,3.338935634708578e-08,2.824433665251526e-08
1535,BEN,1053.0,4.4028883362126054e-09,3.724440181437503e-09
1536,BEN,2514.0,2.1543019481227e-10,1.9390262702881594e-10
1537,BEN,2555.0,9.617505778614083e-10,8.207157620105759e-10
1538,BEN,2731.0,5.950261796774314e-08,5.033376373347263e-08
1539,BEN,2735.0,2.7964483075454096e-10,2.3655390840309735e-10
1540,BEN,2805.0,4.136318951508699e-10,3.7229837332019785e-10
1541,BEN,2903.0,9.453193719154896e-11,8.066940915077683e-11
1542,BEN,2905.0,1.167164353629435e-10,1.0505316329512379e-10
1543,BEN,2907.0,1.230508510051608e-12,9.28220095173663e-13
1545,BEN,2913.0,1.0393396515769018e-11,8.869268745629638e-12
1546,BEN,2918.0,4.948432470713388e-10,3.404390262572772e-10
1547,BEN,2919.0,1.9451435774215527e-10,1.3382071784290186e-10
1549,BFA,960.0,9.255088992183476e-08,8.009139464762358e-08
1550,BFA,976.0,4.5502991656204326e-08,3.8491362387301606e-08
1551,BFA,1016.0,7.245853401952509e-08,6.129328181475467e-08
1552,BFA,1049.0,7.129747952016712e-09,6.031113607313284e-09
1553,BFA,1052.0,5.913701800689757e-09,5.002449965940881e-09
1554,BFA,1053.0,6.557135412316321e-09,5.546735856073369e-09
1555,BFA,2514.0,3.002124518949896e-10,2.7021273939768543e-10
1556,BFA,2555.0,8.460284773651322e-10,7.219635968686987e-10
1557,BFA,2731.0,8.574210085525379e-08,7.25299624429889e-08
1558,BFA,2735.0,9.766840101633336e-08,8.261851980440921e-08
1559,BFA,2805.0,3.188946029705538e-09,2.8702801534012163e-09
1560,BFA,2903.0,2.0259625680608757e-10,1.7288675994854368e-10
1561,BFA,2905.0,9.394463784928365e-11,8.455691222913622e-11
1562,BFA,2907.0,1.2081284044908406e-09,9.113379171603302e-10
1564,BFA,2913.0,6.082456426253247e-11,5.190501545493138e-11
1565,BFA,2918.0,1.2843946632597663e-08,8.836294545354505e-09
1566,BFA,2919.0,7.54094817921328e-09,5.187972293007473e-09
1568,BWA,960.0,4.958319005493511e-09,4.290814324888564e-09
1569,BWA,976.0,3.326960898754136e-08,2.8143041356461507e-08
1570,BWA,1016.0,4.71424924456188e-08,3.9878229859586033e-08
1571,BWA,1049.0,8.433879316277954e-10,7.134289269293766e-10
1572,BWA,1052.0,3.4799175551753e-09,2.943691454535858e-09
1573,BWA,1053.0,3.0717619187080684e-10,2.5984291774447243e-10
1574,BWA,2514.0,5.336533545615311e-09,4.803262953106118e-09
1575,BWA,2731.0,4.878959338388054e-08,4.127152636154148e-08
1576,BWA,2735.0,1.1552446678097933e-08,9.77231156373903e-09
1577,BWA,2903.0,6.6362861477544256e-09,5.6631155395670195e-09
1578,BWA,2905.0,7.17246816781544e-10,6.455735795216207e-10
1579,BWA,2907.0,7.42696202653472e-10,5.602444308842779e-10
1580,BWA,2913.0,3.7545147428568565e-09,3.2039382133937704e-09
1581,BWA,2918.0,1.980658701716982e-08,1.3626406417612948e-08
1582,BWA,2919.0,3.2109386618135347e-08,2.2090406161328378e-08
1584,CAF,960.0,3.401364714828701e-08,2.9434621746578946e-08
1585,CAF,976.0,5.31723867234656e-08,4.497896801674567e-08
1586,CAF,1016.0,1.7218906742862126e-07,1.4565617671036963e-07
1587,CAF,1049.0,6.268652937269571e-09,5.302706110220469e-09
1588,CAF,1052.0,4.6680530949094134e-09,3.948745275407046e-09
1589,CAF,1053.0,1.3655303881227793e-08,1.1551136113693266e-08
1590,CAF,2514.0,2.2121436699293345e-10,1.99108796860278e-10
1591,CAF,2731.0,6.00334360449241e-08,5.078278719823458e-08
1592,CAF,2735.0,1.3674935296232456e-11,1.156774249234259e-11
1593,CAF,2805.0,1.1583429446489823e-09,1.042591732154621e-09
1594,CAF,2903.0,3.787313636176859e-12,3.2319273504360228e-12
1595,CAF,2905.0,8.13918076922172e-11,7.325846473795336e-11
1596,CAF,2907.0,9.109471866003961e-13,6.871626464484484e-13
1598,CAF,2913.0,4.439357513488344e-13,3.788352997532585e-13
1599,CAF,2918.0,5.5680570362530736e-11,3.830675525604781e-11
1600,CAF,2919.0,4.655352551329647e-12,3.202759053172479e-12
1602,CIV,960.0,7.982115959938625e-08,6.907538112388423e-08
1603,CIV,976.0,5.086102393117339e-08,4.3023766839670656e-08
1604,CIV,1016.0,1.3449834806094075e-07,1.1377328099264013e-07
1605,CIV,1049.0,5.596678188533919e-09,4.734277032762807e-09
1606,CIV,1052.0,6.920385794723368e-09,5.854012402024367e-09
1607,CIV,1053.0,1.7520897748017355e-08,1.4821074395837842e-08
1608,CIV,2514.0,2.8141013303723394e-10,2.532893038322611e-10
1609,CIV,2555.0,2.8837424602903224e-08,2.4608593383974853e-08
1610,CIV,2731.0,4.3989484021518786e-08,3.721107358161633e-08
1611,CIV,2735.0,0.0,0.0
1612,CIV,2805.0,4.968451275282404e-10,4.4719625091619606e-10
1613,CIV,2903.0,4.099625779799151e-11,3.498440836196634e-11
1614,CIV,2905.0,3.301660892242707e-10,2.9717316141409445e-10
1615,CIV,2907.0,5.445630838694396e-12,4.107849668720737e-12
1617,CIV,2913.0,2.6485477656122612e-11,2.2601545012943197e-11
1618,CIV,2918.0,1.984567366846818e-09,1.3653296996773977e-09
1619,CIV,2919.0,1.4359383905310915e-10,9.878875185849953e-11
1621,CMR,960.0,1.512204333268281e-08,1.308626574481623e-08
1622,CMR,976.0,3.562535613415746e-08,3.013578763121965e-08
1623,CMR,1016.0,5.533644746794211e-08,4.6809565155789414e-08
1624,CMR,1049.0,7.121529697926336e-09,6.0241617172315595e-09
1625,CMR,1052.0,9.614532611154996e-09,8.133013796468396e-09
1626,CMR,1053.0,1.0322552855735923e-08,8.731934061263657e-09
1627,CMR,2511.0,5.222643602012327e-08,4.700753835124646e-08
1628,CMR,2514.0,2.0780629711665553e-10,1.8704057227986677e-10
1629,CMR,2555.0,1.457900245217567e-09,1.2441081276496659e-09
1630,CMR,2731.0,6.833393219850805e-08,5.780424653119339e-08
1631,CMR,2735.0,7.767404021632289e-10,6.570512226188248e-10
1632,CMR,2805.0,1.8749353631562757e-09,1.6875763062927996e-09
1633,CMR,2903.0,1.1201902014727051e-10,9.559211878435017e-11
1634,CMR,2905.0,8.482887758814856e-11,7.635207416760416e-11
1635,CMR,2907.0,9.453732639550823e-12,7.1313156623859495e-12
1637,CMR,2913.0,1.2744991114696605e-11,1.0876016438457048e-11
1638,CMR,2918.0,5.755439439160245e-10,3.959589647725295e-10
1639,CMR,2919.0,5.144825295412631e-11,3.539503315848182e-11
1641,COG,960.0,6.994280480469269e-09,6.052688188201587e-09
1642,COG,976.0,7.338310478740627e-08,6.207538398395057e-08
1643,COG,1016.0,1.2761624899804547e-07,1.0795165565827399e-07
1644,COG,1049.0,5.0657774142094805e-09,4.2851836137934044e-09
1645,COG,1052.0,7.1595286563685996e-09,6.056305354968436e-09
1646,COG,1053.0,4.125379616619721e-09,3.4896932273868606e-09
1647,COG,2514.0,3.2403878448556435e-10,2.9165814766926346e-10
1648,COG,2731.0,9.496689590101842e-08,8.033329396320766e-08
1649,COG,2735.0,4.213770253847835e-12,3.5644636089674307e-12
1650,COG,2805.0,3.7141936554164683e-09,3.3430406898466718e-09
1651,COG,2903.0,8.378524224104494e-11,7.14986510161567e-11
1653,COG,2907.0,8.315432137309482e-13,6.272651628861814e-13
1655,COG,2913.0,2.9130911732635806e-12,2.4859042428522747e-12
1656,COG,2918.0,2.9759497990673594e-11,2.0473745125978737e-11
1657,COG,2919.0,1.451221106058462e-11,9.984016214316988e-12
1659,CPV,960.0,1.1805032368945672e-08,1.0215801350886189e-08
1660,CPV,976.0,6.829637837244831e-08,5.777247943467331e-08
1661,CPV,1016.0,2.1176480323660777e-08,1.7913362364921533e-08
1662,CPV,1049.0,1.3861795924396905e-09,1.17258094653658e-09
1663,CPV,1052.0,3.03460606472524e-09,2.5669987288432705e-09
1664,CPV,1053.0,1.4302171412973805e-08,1.2098326785663514e-08
1665,CPV,2514.0,1.5343433340217203e-09,1.3810190511605038e-09
1666,CPV,2731.0,3.0995921316422194e-08,2.6219709880460526e-08
1667,CPV,2903.0,3.804684813998578e-10,3.246751151711688e-10
1668,CPV,2907.0,2.754196758301158e-10,2.07759699037764e-10
1670,CPV,2913.0,2.835169936609048e-10,2.4194096770159473e-10
1671,CPV,2918.0,1.4294039346518468e-09,9.833919862930683e-10
1672,CPV,2919.0,1.0105998806240278e-09,6.952659076011705e-10
1674,ETH,960.0,3.74918893422628e-08,3.244461190953694e-08
1675,ETH,976.0,6.883781206065463e-08,5.823048273386081e-08
1676,ETH,1016.0,1.1662515142058361e-07,9.865419400817624e-08
1677,ETH,1049.0,3.2877829394110646e-08,2.781163171156104e-08
1678,ETH,1052.0,7.97916488363554e-09,6.749642515915102e-09
1679,ETH,1053.0,1.2863347246227059e-08,1.0881213352061289e-08
1680,ETH,2511.0,2.0927630948997525e-10,1.8836368885226713e-10
1681,ETH,2514.0,1.891970591090326e-10,1.7029092332825632e-10
1682,ETH,2555.0,6.47718062376567e-10,5.5273418635575e-10
1683,ETH,2731.0,1.4105003886374532e-07,1.1931541120785023e-07
1684,ETH,2735.0,5.6469568443697255e-08,4.7768081695448564e-08
1685,ETH,2805.0,5.792696760841252e-09,5.213842565046308e-09
1686,ETH,2903.0,1.7968631934311351e-10,1.5333642411786544e-10
1687,ETH,2905.0,2.9972869111497325e-11,2.697773199980027e-11
1688,ETH,2907.0,8.741831138419467e-11,6.59430086424635e-11
1690,ETH,2913.0,1.4082291503510158e-10,1.2017209938005238e-10
1691,ETH,2918.0,4.2534836179868335e-09,2.9262838882389764e-09
1692,ETH,2919.0,3.116397661509602e-09,2.14399891600791e-09
1694,GHA,960.0,6.311203549403722e-08,5.46156924696976e-08
1695,GHA,976.0,7.707722153026903e-08,6.520026832836578e-08
1696,GHA,1016.0,1.3104167289647314e-07,1.1084925047139491e-07
1697,GHA,1049.0,4.876754993515285e-09,4.12528796233302e-09
1698,GHA,1052.0,1.0206733338270589e-08,8.633961359777055e-09
1699,GHA,1053.0,1.7523937475236535e-08,1.4823645726594195e-08
1700,GHA,2514.0,2.244297401610693e-10,2.0200286333374895e-10
1701,GHA,2731.0,6.427344972445378e-08,5.436945034115434e-08
1702,GHA,2735.0,1.9012729662061103e-10,1.6083027527584725e-10
1703,GHA,2805.0,8.640278456897166e-10,7.776870333858242e-10
1704,GHA,2903.0,9.767829823947e-11,8.335437567374683e-11
1705,GHA,2905.0,1.1103002944521658e-10,9.993499011257487e-11
1706,GHA,2907.0,2.161743710563989e-12,1.6306867741017224e-12
1708,GHA,2913.0,1.6521329500349135e-11,1.4098577991455901e-11
1709,GHA,2918.0,1.998509950813527e-09,1.3749218275628014e-09
1710,GHA,2919.0,7.119421518816061e-11,4.897973133361623e-11
1712,GIN,960.0,5.1502148140920396e-08,4.4568765091708537e-08
1713,GIN,976.0,5.846449677372552e-08,4.945560830618169e-08
1714,GIN,1016.0,6.171105615251673e-08,5.2201900121566236e-08
1715,GIN,1049.0,5.7809200572376554e-08,4.890128775188234e-08
1716,GIN,1052.0,1.7090557924332706e-08,1.445704632866624e-08
1717,GIN,1053.0,5.964909786235485e-08,5.0457672305211225e-08
1718,GIN,2514.0,2.0717972960836616e-10,1.8647661658194761e-10
1719,GIN,2731.0,1.1263182734015635e-07,9.527620766672864e-08
1720,GIN,2735.0,9.370786298864282e-10,7.926826746002869e-10
1721,GIN,2805.0,1.961028375207046e-09,1.7650661921466147e-09
1722,GIN,2903.0,4.691457163674429e-11,4.0034837822368157e-11
1723,GIN,2905.0,1.5612075548489157e-10,1.4051987767371095e-10
1724,GIN,2907.0,6.686157748865894e-12,5.04362703004641e-12
1726,GIN,2913.0,2.0122115373083817e-12,1.7171330729436808e-12
1727,GIN,2918.0,1.6512815604564333e-10,1.1360379066410535e-10
1728,GIN,2919.0,2.038581421017722e-11,1.4024899360047196e-11
1730,GMB,960.0,6.359235464186938e-09,5.5031349525597606e-09
1731,GMB,976.0,3.9595455539083274e-08,3.349412802481822e-08
1732,GMB,1016.0,1.423445632188827e-07,1.2041046022021523e-07
1733,GMB,1049.0,2.501261982698566e-09,2.115838495390526e-09
1734,GMB,1052.0,6.5917571843107255e-09,5.5760227034612475e-09
1735,GMB,1053.0,9.9842224709695e-09,8.44573755038207e-09
1736,GMB,2514.0,2.6861352014190064e-10,2.417714343913584e-10
1737,GMB,2731.0,1.174956120028626e-07,9.939052391741629e-08
1738,GMB,2735.0,4.319734456101717e-08,3.654099616635935e-08
1739,GMB,2805.0,6.402273285771927e-09,5.762505159266931e-09
1740,GMB,2903.0,2.457847955611368e-11,2.0974196472865596e-11
1741,GMB,2905.0,6.372219875948123e-11,5.7354549348492837e-11
1742,GMB,2907.0,7.384735550705948e-12,5.5705912472081325e-12
1743,GMB,2913.0,4.711923056209199e-13,4.020948477318414e-13
1744,GMB,2918.0,2.6890807311108966e-10,1.8500162042114772e-10
1745,GMB,2919.0,6.748883616231935e-11,4.6430528864072004e-11
1747,KEN,960.0,1.4724084417155794e-08,1.2741881324699543e-08
1748,KEN,976.0,6.305028691781309e-08,5.333476666134718e-08
1749,KEN,1016.0,7.83594093618167e-08,6.628488177192955e-08
1750,KEN,1049.0,5.495913986228399e-09,4.649039748675788e-09
1751,KEN,1052.0,5.851580122822855e-09,4.9499007174662225e-09
1752,KEN,1053.0,1.5786333722161438e-08,1.335379213431881e-08
1753,KEN,2511.0,1.0011469244251803e-09,9.011040390926914e-10
1754,KEN,2514.0,3.035788598437683e-10,2.732427480066815e-10
1755,KEN,2555.0,8.23092905758534e-10,7.023913859841319e-10
1756,KEN,2731.0,3.534199009871404e-08,2.989608592455134e-08
1757,KEN,2735.0,1.7440161103640216e-08,1.4752778591022738e-08
1758,KEN,2805.0,4.2658244023956724e-09,3.8395479277589114e-09
1759,KEN,2903.0,3.945244843320325e-10,3.366698915953791e-10
1760,KEN,2905.0,3.644361495302179e-10,3.2801867370428073e-10
1761,KEN,2907.0,1.8707235729317924e-10,1.4111590441885982e-10
1763,KEN,2913.0,6.274321862257668e-10,5.354231093609458e-10
1764,KEN,2918.0,3.4048795971604157e-09,2.34246683458015e-09
1765,KEN,2919.0,7.300105570867217e-10,5.022278967794172e-10
1767,MDG,960.0,2.7054341088241174e-08,2.3412199611043846e-08
1768,MDG,976.0,6.817909945949884e-08,5.767327221830314e-08
1769,MDG,1016.0,6.689819228550511e-08,5.6589742093708264e-08
1770,MDG,1049.0,3.0285898919548117e-09,2.561909597824352e-09
1771,MDG,1052.0,4.717857890004057e-09,3.990875569412712e-09
1772,MDG,1053.0,4.0437104804109586e-09,3.4206086199082937e-09
1773,MDG,2511.0,4.6401461657337205e-09,4.176464362934376e-09
1774,MDG,2514.0,2.900847929723474e-10,2.610971199625202e-10
1775,MDG,2555.0,0.0,0.0
1776,MDG,2731.0,5.90129781022039e-08,4.991957326340118e-08
1777,MDG,2735.0,1.710394073899864e-08,1.4468366963866682e-08
1778,MDG,2805.0,1.0821971702687974e-09,9.740550736684335e-10
1779,MDG,2903.0,1.9405764238623973e-10,1.656002808952296e-10
1780,MDG,2905.0,9.726390710501348e-09,8.754449263337277e-09
1781,MDG,2907.0,1.536518231617979e-11,1.1590550471923939e-11
1783,MDG,2913.0,9.036964298894246e-11,7.711748983111238e-11
1784,MDG,2918.0,1.5845922296181974e-09,1.0901574162298236e-09
1785,MDG,2919.0,1.7736423979632982e-10,1.2202189167273782e-10
1787,MLI,960.0,3.908274298220492e-08,3.3821299770786266e-08
1788,MLI,976.0,2.5409550410321122e-08,2.149415186438015e-08
1789,MLI,1016.0,3.153036838345071e-08,2.667180313817977e-08
1790,MLI,1049.0,1.2596869048373716e-08,1.0655797208890194e-08
1791,MLI,1052.0,8.621807914840283e-09,7.293259647436231e-09
1792,MLI,1053.0,1.0008936794029583e-08,8.466643603598305e-09
1793,MLI,2511.0,5.988199758538033e-09,5.389809285396017e-09
1794,MLI,2514.0,3.589691178880343e-10,3.230979531043072e-10
1795,MLI,2555.0,1.277353838353925e-09,1.0900377425641079e-09
1796,MLI,2731.0,7.765175566603783e-08,6.568627157384109e-08
1797,MLI,2735.0,2.1942621178965848e-08,1.8561447341928616e-08
1798,MLI,2805.0,8.163950148055577e-10,7.348140691325715e-10
1799,MLI,2903.0,6.625371780701388e-10,5.653801697413978e-10
1800,MLI,2905.0,1.0017972157486571e-10,9.016893479258664e-11
1801,MLI,2907.0,5.66115236994676e-10,4.270425883852035e-10
1803,MLI,2913.0,1.4605480097550788e-10,1.2463676137784507e-10
1804,MLI,2918.0,4.021173176099248e-09,2.766460467198726e-09
1805,MLI,2919.0,2.235475968172498e-09,1.5379481610193092e-09
1807,MUS,960.0,7.543932294875682e-09,6.5283441265030565e-09
1808,MUS,976.0,2.8555836816178315e-08,2.4155621930724176e-08
1809,MUS,1016.0,7.105450527727352e-08,6.010560212264757e-08
1810,MUS,1049.0,2.586901706744059e-09,2.1882818564312527e-09
1811,MUS,1052.0,1.9990352200657927e-09,1.6910006634704453e-09
1812,MUS,1053.0,3.927071760066619e-09,3.3219429478336768e-09
1813,MUS,2514.0,4.149990572149283e-08,3.7352891723734026e-08
1814,MUS,2731.0,9.99987918411027e-10,8.458981695379143e-10
1815,MUS,2735.0,1.4001113970920346e-09,1.1843659769722516e-09
1816,MUS,2805.0,2.4842405464224958e-08,2.2359946735534747e-08
1817,MUS,2903.0,7.791210323758477e-08,6.648677177888377e-08
1818,MUS,2907.0,1.3274864021045735e-09,1.001374264735131e-09
1820,MUS,2913.0,4.04444682046201e-09,3.4513535323761022e-09
1821,MUS,2918.0,5.398951242818739e-09,3.7143352259402495e-09
1822,MUS,2919.0,4.200185559550979e-09,2.8896162379826727e-09
1824,MWI,960.0,2.5013116873959196e-08,2.1645771495134685e-08
1825,MWI,976.0,3.1335130972772835e-08,2.650665017455181e-08
1826,MWI,1016.0,4.8990303697189846e-08,4.144130889942005e-08
1827,MWI,1049.0,7.62061166986948e-09,6.446339344324201e-09
1828,MWI,1052.0,8.793770124021868e-09,7.438723922852218e-09
1829,MWI,1053.0,6.597858136815689e-09,5.581183550368864e-09
1830,MWI,2511.0,1.095666251780978e-07,9.861782130972075e-08
1831,MWI,2514.0,2.5434303719020614e-10,2.2892697618662626e-10
1832,MWI,2555.0,9.518827626484534e-10,8.122950012974515e-10
1833,MWI,2731.0,5.2046803999798095e-08,4.402682814776928e-08
1834,MWI,2805.0,3.0115905585269034e-09,2.710647508546402e-09
1835,MWI,2903.0,5.568010418702453e-10,4.751495885585759e-10
1836,MWI,2905.0,6.537686061774198e-10,5.884386370129621e-10
1837,MWI,2907.0,3.931836624158206e-11,2.965936225284909e-11
1839,MWI,2913.0,1.4942605945434226e-10,1.2751364550464608e-10
1840,MWI,2918.0,3.4637155548035887e-09,2.382944412575811e-09
1841,MWI,2919.0,3.6251775197559626e-10,2.4940259610283624e-10
1843,NAM,960.0,1.7908003495406034e-08,1.54971710862308e-08
1844,NAM,976.0,4.9804033713345884e-08,4.2129649946838096e-08
1845,NAM,1016.0,1.6684527845393347e-07,1.4113582078520207e-07
1846,NAM,1049.0,2.2629914121849018e-09,1.9142834208326967e-09
1847,NAM,1052.0,6.888862969854494e-09,5.827346980008454e-09
1848,NAM,1053.0,3.7170998202471036e-09,3.1443259223901277e-09
1849,NAM,2511.0,1.2983779677450158e-09,1.1686332969316642e-09
1850,NAM,2514.0,6.425485091086344e-10,5.783397448913093e-10
1851,NAM,2731.0,7.182715430379565e-08,6.075919241628717e-08
1852,NAM,2735.0,1.7143700250881095e-08,1.4501999868528702e-08
1853,NAM,2903.0,8.307509497646481e-10,7.089264248670449e-10
1854,NAM,2905.0,2.581255378765759e-10,2.3233149810364225e-10
1855,NAM,2907.0,1.0037373296392839e-10,7.57157835184788e-11
1856,NAM,2913.0,1.0267965539003126e-08,8.762231451298028e-09
1857,NAM,2918.0,5.253424983410904e-09,3.6142170201430004e-09
1858,NAM,2919.0,1.9961986241190565e-09,1.3733316961143379e-09
1860,NER,960.0,3.7883660108814896e-08,3.27836412489828e-08
1861,NER,976.0,3.364909239607958e-08,2.846404955540311e-08
1862,NER,1016.0,4.3168051877853696e-08,3.651621723992172e-08
1863,NER,1049.0,1.2403359903306144e-08,1.0492106199641195e-08
1864,NER,1052.0,1.165174162024699e-08,9.856305988333406e-09
1865,NER,1053.0,1.3886333916131e-08,1.1746566358434062e-08
1866,NER,2511.0,6.8695370674582855e-09,6.1830760772079276e-09
1867,NER,2514.0,1.883670163509808e-09,1.695438253113198e-09
1868,NER,2731.0,8.367464621748145e-08,7.078108522007885e-08
1869,NER,2735.0,5.026516009914818e-08,4.251972062518751e-08
1870,NER,2805.0,1.3544590075575572e-09,1.2191102551669544e-09
1871,NER,2903.0,2.788592910661508e-11,2.3796628858804286e-11
1872,NER,2905.0,9.244477432630797e-11,8.320692748097635e-11
1873,NER,2907.0,1.4075064720971308e-10,1.0617364941529347e-10
1875,NER,2913.0,2.5330346403972597e-11,2.1615806664920965e-11
1876,NER,2918.0,3.295683448899085e-10,2.2673427814478791e-10
1877,NER,2919.0,4.484301464312611e-10,3.0850804431298657e-10
1879,NGA,960.0,4.0107717653376595e-08,3.4708289090521185e-08
1880,NGA,976.0,7.52798285081388e-08,6.367983849179725e-08
1881,NGA,1016.0,1.2257196609965306e-07,1.0368465443573754e-07
1882,NGA,1049.0,3.76755841312705e-09,3.1870092694273875e-09
1883,NGA,1052.0,4.78152300044386e-09,4.044730420449344e-09
1884,NGA,1053.0,1.7905298538309625e-09,1.5146242249259349e-09
1885,NGA,2511.0,4.292955469748993e-09,3.863967834348555e-09
1886,NGA,2514.0,2.2459808335768568e-10,2.0215438428509376e-10
1887,NGA,2555.0,1.1898930068844402e-09,1.0154025049069895e-09
1888,NGA,2731.0,6.001852167220668e-08,5.077017100522945e-08
1889,NGA,2735.0,1.0695649248821074e-08,9.047539430249932e-09
1890,NGA,2805.0,1.4464863933903704e-09,1.3019415030666598e-09
1891,NGA,2903.0,9.773753086175495e-11,8.34049221957386e-11
1892,NGA,2905.0,1.0183438974695799e-10,9.165825482829127e-11
1893,NGA,2907.0,6.136598820414909e-12,4.629073504651518e-12
1895,NGA,2913.0,2.0847747638623525e-11,1.7790553479555805e-11
1896,NGA,2918.0,6.168971349448865e-10,4.244088631389658e-10
1897,NGA,2919.0,2.0413661752724467e-10,1.4044057730550486e-10
1899,RWA,960.0,1.7544425785860715e-08,1.518253936475447e-08
1900,RWA,976.0,2.658987378245675e-08,2.2492597307139946e-08
1901,RWA,1016.0,3.1159588058329425e-08,2.635815695051468e-08
1902,RWA,1049.0,1.9180099522300634e-08,1.622460709650332e-08
1903,RWA,1052.0,1.3168866418032062e-08,1.1139654582630602e-08
1904,RWA,1053.0,8.607222187107414e-09,7.2809214579806855e-09
1905,RWA,2511.0,3.7888538925679516e-09,3.410240258277096e-09
1906,RWA,2514.0,1.0236665948991025e-10,9.21373357739142e-11
1907,RWA,2555.0,1.403665347000933e-09,1.197826444184075e-09
1908,RWA,2731.0,3.7591998318114886e-08,3.179938675368609e-08
1909,RWA,2735.0,3.156739852533248e-11,2.6703127245860284e-11
1910,RWA,2805.0,1.0865270774458578e-09,9.779523006897177e-10
1911,RWA,2903.0,2.1342979435722757e-10,1.821316257497424e-10
1912,RWA,2905.0,1.792118574506033e-10,1.613035256486082e-10
1913,RWA,2907.0,5.793275395141063e-11,4.370091384755678e-11
1915,RWA,2913.0,8.672528643595362e-10,7.400755578555623e-10
1916,RWA,2918.0,1.5034571512123108e-09,1.034338634724201e-09
1917,RWA,2919.0,6.860281691836705e-11,4.719691807136689e-11
1919,SEN,960.0,4.475861562496448e-08,3.87330683792225e-08
1920,SEN,976.0,5.244163151375973e-08,4.436081605421724e-08
1921,SEN,1016.0,9.82028877211349e-08,8.307064659205318e-08
1922,SEN,1049.0,4.035913141966739e-09,3.4140127859029063e-09
1923,SEN,1052.0,6.2766677287083955e-09,5.309485889538307e-09
1924,SEN,1053.0,1.2328151741392113e-08,1.04284869845226e-08
1925,SEN,2514.0,4.222659386202703e-10,3.8006963171810533e-10
1926,SEN,2731.0,5.1960022063190905e-08,4.395341857954008e-08
1927,SEN,2735.0,1.1846987255076388e-07,1.0021465908840134e-07
1928,SEN,2805.0,5.891008033921625e-10,5.302329762179667e-10
1929,SEN,2903.0,5.010835012577131e-10,4.2760268309910335e-10
1930,SEN,2905.0,8.362335109122222e-11,7.526701385416685e-11
1931,SEN,2907.0,9.211788103641803e-11,6.948807554304032e-11
1933,SEN,2913.0,1.9103802548525205e-11,1.6302347226841816e-11
1934,SEN,2918.0,1.033659609073974e-09,7.111303890217388e-10
1935,SEN,2919.0,1.1931716118836893e-09,8.208704152508099e-10
1937,SWZ,960.0,2.670913131661449e-08,2.311346307724153e-08
1938,SWZ,976.0,2.4280533408475446e-08,2.0539106910681124e-08
1939,SWZ,1016.0,5.2969806587493636e-08,4.480760378018997e-08
1940,SWZ,1049.0,2.779814648444428e-09,2.3514685322501126e-09
1941,SWZ,1052.0,4.838690627650375e-09,4.093088995908593e-09
1942,SWZ,1053.0,6.771146311631325e-09,5.727769471238822e-09
1943,SWZ,2511.0,8.824786927836645e-09,7.94294119154563e-09
1944,SWZ,2514.0,3.041019152050616e-10,2.7371353534791124e-10
1945,SWZ,2731.0,3.723998581360156e-08,3.150161642292506e-08
1946,SWZ,2805.0,7.893092295441897e-08,7.10434919673535e-08
