,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low,ProteinI-BaU_low,ProteinI-HalfW_low,IronI-BaU_low,IronI-HalfW_low,ZincI-BaU_low,ZincI-HalfW_low,Vitamin AI-BaU_low,Vitamin AI-HalfW_low,Vitamin BI-BaU_low,Vitamin BI-HalfW_low,FolateI-BaU_low,FolateI-HalfW_low
545,MLT,2913.0,1.7776248393036585e-08,1.599702360855803e-08,2.4715640201715887e-06,2.2241851658776004e-06,1.2194787938546007e-06,1.0974211556961434e-06,1.7776248535667907e-05,1.5997023736913388e-05,1.1554561455473778e-07,1.0398065345562721e-07,,,1.5406081940631704e-06,1.386408712741696e-06
546,MLT,2918.0,1.0739017791078037e-10,8.335426816224465e-11,2.149128950482947e-09,1.6681141081880646e-09,5.811304365118376e-09,4.510626873390009e-09,1.1673441511903248e-08,9.060709210928536e-09,6.796749624139105e-11,5.275511241566298e-11,,,8.579058056702748e-11,6.658906054071085e-11
547,MLT,2919.0,3.669333694959906e-10,2.8480688898807084e-10,2.4931663095767963e-08,1.935149537736975e-08,6.047791982766853e-08,4.694184184514854e-08,2.0035369790379846e-07,1.555108315049556e-07,4.353925427309276e-09,3.379436319845425e-09,,,4.371903691685432e-09,3.393390715853101e-09
548,NLD,2511.0,1.2269284191403085e-10,1.0071572364220935e-10,3.436630594490242e-09,2.8210507786392635e-09,1.1545534466809307e-08,9.477462910799135e-09,1.3454043452338136e-08,1.104411391143272e-08,inf,inf,,,1.0024902936878137e-09,8.22921156588784e-10
549,NLD,2514.0,6.670456203446697e-10,5.47562362297006e-10,2.584624728809897e-08,2.121658817619002e-08,8.984193653085112e-08,7.374917321959391e-08,1.1016816616435403e-07,9.043450623918757e-08,4.426757298650991e-08,3.633822949789223e-08,,,2.5628594886926783e-08,2.103792234088497e-08
550,NLD,2903.0,1.810922025061087e-08,1.6296668311356398e-08,2.669101672274251e-07,2.40195127346098e-07,7.78540317520751e-07,7.006162135128805e-07,1.904882320855912e-06,1.7142226404865993e-06,1.5184441227653797e-06,1.3664630434433638e-06,,,1.821723667077351e-08,1.6393873367521707e-08
551,NLD,2905.0,4.083596523138371e-10,3.352130185221977e-10,1.1509134875839494e-08,9.44758332623972e-09,4.0534911225940705e-08,3.327417356388146e-08,5.0973524064918184e-08,4.1842990044920576e-08,1.5612958933382326e-07,1.281631782784448e-07,,,6.183283896262775e-09,5.0757151141195334e-09
552,NLD,2907.0,1.3927161595237597e-11,1.00789689047542e-11,5.231177891597537e-10,3.7857591400877065e-10,1.3239400489836739e-09,9.581242017058364e-10,3.574638000734298e-09,2.586935249424674e-09,inf,inf,,,7.149276285555299e-11,5.17387070444049e-11
553,NLD,2908.0,9.029464364778588e-12,8.125705234439635e-12,2.8593304460909025e-08,2.573140048420047e-08,4.832671214526391e-09,4.348969130149036e-09,1.143732178436361e-07,1.0292560193680188e-07,inf,inf,,,3.4311964586158636e-09,3.0877679890870618e-09
554,NLD,2913.0,3.377397396109125e-09,3.0393536749972726e-09,3.6035964463434526e-07,3.242912461239785e-07,1.0145624739023392e-06,9.130149111626086e-07,1.3143062540315002e-06,1.1827573349421363e-06,inf,inf,,,7.634100188277823e-08,6.870003064865832e-08
555,NLD,2918.0,3.823842367017469e-11,2.967995660974972e-11,9.920081995236885e-10,7.69978401106107e-10,2.5546378414806327e-09,1.982862602882591e-09,4.858857386062565e-09,3.7713551592813364e-09,1.0207450398923896e-11,7.922834046439386e-12,,,4.6424216651777885e-11,3.6033617592377426e-11
556,NLD,2919.0,4.902219488688845e-10,3.8050120206508416e-10,6.889353570795482e-08,5.347388710741278e-08,1.356204062936962e-07,1.0526604885475768e-07,3.872984725518996e-07,3.006139049954778e-07,8.258355813689604e-09,6.409982909660618e-09,,,3.881554521641669e-09,3.012790767067106e-09
557,NOR,2511.0,1.6788437875501958e-11,1.3781241375419576e-11,4.702447048791593e-10,3.860130306053789e-10,1.579810892890635e-09,1.296830318812018e-09,1.8409580310491811e-09,1.5111999803702628e-09,inf,inf,,,1.3717382166568676e-10,1.126028258723307e-10
558,NOR,2903.0,8.995567763467066e-10,8.095201344111308e-10,1.329319854453413e-08,1.1962682240278712e-08,6.569377053878787e-08,5.9118480739493394e-08,8.919549000766562e-08,8.026791299723669e-08,4.5234855039148656e-08,4.070729818753113e-08,,,1.1556349827519734e-09,1.0399674719442262e-09
559,NOR,2905.0,3.499250051899997e-12,2.8724536467179493e-12,9.545326615546537e-11,7.835538426598879e-11,3.398957676813778e-10,2.7901259495595277e-10,4.1337168785822433e-10,3.3932728288268213e-10,1.673773155856403e-09,1.3739617729541253e-09,,,3.989622084100346e-11,3.274988736023033e-11
560,NOR,2907.0,2.6700077633815908e-11,1.9322620074845387e-11,1.0028809881097157e-09,7.257764782296655e-10,2.538155520681964e-09,1.8368416560292874e-09,6.853019653698215e-09,4.959472288805259e-09,inf,inf,,,1.3706039852025504e-10,9.918944971753966e-11
561,NOR,2913.0,2.0402115764415977e-10,1.8360067902502152e-10,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf
562,NOR,2918.0,3.577762871299047e-10,2.776993311650396e-10,8.724051475060543e-09,6.771447261383332e-09,1.6035406074072043e-08,1.2446385358437061e-08,4.0412006814067166e-08,3.1367051610183284e-08,3.64734737839303e-11,2.831003517956863e-11,,,3.104786813254205e-10,2.409878050799026e-10
563,NOR,2919.0,1.0130349172070544e-09,7.862989501399973e-10,7.927921666391624e-08,6.153506041294489e-08,1.431389575917721e-07,1.1110180919414437e-07,3.7041312639510784e-07,2.875078118783319e-07,1.4761009343746233e-08,1.1457222207101952e-08,,,3.7193125954970894e-09,2.886861587303108e-09
564,POL,2511.0,3.5061137060019104e-11,2.8780878620390716e-11,9.820636185320774e-10,8.061533701570717e-10,3.2992924449138836e-09,2.708313059775787e-09,3.844674669973032e-09,3.1560047474205983e-09,inf,inf,,,2.864751442708878e-10,2.351608375080705e-10
565,POL,2514.0,6.429670830288959e-11,5.2779684645946984e-11,2.491326787736895e-09,2.0450726899940534e-09,8.659888634762421e-09,7.108702813503747e-09,1.061913942328809e-08,8.71700658970282e-09,4.266963369191764e-09,3.502651799231027e-09,,,2.4703472137426e-09,2.0278510416600682e-09
566,POL,2903.0,3.649201922541823e-10,3.283953285112985e-10,5.414875880452356e-09,4.872900928349979e-09,2.6941490383943114e-08,2.4244916485893875e-08,3.666445962448877e-08,3.2994713689854016e-08,4.5907943641014604e-08,4.13130173481004e-08,,,4.963907915639394e-10,4.467070349236206e-10
567,POL,2905.0,1.1232141418735946e-11,9.220205787003253e-12,3.300572078393611e-10,2.7093634813806423e-10,1.2864475253153714e-09,1.056015097691288e-09,1.3435493923098135e-09,1.1028887030781135e-09,4.957999784812442e-09,4.069907651949165e-09,,,9.857192670510947e-11,8.091542076976382e-11
568,POL,2907.0,2.1021895779173894e-11,1.521336795214105e-11,7.89602932998825e-10,5.714289558842519e-10,1.9983777410270193e-09,1.44620904798374e-09,5.395619702251967e-09,3.904764285888143e-09,inf,inf,,,1.0791239833309265e-10,7.809528882099073e-11
569,POL,2908.0,8.23824131145859e-12,7.413675700212743e-12,2.608776473605918e-08,2.347664024208415e-08,4.409199708402008e-09,3.9678828890455945e-09,1.0435105894423672e-07,9.39065609683366e-08,inf,inf,,,3.130531698354264e-09,2.8171967660808423e-09
570,POL,2913.0,2.6813661880958267e-11,2.4129882338368335e-11,1.1284006395049467e-07,1.0154590142396793e-07,3.1978327480139787e-07,2.8777616533665606e-07,8.388048064588283e-07,7.548488294723737e-07,5.6022899396105724e-06,5.041556713453888e-06,,,8.429382907802515e-09,7.585685933288077e-09
571,POL,2918.0,6.75419619354225e-11,5.242482056456458e-11,1.5897451773818746e-09,1.2339307784294279e-09,3.905279055547242e-09,3.0312053111125798e-09,7.62861910204376e-09,5.921192931328079e-09,1.337449385001543e-11,1.0381034547076272e-11,,,5.599931769229842e-11,4.346563377243459e-11
572,POL,2919.0,7.813380498516323e-11,6.064601307095923e-11,9.225098832889765e-09,7.1603509454910065e-09,1.7731050662063498e-08,1.3762513299045587e-08,5.599061266798378e-08,4.34588770937029e-08,6.479737865617735e-10,5.02945258290267e-10,,,8.042832118600909e-10,6.242697407157159e-10
573,PRT,2511.0,5.96915403457412e-10,4.899940850218382e-10,1.6719620361239976e-08,1.3724750665448004e-08,5.617041105964317e-08,4.610899469682406e-08,6.54555363638339e-08,5.373093986926868e-08,inf,inf,,,4.8772356136154395e-09,4.003610206885752e-09
574,PRT,2514.0,5.199971379424684e-11,4.268536552152708e-11,2.0148508897217807e-09,1.6539446166848647e-09,7.003651390307009e-09,5.749135865699355e-09,8.588187876600327e-09,7.049845315125397e-09,3.4508900972545626e-09,2.832756075519524e-09,,,1.9978837405157995e-09,1.6400166753007774e-09
575,PRT,2805.0,7.95444905097324e-10,6.529623732289137e-10,4.038584165826628e-08,3.315180579452226e-08,3.599388141930328e-07,2.9546546948330484e-07,2.482336758025208e-07,2.0376929819862147e-07,inf,inf,,,3.1994561738359036e-08,2.626359767876297e-08
576,PRT,2903.0,1.0528008240450028e-09,9.474259846613408e-10,3.907353531392033e-08,3.5162664982306485e-08,1.4496454720553498e-07,1.304550450003433e-07,2.1785743083852878e-07,1.9605207957090292e-07,2.4776713975375646e-07,2.2296812558145616e-07,,,2.8662358165516782e-09,2.5793542603192315e-09
577,PRT,2905.0,1.9303706614414298e-10,1.5845967460839348e-10,5.191658067646351e-09,4.261712346285794e-09,1.970073855964298e-08,1.6171881825923493e-08,2.1575626757532892e-08,1.7710934297550413e-08,1.2510213450093893e-07,1.0269345634911234e-07,,,1.585964200094084e-09,1.3018814267505107e-09
578,PRT,2907.0,4.675602743581628e-11,3.3836941103388337e-11,1.7732836352644146e-09,1.2833103498455254e-09,4.490703757193275e-09,3.249884279700692e-09,1.2068242440296569e-08,8.73368485452035e-09,3.148226635875977e-10,2.2783449557276123e-10,,,2.415026046222479e-10,1.7477338980809458e-10
579,PRT,2908.0,1.2461387215022205e-09,1.1214126910613043e-09,3.946106039626041e-06,3.5511402677349678e-06,6.669475049042037e-07,6.001927260310343e-07,1.5784424158504164e-05,1.4204561070939871e-05,inf,inf,,,4.735327141708437e-07,4.2613682260329566e-07
580,PRT,2913.0,5.615811097463382e-11,5.0537245385542156e-11,6.1162788813132616e-09,5.504100499586881e-09,4.180414217080335e-09,3.761996538616219e-09,3.9379920185696066e-08,3.5438383790838746e-08,4.227303177400184e-10,3.804192382679199e-10,,,1.1529500563151878e-09,1.0375512798070075e-09
581,PRT,2918.0,3.3273191714269204e-11,2.5826035478488188e-11,7.20066390950663e-10,5.58902203288892e-10,1.9862708358662547e-09,1.5417066543384639e-09,3.791936837270371e-09,2.9432311793981974e-09,9.246416745076664e-12,7.176897514308151e-12,,,3.214000897120411e-11,2.4946480010009967e-11
582,PRT,2919.0,3.5026410703282466e-11,2.7186851603392665e-11,2.9153250753493277e-09,2.2628213570208632e-09,7.880519912374275e-09,6.1167136772944456e-09,2.3717095295408064e-08,1.8408770333962746e-08,5.007792912388703e-10,3.886956157825056e-10,,,7.562451988249544e-10,5.869835242440489e-10
583,ROU,2511.0,2.623576794513448e-11,2.153633669806719e-11,7.348647352497648e-10,6.032335092676402e-10,2.4688152817097743e-09,2.026593513993011e-09,2.8769173199739344e-09,2.3615950630844842e-09,inf,inf,,,2.1436542101512328e-10,1.7596762911835392e-10
584,ROU,2514.0,1.6427636254472988e-11,1.3485067647707926e-11,6.365273019447407e-10,5.225105787207002e-10,2.212578283571762e-09,1.8162544731102515e-09,2.713161597006216e-09,2.2271717676260323e-09,1.0901976787059343e-09,8.949181257115256e-10,,,6.311670771455409e-10,5.181104938329885e-10
585,ROU,2555.0,1.7634693775896112e-11,1.586963719370665e-11,2.0017760797201373e-10,1.8014183025746764e-10,7.302253577117147e-10,6.571370982562301e-10,2.6184848081665773e-09,2.3564006515176668e-09,2.8803333167296993e-10,2.592040741638754e-10,,,1.5710909000343814e-11,1.4138404045302295e-11
586,ROU,2805.0,6.803720349445182e-10,5.585017086275791e-10,3.45434323557831e-08,2.835590677112309e-08,3.078683412247987e-07,2.5272201938812804e-07,2.123230032215176e-07,1.7429105546618557e-07,inf,inf,,,2.7366075183323952e-08,2.2464179835909293e-08
587,ROU,2903.0,8.120610897084125e-10,7.307818914561058e-10,1.749646251734454e-08,1.574524150246753e-08,4.912760151629748e-08,4.421041965164583e-08,1.07972200222292e-07,9.716526219900045e-08,1.0576467689427007e-07,9.517868989116509e-08,,,1.418300824875657e-09,1.2763430887059906e-09
588,ROU,2905.0,2.818196903716221e-11,2.3133928279442195e-11,7.910858139066839e-10,6.493840958262653e-10,2.768511945703529e-09,2.2726075920468616e-09,3.5320000841321338e-09,2.8993373926978212e-09,1.0662047728644575e-08,8.752229027758886e-09,,,4.5627812414433007e-10,3.7454818666198653e-10
589,ROU,2907.0,2.2834463418571234e-11,1.652510780310225e-11,8.576847434768685e-10,6.206991855785934e-10,2.1706835531539153e-09,1.5709053050537564e-09,5.860845377877545e-09,4.241444167589728e-09,inf,inf,,,1.1721691221533234e-10,8.482888672259154e-11
590,ROU,2908.0,3.747764966152136e-11,3.372651153229136e-11,1.1867922658083842e-07,1.0680062223943592e-07,2.0058460988430987e-08,1.8050809534646583e-08,4.747169063233538e-07,4.2720248895774374e-07,inf,inf,,,1.4241506871378114e-08,1.2816074382270716e-08
591,ROU,2913.0,1.3220214517475737e-11,1.1897003184828625e-11,5.488515291601697e-10,4.939169770494298e-10,2.1643023983416154e-09,1.9476773612081207e-09,2.2794358615201974e-09,2.051287115520752e-09,3.822958502722056e-09,3.440318568373446e-09,,,5.0447060003301666e-11,4.539781353253841e-11
592,ROU,2918.0,4.317335942540915e-11,3.351036239087255e-11,1.0315927891401337e-09,8.007032268040665e-10,3.1087569320301755e-09,2.4129595835008634e-09,5.886031537644008e-09,4.5686287214070845e-09,1.5199162968453624e-11,1.1797308939805403e-11,,,3.791369317964884e-11,2.9427906814188004e-11
593,ROU,2919.0,6.3343990656182e-11,4.9166432967535674e-11,5.301414711213533e-09,4.114859962750857e-09,1.4626591180664026e-08,1.1352889317172865e-08,4.2121488759715795e-08,3.269391985165779e-08,4.3182970526813584e-10,3.351782234986867e-10,,,1.1569767688622792e-09,8.980239508435784e-10
594,RUS,2511.0,3.15329761375356e-11,2.588469270692826e-11,8.832397134098246e-10,7.250311061173264e-10,2.9672885325460767e-09,2.435778706797006e-09,3.4577895867242894e-09,2.838419707267432e-09,inf,inf,,,2.5764748795303473e-10,2.1149687943465775e-10
595,RUS,2514.0,4.2307221528423376e-11,3.472902220744094e-11,1.6392925406376255e-09,1.3456574313217012e-09,5.698205033396773e-09,4.6775250654179036e-09,6.98739167028357e-09,5.735788636612203e-09,2.8076610650680963e-09,2.304744201039262e-09,,,1.625487985039424e-09,1.3343255900753622e-09
596,RUS,2555.0,4.892710713824859e-11,4.402999275682995e-11,5.553887919115482e-10,4.997999251415656e-10,2.02599573124776e-09,1.8232138090680598e-09,7.264934020241143e-09,6.537786740307888e-09,7.991427499247269e-10,7.191565483615559e-10,,,4.358960454134874e-11,3.922672081972123e-11
597,RUS,2805.0,5.395486759900729e-10,4.4290306178262724e-10,2.739363500328943e-08,2.248680305636756e-08,2.4414577224745246e-07,2.00413632470243e-07,1.6837640200739237e-07,1.3821630429204996e-07,inf,inf,,,2.1701846745378487e-08,1.781454537392345e-08
598,RUS,2903.0,9.061999338413775e-11,8.154983782412096e-11,1.3517668038653236e-09,1.2164684581685634e-09,5.160522995538505e-09,4.644006224872185e-09,8.611773993541818e-09,7.74982149440597e-09,4.960510066299566e-09,4.464012590652631e-09,,,1.3020596967055278e-10,1.171736535595977e-10
599,RUS,2905.0,1.221556670322467e-11,1.0027476917333154e-11,3.4073517245273077e-10,2.7970164296932243e-10,1.2135211061003574e-09,9.961514824282095e-10,1.4994190851988895e-09,1.2308385383603702e-09,5.456527667086918e-09,4.479137690440514e-09,,,1.455088225836666e-10,1.194448358536548e-10
600,RUS,2907.0,1.758339652642864e-11,1.2724955161749445e-11,6.604495434281432e-10,4.779617415832678e-10,1.6715080599380485e-09,1.2096562278650147e-09,4.51307159578333e-09,3.2660716950669945e-09,inf,inf,,,9.026143550233366e-11,6.532143649698047e-11
601,RUS,2908.0,3.040618838259943e-11,2.7362832845722654e-11,9.628626536373059e-08,8.66489726148772e-08,1.6273735119132754e-08,1.4644896895239445e-08,3.8514506145492245e-07,3.4659589045950893e-07,inf,inf,,,1.1554351585387783e-08,1.039787648137461e-08
602,RUS,2913.0,8.379440977884213e-12,7.540742691367977e-12,2.538594537693181e-10,2.2845065985881616e-10,9.93678626124552e-10,8.942213278061982e-10,1.0560708247896884e-09,9.503686910162558e-10,1.8140596994806097e-09,1.6324904557078934e-09,,,2.3656980160492355e-11,2.128915290601083e-11
603,RUS,2918.0,2.2145547992980272e-11,1.71889644092063e-11,5.664889286005901e-10,4.3969821993167723e-10,1.5731104662634818e-09,1.2210192235895062e-09,2.8289962075948168e-09,2.1958144879296245e-09,5.985427627566738e-12,4.645778126453988e-12,,,2.1541423857194068e-11,1.6720054438133867e-11
604,RUS,2919.0,2.4297625260393803e-11,1.8859366946418697e-11,1.980082593920584e-09,1.5369034554926553e-09,3.6441543864012246e-09,2.828525176679266e-09,1.2055503916144587e-08,9.357258976627802e-09,1.3611056722158474e-10,1.056465026934674e-10,,,2.3940262871797996e-10,1.8581988875634022e-10
605,SVK,2511.0,2.0419320261124312e-11,1.6761748968388518e-11,5.719458416102541e-10,4.694971477006903e-10,1.921481010512548e-09,1.5772994367033572e-09,2.2391071701873938e-09,1.8380314241632526e-09,inf,inf,,,1.6684078749943034e-10,1.369557537661013e-10
606,SVK,2514.0,2.4017943080517428e-11,1.971577542760527e-11,9.306315449455739e-10,7.639339673877266e-10,3.2348889671541103e-09,2.6554457305456474e-09,3.9667642864564744e-09,3.2562252972220737e-09,1.593918040797974e-09,1.3084105511047127e-09,,,9.227946551988271e-10,7.575008453764126e-10
607,SVK,2555.0,1.9747890768630067e-11,1.7771324289592484e-11,2.2416524986445932e-10,2.0172854896113993e-10,8.177295723890154e-10,7.358830156787977e-10,2.9322625404286716e-09,2.638772369095758e-09,3.225488825542911e-10,2.902649633966772e-10,,,1.759357541205224e-11,1.5832634367091486e-11
608,SVK,2903.0,1.266918314497863e-09,1.140112454497201e-09,1.853052732819472e-08,1.6675806761582005e-08,7.976486247092791e-08,7.178119701458834e-08,1.2213727388094202e-07,1.0991255356916112e-07,7.325441258336901e-08,6.592237808660739e-08,,,1.68885078671422e-09,1.51981370360364e-09
609,SVK,2905.0,1.582473839329763e-11,1.2990162701149079e-11,4.487383477808617e-10,3.6835895817317847e-10,1.5659314428955199e-09,1.2854369984829205e-09,2.004710015219789e-09,1.6456202067364133e-09,5.782950246753423e-09,4.747090456155278e-09,,,2.657970527353913e-10,2.181866691698994e-10
610,SVK,2907.0,7.06235675634225e-11,5.110967777224238e-11,2.652690160426173e-09,1.9197294048792656e-09,6.713598378243289e-09,4.8585742924431085e-09,1.8126714954320833e-08,1.3118150106940423e-08,inf,inf,,,3.6253431349223537e-10,2.6236301256417747e-10
611,SVK,2908.0,6.213687487213296e-12,5.591759477668554e-12,1.9676677482650118e-08,1.770723874173805e-08,3.3256356570442978e-09,2.992772768636601e-09,7.870670993060046e-08,7.082895496695219e-08,inf,inf,,,2.3612012451410522e-09,2.12486860151405e-09
612,SVK,2913.0,1.2367279171019415e-11,1.1129438141172942e-11,1.1159808780382925e-09,1.0042823467560862e-09,4.326043026064421e-09,3.893049359430604e-09,4.59977791762649e-09,4.139386124420895e-09,7.946929353933866e-09,7.151521157873891e-09,,,1.0398257727733111e-10,9.357496063318833e-11
613,SVK,2918.0,3.0838091413639807e-10,2.3935955702018704e-10,7.462235545803485e-09,5.792049094950772e-09,2.169427340908153e-08,1.683869343086457e-08,3.9935311352484e-08,3.0997049417156476e-08,9.570811242554236e-11,7.428686518285465e-11,,,2.99661061410188e-10,2.3259136874993715e-10
614,SVK,2919.0,2.4956507140315677e-10,1.9370778864852055e-10,2.584700669972381e-08,2.0061968138557644e-08,6.289430895683135e-08,4.881739835669383e-08,1.9973709193475213e-07,1.5503223336596165e-07,3.592596639275721e-09,2.7885070077615194e-09,,,5.66629006862314e-09,4.398069460853962e-09
