,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
1944,SWZ,2514.0,3.041019152050616e-10,2.7371353534791124e-10,1.178314205423196e-08,1.0605672992870376e-08,4.095837545660864e-08,3.686547564416283e-08,5.022497607869534e-08,4.520608084955315e-08,2.0181308918154085e-08,1.8164625527634105e-08,inf,inf,1.1683915689457628e-08,1.0516362147577638e-08
1945,SWZ,2731.0,3.723998581360156e-08,3.150161642292506e-08,6.332720341241889e-07,5.356901264731281e-07,4.533552293658442e-06,3.834969919240377e-06,3.0122117869761647e-06,2.548055221419534e-06,inf,inf,4.052766807372715e-06,3.4282694428628947e-06,1.6015342917918314e-06,1.3547512934271983e-06
1946,SWZ,2805.0,7.893092295441897e-08,7.10434919673535e-08,4.007432489605247e-06,3.6069766731271036e-06,3.571624210466109e-05,3.2147179636197155e-05,2.4631892182480833e-05,2.2170469682932097e-05,inf,inf,inf,inf,3.174777123277741e-06,2.8575271213535526e-06
1947,SWZ,2903.0,2.0084393496680937e-09,1.7139140534547297e-09,3.245336403074875e-08,2.769427750127203e-08,1.2776738586120908e-07,1.0903108338167518e-07,1.9071416024198847e-07,1.6274709987412766e-07,1.4233600372553764e-06,1.2146330290635769e-06,inf,inf,2.9583873812063756e-09,2.5245580400775645e-09
1948,SWZ,2905.0,3.270919163119832e-09,2.944061852984538e-09,1.0133073599461462e-07,9.120493032669387e-08,3.20277511388355e-07,2.8827273210503747e-07,6.443906780363309e-07,5.799978290555206e-07,inf,inf,inf,inf,5.380662023332124e-08,4.8429817481595646e-08
1949,SWZ,2907.0,2.859605910611924e-10,2.1571111851928965e-10,1.0623247478304184e-08,8.013525875535248e-09,8.725396974834187e-09,6.581903939915784e-09,9.315514290316842e-08,7.027052223138924e-08,8.006105066907711e-10,6.039314272490276e-10,inf,inf,1.3470881934646586e-09,1.0161606530398078e-09
1950,SWZ,2908.0,5.751292694611274e-12,4.907900941322798e-12,1.821242727334851e-08,1.5541686661572625e-08,3.0781567464822005e-09,2.626763963474511e-09,7.2849709093394e-08,6.216674664629049e-08,inf,inf,inf,inf,2.185491223952284e-09,1.865002357702663e-09
1951,SWZ,2913.0,3.853598657812221e-10,3.2884920807243296e-10,8.399813640518975e-09,7.168032555857522e-09,6.029748600859442e-08,5.14552299899911e-08,6.57650087245367e-08,5.612097407730198e-08,inf,inf,inf,inf,8.929070060784413e-10,7.619676772410032e-10
1952,SWZ,2918.0,1.5903354428117236e-08,1.0941085945449035e-08,3.1203505000293986e-07,2.146718364044427e-07,8.984602449287084e-07,6.181168132022797e-07,1.455464670868681e-06,1.0013210814433307e-06,1.7657229933025298e-08,1.2147705764151567e-08,inf,inf,1.1249427236887937e-08,7.739307502212125e-09
1953,SWZ,2919.0,6.833861425323367e-10,4.701515364680433e-10,4.437791920533693e-08,3.053083110864599e-08,1.7139128443490346e-07,1.1791265684098709e-07,3.339854134777943e-07,2.2977310415256136e-07,5.55049885186529e-09,3.81859596054817e-09,inf,inf,3.2032156895512413e-09,2.2037274160996e-09
1954,SWZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,TGO,960.0,6.838434641807855e-09,5.917822812201821e-09,1.3242682556224538e-07,1.1459910495723451e-07,1.3904817415806193e-05,1.2032906653766796e-05,1.1274175885792787e-06,9.756410456543026e-07,9.068358981527809e-09,7.847547642267632e-09,9.269878315574115e-07,8.021937802382358e-07,8.342890263005582e-08,7.219743830886221e-08
1956,TGO,976.0,1.2012370721924013e-07,1.0161365170923759e-07,1.5996242641329544e-06,1.3531355850064623e-06,9.53965326812693e-06,8.069672732004049e-06,7.765233151076586e-06,6.568675868572756e-06,1.586712290436506e-08,1.342213238132209e-08,1.2022578245032075e-06,1.0169999800356428e-06,4.0941076923557034e-07,3.463240044297515e-07
1957,TGO,1016.0,2.188114734302226e-07,1.850944610837193e-07,1.6613865253362132e-06,1.4053807999100338e-06,9.248479177975751e-06,7.823366126353129e-06,8.22272907761126e-06,6.955675510970101e-06,inf,inf,2.2095699861059267e-05,1.869093788335821e-05,6.422055632794651e-06,5.432470737330204e-06
1958,TGO,1049.0,6.09460860469585e-09,5.1554805491591956e-09,1.2327086152657417e-07,1.042758559407221e-07,4.35943768430009e-07,3.6876849104574006e-07,7.593282673682075e-07,6.423221517173882e-07,6.175870052758461e-07,5.224220289814652e-07,3.19441563644845e-06,2.702182986279206e-06,6.175870052758461e-07,5.224220289814652e-07
1959,TGO,1052.0,6.97992949447562e-09,5.90438091718401e-09,7.946893983785983e-08,6.722344290997086e-08,5.703599529771507e-07,4.824722692327506e-07,7.737441451364422e-07,6.545166636629011e-07,6.238311985687586e-09,5.277040444733208e-09,1.1214943075877737e-06,9.486814435149554e-07,2.1236806759787526e-08,1.796439300334709e-08
1960,TGO,1053.0,1.3005126971993602e-08,1.1001146011541893e-08,1.0663607225030267e-07,9.020434813510155e-08,2.2679672844107945e-06,1.9184925528934377e-06,1.2651245719725038e-06,1.0701794891376936e-06,inf,inf,3.3209520519237833e-06,2.809221201701402e-06,1.8597331569950852e-06,1.5731638796504906e-06
1961,TGO,2514.0,2.0351852542872035e-10,1.8318127022095657e-10,7.885802673019526e-09,7.097788013708165e-09,2.7411166323184468e-08,2.4672015752578023e-08,3.3612787556224804e-08,3.025391967264873e-08,1.3506229414815078e-08,1.2156575205572575e-08,inf,inf,7.819395976998201e-09,7.038017224278857e-09
1962,TGO,2555.0,2.250071525677288e-09,1.9201123547862807e-09,2.5541352829821453e-08,2.1795870294271472e-08,9.317197710347816e-08,7.95088788577076e-08,3.341015263518393e-07,2.8510758932786393e-07,3.675116825272903e-08,3.1361835128175914e-08,inf,inf,2.004609177421584e-09,1.7106455524459587e-09
1963,TGO,2731.0,5.0019788215827184e-08,4.23121584905498e-08,8.543420094512901e-07,7.226950732590178e-07,5.613448525762378e-06,4.748463201718356e-06,4.03471724790913e-06,3.413001169086674e-06,inf,inf,5.440676185833781e-06,4.602313629906918e-06,2.178320311156805e-06,1.8426594261286047e-06
1964,TGO,2735.0,8.679225713628013e-10,7.341829845134834e-10,5.621348090669062e-09,4.755145509945968e-09,3.5839590000552984e-08,3.031700985610908e-08,4.875639416373183e-08,4.124344286269431e-08,inf,inf,3.095062249876035e-08,2.6181391230567964e-08,2.0582163835175e-08,1.7410625061319748e-08
1965,TGO,2805.0,3.3966322310773376e-10,3.0572126308968635e-10,1.7245173182531013e-08,1.5521892771686783e-08,1.5369760616597675e-07,1.3833886948667332e-07,1.0599835370954857e-07,9.540612105430113e-08,inf,inf,inf,inf,1.366200964055551e-08,1.229678858205183e-08
1966,TGO,2903.0,1.85573780834173e-10,1.5836052553788985e-10,2.850990958866655e-09,2.4329106435210175e-09,9.273969881389526e-09,7.91399915245442e-09,1.8331502885676174e-08,1.564330056663072e-08,2.6090419382995187e-07,2.2264419609401112e-07,inf,inf,1.6464391927647735e-10,1.4049989964120819e-10
1967,TGO,2905.0,9.511244876326166e-11,8.560802581277563e-11,2.98528178781218e-09,2.6869677279105946e-09,9.628297988298641e-09,8.666158777669343e-09,1.8667629420534444e-08,1.680220541134598e-08,3.820401231281909e-06,3.438635125847703e-06,inf,inf,1.0298589259225606e-09,9.269468998042498e-10
1968,TGO,2907.0,2.555748469657501e-12,1.927899781567487e-12,2.524170670647733e-10,1.9040794281422255e-10,9.321565727598886e-10,7.031617056005979e-10,1.2187844811761368e-09,9.19376207374665e-10,5.1695386601789036e-11,3.899582674933262e-11,inf,inf,1.4361453256372457e-11,1.0833398874992797e-11
1969,TGO,2913.0,2.176297610156014e-11,1.8571569309089356e-11,1.3155179243057702e-09,1.1226052996879667e-09,7.088293582479134e-09,6.048838859899657e-09,8.966922621125746e-09,7.65197848724099e-09,inf,inf,inf,inf,1.4307295720607067e-10,1.2209218668481812e-10
1970,TGO,2918.0,1.205725367033421e-09,8.295070657544609e-10,2.313220894512284e-08,1.591434607841013e-08,6.291451406255272e-08,4.3283516611912917e-08,1.0292522109446933e-07,7.080982160329375e-08,9.020408033848896e-09,6.205801424312706e-09,inf,inf,6.947904350737451e-10,4.779973871913342e-10
1971,TGO,2919.0,6.23438629658752e-10,4.2890923796237813e-10,4.73605798298552e-08,3.2582822491122174e-08,1.360361047411685e-07,9.358923115149598e-08,5.212766700487319e-07,3.5862452001177334e-07,2.3054131290668823e-08,1.5860630723472804e-08,inf,inf,4.613987329268015e-09,3.174300877774668e-09
1972,TGO,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,TZA,960.0,4.2585996665590324e-08,3.685293429686949e-08,8.246811803026295e-07,7.136599758886094e-07,8.659152848883845e-05,7.49343014118801e-05,7.020934494925906e-06,6.075753954425909e-06,5.6472734708717596e-08,4.8870195480631276e-08,5.772768589817276e-06,4.99562011480327e-06,5.195491593202019e-07,4.496057984218077e-07
1974,TZA,976.0,1.1017713601205107e-07,9.319976367876096e-08,1.3281179897484307e-06,1.1234661497148181e-06,6.467184249934811e-06,5.470645413173585e-06,6.312341872130263e-06,5.339662946745499e-06,8.755682962286838e-09,7.40650567321001e-09,6.879749790423735e-07,5.819638065073362e-07,2.4868069893600827e-07,2.103610895255982e-07
1975,TZA,1016.0,5.991290578177295e-08,5.0680829637451755e-08,7.54863845028282e-07,6.385456594059731e-07,6.700238799369545e-06,5.667788211741172e-06,6.3773306907733056e-06,5.394637533656443e-06,inf,inf,1.683829729515432e-05,1.4243656946114953e-05,4.9720901320325815e-06,4.2059327558146926e-06
1976,TZA,1049.0,8.392313965349683e-09,7.099128790232885e-09,1.697447432330699e-07,1.4358850236680396e-07,6.002972812861891e-07,5.077965064072462e-07,1.045599748211724e-06,8.844815990247352e-07,8.50421148488768e-07,7.193783840769323e-07,4.398730204962128e-06,3.720922783328268e-06,8.50421148488768e-07,7.193783840769323e-07
1977,TZA,1052.0,4.745414660651242e-09,4.014186072889463e-09,5.402820651289729e-08,4.570291315648787e-08,3.877681694132159e-07,3.2801634767039617e-07,5.260421058449934e-07,4.449834305410574e-07,4.241214352957048e-09,3.5876788026449578e-09,7.624655139104318e-07,6.449759748872456e-07,1.4438176520704844e-08,1.2213374647301986e-08
1978,TZA,1053.0,5.622281522772517e-09,4.755935107993268e-09,4.635877648639641e-08,3.921527795472974e-08,9.408524773300824e-07,7.958750038133989e-07,5.530905703196001e-07,4.6786395356201303e-07,2.6419000074160204e-06,2.2348053803754548e-06,1.440999459224438e-06,1.2189535317586247e-06,6.544308722511864e-07,5.535885651558837e-07
1979,TZA,2511.0,1.1952145769200968e-09,1.075778845810809e-09,3.3478000166483966e-08,3.0132601354277054e-08,1.1247103643367326e-07,1.0123199975819174e-07,1.3106281183068758e-07,1.1796593110775134e-07,inf,inf,inf,inf,9.765777640688597e-09,8.789900325527344e-09
1980,TZA,2514.0,2.1717011824690955e-10,1.9546868291573373e-10,8.414765660098337e-09,7.573892641868438e-09,2.924984946285195e-08,2.6326962457545727e-08,3.5867462349270086e-08,3.228328870259417e-08,1.4412198756385818e-08,1.2972012593498697e-08,inf,inf,8.343904543170734e-09,7.510112554130824e-09
1981,TZA,2555.0,5.8983753803154074e-09,5.0334148544463565e-09,6.695453233026474e-08,5.713606135146357e-08,2.442425894514814e-07,2.0842591367384122e-07,8.758193662160612e-07,7.4738583482423e-07,9.634013121181832e-08,8.221244262262382e-08,inf,inf,5.254916247917363e-09,4.484315052143118e-09
1982,TZA,2731.0,8.734903952538756e-08,7.388928534539532e-08,1.4929679604820426e-06,1.262914122959855e-06,9.683125441361061e-06,8.191037046996196e-06,7.042702230474901e-06,5.95748090119487e-06,inf,inf,9.500198091022485e-06,8.036297266683949e-06,3.8115885630699287e-06,3.2242547426530473e-06
1983,TZA,2735.0,7.542214086225285e-09,6.3800221706065476e-09,5.0981330686026983e-08,4.312553533290948e-08,3.1421827417762175e-07,2.6579987424704254e-07,2.3150968377964163e-07,1.9583598374936205e-07,2.4800304277328313e-09,2.097878544923828e-09,2.439217459754384e-07,2.0633545129122853e-07,6.029842733426406e-08,5.100694555301985e-08
1984,TZA,2805.0,1.5026040654393458e-09,1.3524514329421822e-09,7.628929354255631e-08,6.86658360262116e-08,6.799283294795824e-07,6.119842642870613e-07,4.689161097765578e-07,4.220581317351552e-07,inf,inf,inf,inf,6.043807463211592e-08,5.4398602080563324e-08
1985,TZA,2903.0,1.2487052414366547e-10,1.0655902864453138e-10,2.0124421021600146e-09,1.7173298268757884e-09,7.770748991736745e-09,6.6312163745485875e-09,1.3920522944664925e-08,1.1879163744846466e-08,3.7735066416224474e-08,3.2201450668402106e-08,inf,inf,1.1456066818350488e-10,9.776104974507726e-11
1986,TZA,2905.0,8.923646531037829e-11,8.031921925116616e-11,2.823720728835073e-09,2.541551186888954e-09,9.38935775955787e-09,8.45109543385129e-09,1.7502982872938522e-08,1.5753939984414154e-08,1.4772826591207584e-06,1.3296603510814581e-06,inf,inf,7.680563348577084e-10,6.913057900950813e-10
1987,TZA,2907.0,3.698026891863998e-11,2.7895645137609016e-11,2.9835226949173574e-09,2.2505864016436793e-09,9.874278065552418e-09,7.4485493199830645e-09,1.4206822157545169e-08,1.0716754664816426e-08,1.870741162808952e-11,1.4111723129123149e-11,inf,inf,2.2933939760343122e-10,1.7299956540861249e-10
1988,TZA,2908.0,1.6433199641790372e-10,1.4023371835423457e-10,5.203846669548656e-07,4.440734513808913e-07,8.795233876909276e-08,7.505466842972902e-08,2.0815386678194625e-06,1.7762938055235652e-06,inf,inf,inf,inf,6.244615863880343e-08,5.328881297460914e-08
1989,TZA,2913.0,9.839021854291879e-12,8.396189723680635e-12,2.757336036900511e-10,2.352989640698847e-10,7.784906464105505e-10,6.643297740539661e-10,1.1139460697307607e-09,9.50592719674468e-10,5.0289623183294765e-09,4.291495878679901e-09,inf,inf,3.05315614445349e-11,2.6054295461972777e-11
1990,TZA,2918.0,1.4196937019170277e-09,9.767116037748912e-10,2.9612048211117347e-08,2.037230358934857e-08,8.751716789370985e-08,6.020948976238926e-08,1.4240079134514913e-07,9.796796668586114e-08,3.2227169641911475e-09,2.2171437757013065e-09,inf,inf,1.018498138728482e-09,7.00699699643646e-10
1991,TZA,2919.0,1.876088213593012e-10,1.290698920089098e-10,1.5011321988085408e-08,1.0327391291492164e-08,5.20107702883979e-08,3.578203016140273e-08,1.1881753585982765e-07,8.174331255363654e-08,1.170023476197266e-09,8.049451119969067e-10,inf,inf,7.812444433386064e-10,5.374754513337045e-10
1992,TZA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,UGA,960.0,2.4826141801328785e-08,2.1483967601687976e-08,4.807601917562512e-07,4.16038725087753e-07,5.0479822791013825e-05,4.3684068433180574e-05,4.092958460444079e-06,3.5419513697665587e-06,3.2921622823501214e-08,2.848960921093406e-08,3.3653215333306993e-06,2.9122712409332117e-06,3.028789299762112e-07,2.6210440474059334e-07
1994,UGA,976.0,5.89571318325239e-08,4.987233243535908e-08,7.664566433148368e-07,6.483521047338339e-07,4.32725038095387e-06,3.660457400522888e-06,3.70087942607263e-06,3.1306049548776664e-06,6.7493064432295174e-09,5.709294943333132e-09,5.17579961133971e-07,4.3782523133721796e-07,1.7965240342313852e-07,1.5196947524145614e-07
1995,UGA,1016.0,1.4019005211217934e-07,1.1858794119988008e-07,1.1430875185441674e-06,9.66947321818249e-07,6.018114341096728e-06,5.090773409835486e-06,5.604264838681074e-06,4.740694643770149e-06,inf,inf,1.4262199088711034e-05,1.2064513861223605e-05,4.353024753068676e-06,3.6822601581277465e-06
1996,UGA,1049.0,2.2823402062436985e-09,1.9306507280528775e-09,4.616310279607204e-08,3.904975593848866e-08,1.6325445239954927e-07,1.380983109007235e-07,2.8435713378157325e-07,2.4054008506731995e-07,2.3127714089936147e-07,1.9563927377602494e-07,1.1962611080393888e-06,1.0119273072697131e-06,2.3127714089936147e-07,1.9563927377602494e-07
1997,UGA,1052.0,5.807446036746636e-09,4.912567323793404e-09,6.611980537498364e-08,5.593129807585589e-08,4.7455130471701084e-07,4.014269298871181e-07,6.437711688470466e-07,5.445714326172156e-07,5.190404895342305e-09,4.390607045640354e-09,9.331065130370391e-07,7.893226276334915e-07,1.766946347350572e-08,1.494674738941397e-08
1998,UGA,1053.0,5.158625686192345e-09,4.363724746010145e-09,4.229836298943477e-08,3.578054011299202e-08,8.99613999463471e-07,7.60991029417662e-07,5.018254821552131e-07,4.2449838539758815e-07,inf,inf,1.3172919106872084e-06,1.1143082786120228e-06,7.376834731255054e-07,6.24012638679451e-07
1999,UGA,2511.0,3.187381500146153e-09,2.8688719645821268e-09,8.92786621357233e-08,8.035719942053752e-08,2.9993618531220433e-07,2.699640796580002e-07,3.495164716470801e-07,3.1458989349784255e-07,inf,inf,inf,inf,2.6043239086560028e-08,2.3440783125244206e-08
2000,UGA,2514.0,1.8702740254621283e-10,1.6833807680343338e-10,7.246815432747298e-09,6.522653666201084e-09,2.5190037257728423e-08,2.2672840283525088e-08,3.088914061133053e-08,2.7802442069083337e-08,1.2411818532612304e-08,1.1171526915136942e-08,inf,inf,7.185789676775543e-09,6.467726108763491e-09
2001,UGA,2555.0,1.317314251446147e-09,1.1241382064849792e-09,1.4953297128548162e-08,1.2760487937232577e-08,5.4547942975671055e-08,4.654882213321486e-08,1.956012051486719e-07,1.6691748965802296e-07,2.15161327736204e-08,1.836092403925466e-08,inf,inf,1.1736072421974766e-09,1.0015049475957088e-09
2002,UGA,2731.0,7.231483035514444e-08,6.11717216794596e-08,1.2385741663888692e-06,1.047720278311054e-06,7.735371530316447e-06,6.543415673049021e-06,5.8229466707110425e-06,4.925679440105773e-06,inf,inf,7.863088538949708e-06,6.651452562128042e-06,3.1744721897553337e-06,2.685312657406843e-06
2003,UGA,2805.0,1.264832744800773e-09,1.1384401902558609e-09,6.421731364218675e-08,5.780018825496704e-08,5.723368084938668e-07,5.151441784145306e-07,3.9471505758010025e-07,3.5527186269922364e-07,inf,inf,inf,inf,5.087438373531998e-08,4.579059431918018e-08
2004,UGA,2903.0,1.8178218341242927e-10,1.551249425927324e-10,2.8396874121758643e-09,2.4232646925340337e-09,1.1044314088506253e-08,9.424733253800796e-09,2.1775491491566918e-08,1.8582249394012318e-08,3.1289229094889113e-07,2.670085580446192e-07,inf,inf,1.5684467053416974e-10,1.338443628294846e-10
2005,UGA,2905.0,1.3681236486308644e-10,1.231409412227222e-10,4.44879762641766e-09,4.004236953105206e-09,1.5011460836130507e-08,1.351139144724993e-08,2.8696796459032955e-08,2.5829175086466518e-08,inf,inf,inf,inf,9.70761197794893e-10,8.737547057138379e-10
2006,UGA,2907.0,2.3934658868294425e-11,1.8054837614853746e-11,2.15911934768481e-09,1.628707115820952e-09,7.731222602784437e-09,5.83195981299176e-09,9.685866736872167e-09,7.3064233777317225e-09,1.270730913111839e-11,9.585614073155153e-12,inf,inf,1.4962672756000366e-10,1.1286921964517367e-10
2007,UGA,2908.0,7.536441415571647e-11,6.431268565476513e-11,2.3865398349410103e-07,2.0365684245884137e-07,4.0335884851671056e-08,3.4420875052679716e-08,9.546159339764041e-07,8.146273698353655e-07,inf,inf,inf,inf,2.8638477379172262e-08,2.443882054881075e-08
2008,UGA,2913.0,3.512382677380203e-11,2.9973133283151956e-11,9.528820214130445e-10,8.131477249009568e-10,2.8882935444674646e-09,2.464743034029593e-09,4.187712957182332e-09,3.5736105699857786e-09,2.4567444972984626e-08,2.0964780043585803e-08,inf,inf,1.0507889226885785e-10,8.966971803794472e-11
2009,UGA,2918.0,1.483523256608726e-09,1.0206246440644852e-09,3.490996778670937e-08,2.401713170851233e-08,1.0800112917518369e-07,7.430191170373866e-08,1.683533308975114e-07,1.158226254013229e-07,2.0012414722615663e-08,1.3768010418543472e-08,inf,inf,1.19666546914956e-09,8.232740963609685e-10
2010,UGA,2919.0,7.485070223818744e-11,5.149529742085845e-11,6.923399334122819e-09,4.7631150705776104e-09,1.5719026452026175e-08,1.0814273187946921e-08,6.300062742290991e-08,4.334276031933189e-08,1.787334605915925e-10,1.2296387925573344e-10,inf,inf,4.0871427376241403e-10,2.811845775417181e-10
2011,UGA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,ZMB,960.0,6.16026116032865e-09,5.330947202571519e-09,1.1929394266771134e-07,1.0323421254339073e-07,1.2525864639309816e-05,1.0839592887512535e-05,1.0156106106411864e-06,8.788858788270493e-07,8.169041973479296e-09,7.0692995512361435e-09,8.350576460771347e-07,7.226395288253271e-07,7.515518615600955e-08,6.503755587137254e-08
