,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
1560,MLI,1052.0,5.345520907200976e-09,4.521820981410463e-09
1561,MLI,1053.0,6.0053620764177486e-09,5.079986162158983e-09
1562,MLI,2731.0,5.668578163620762e-08,4.7950978248904e-08
1563,MLI,2735.0,1.9748359061069267e-08,1.6705302607735757e-08
1564,NER,960.0,2.8791581682699317e-08,2.4915567349226927e-08
1565,NER,976.0,1.9852964513686957e-08,1.6793789237687835e-08
1566,NER,1016.0,2.5469150607933687e-08,2.1544568171553815e-08
1567,NER,1049.0,1.0046721521677978e-08,8.498606021709369e-09
1568,NER,1052.0,7.224079804553134e-09,6.110909712766712e-09
1569,NER,1053.0,8.3318003496786e-09,7.0479398150604355e-09
1570,NER,2731.0,6.108249173876146e-08,5.167019221065754e-08
1571,NER,2735.0,4.523864408923337e-08,3.826774856266876e-08
1572,NGA,960.0,3.048186541656621e-08,2.63782997087961e-08
1573,NGA,976.0,4.4415098819801906e-08,3.757110471016038e-08
1574,NGA,1016.0,7.231745999879533e-08,6.117394611708516e-08
1575,NGA,1049.0,3.051722314632911e-09,2.581477508236184e-09
1576,NGA,1052.0,2.9645442602751928e-09,2.507732860678593e-09
1577,NGA,1053.0,1.0743179122985776e-09,9.087745349555609e-10
1578,NGA,2731.0,4.381352082071088e-08,3.70622248338175e-08
1579,NGA,2735.0,9.62608432393897e-09,8.142785487224937e-09
1580,SEN,960.0,3.4016547874972995e-08,2.9437131968209106e-08
1581,SEN,976.0,3.094056259311825e-08,2.6172881471988176e-08
1582,SEN,1016.0,5.79397037554696e-08,4.901168148931139e-08
1583,SEN,1049.0,3.2690896449930594e-09,2.7653503565813536e-09
1584,SEN,1052.0,3.891533991799206e-09,3.2918812515137504e-09
1585,SEN,1053.0,7.3968910448352696e-09,6.257092190713559e-09
1586,SEN,2731.0,3.793081610612937e-08,3.2085995563064254e-08
1587,SEN,2735.0,1.066228852956875e-07,9.019319317956122e-08
1588,TGO,960.0,5.19721032777397e-09,4.4975453372733835e-09
1589,TGO,976.0,7.087298725935169e-08,5.995205450845018e-08
1590,TGO,1016.0,1.2909876932383136e-07,1.0920573203939439e-07
1591,TGO,1049.0,4.936632969803639e-09,4.1759392448189486e-09
1592,TGO,1052.0,4.327556286574884e-09,3.660716168654085e-09
1593,TGO,1053.0,7.803076183196162e-09,6.600687606925135e-09
1594,TGO,2731.0,3.6514445397553847e-08,3.0887875698101356e-08
1595,TGO,2735.0,7.811303142265212e-10,6.607646860621352e-10
1596,CAN,960.0,1.8177352142078363e-09,1.623544918571265e-09
1597,CAN,976.0,6.709346861607079e-08,5.891876979245433e-08
1598,CAN,1049.0,1.5933013459958764e-09,1.3991727831500558e-09
1599,CAN,1052.0,4.6505428273104826e-09,4.0839185676953405e-09
1600,CAN,1053.0,1.5133751989644937e-09,1.3289848743345632e-09
1601,CAN,2731.0,1.2564516556357746e-08,1.1033650127312151e-08
1602,CAN,2735.0,2.7959777703302125e-08,2.455314563293374e-08
1603,USA,960.0,1.6294217300527282e-09,1.4553491341089417e-09
1604,USA,976.0,7.001752364010394e-08,6.14865566184318e-08
1605,USA,1016.0,3.686889888223467e-07,3.237677542316453e-07
1606,USA,1049.0,1.6698299545950123e-09,1.4663771111658126e-09
1607,USA,1052.0,2.4903399197472318e-09,2.186915767854651e-09
1608,USA,1053.0,6.643799377145454e-10,5.834315830192783e-10
1609,USA,2731.0,8.924462351027433e-09,7.837101786919132e-09
1610,USA,2735.0,4.859147085005117e-08,4.267106387469082e-08
1611,BLZ,960.0,9.237233132319313e-09,8.175536067204369e-09
1612,BLZ,976.0,1.1157962893552414e-07,9.930643713949235e-08
1613,BLZ,1016.0,1.2594355967863144e-06,1.1209040854202014e-06
1614,BLZ,1049.0,2.2820639730426275e-09,2.0310485403945143e-09
1615,BLZ,1052.0,3.1021872709242685e-09,2.760962445868946e-09
1616,BLZ,1053.0,4.5925899797371156e-10,4.0874284354697643e-10
1617,BLZ,2731.0,7.002853795346313e-08,6.232575487649853e-08
1618,CRI,960.0,4.8431784217775774e-09,4.286519491276143e-09
1619,CRI,976.0,9.120496641624048e-08,8.117288389135608e-08
1620,CRI,1016.0,1.0326799909457276e-07,9.190904431607543e-08
1621,CRI,1049.0,6.781597084440381e-10,6.03565588984435e-10
1622,CRI,1052.0,4.6615599246215e-10,4.148812037131795e-10
1623,CRI,1053.0,8.353341774633176e-10,7.434516656500551e-10
1624,CRI,2731.0,7.25454979200106e-09,6.456586204556787e-09
1625,GTM,960.0,8.69361097757058e-09,7.69439604730712e-09
1626,GTM,976.0,5.5121890376025514e-08,4.905876273167992e-08
1627,GTM,1016.0,3.084379106968913e-08,2.7451130893934542e-08
1628,GTM,1049.0,3.371003123495446e-09,3.000209921596656e-09
1629,GTM,1052.0,8.624845849445688e-10,7.676156663692765e-10
1630,GTM,1053.0,5.783285435230589e-10,5.14715344559297e-10
1631,GTM,2731.0,3.642210168189697e-08,3.241585570473208e-08
1632,GTM,2735.0,8.726569711085073e-08,7.766691417821724e-08
1633,HND,960.0,3.856739160749498e-09,3.413458300644855e-09
1634,HND,976.0,5.3714763965135706e-08,4.7806413070693906e-08
1635,HND,1016.0,6.032051584717243e-08,5.368556583621912e-08
1636,HND,1049.0,3.020318890379827e-09,2.688099170880404e-09
1637,HND,1052.0,8.48206763690256e-10,7.549083328496459e-10
1638,HND,1053.0,1.378150214778165e-09,1.2265606991015292e-09
1639,HND,2731.0,4.324883653184943e-08,3.849168443540953e-08
1640,HND,2735.0,5.531856728615691e-07,4.923380618180682e-07
1641,MEX,960.0,1.396546727979376e-09,1.2360322599398214e-09
1642,MEX,976.0,2.388737816311171e-08,2.125988803344278e-08
1643,MEX,1016.0,2.5977969950978746e-08,2.312052535538729e-08
1644,MEX,1049.0,1.4155185066305638e-09,1.2598186688694227e-09
1645,MEX,1052.0,1.3112703641015874e-09,1.1670372919126596e-09
1646,MEX,1053.0,1.0821954019986086e-09,9.63159410785664e-10
1647,MEX,2731.0,2.149495883428257e-08,1.913062266523687e-08
1648,MEX,2735.0,1.5149031645925263e-07,1.3482715198305303e-07
1649,NIC,960.0,8.312713078373222e-09,7.357277294515776e-09
1650,NIC,976.0,1.6927412011573826e-07,1.506548276686781e-07
1651,NIC,1016.0,1.6158228001474007e-07,1.4380905086547514e-07
1652,NIC,1049.0,5.518476329091309e-09,4.911471994564115e-09
1653,NIC,1052.0,1.5041073965485048e-09,1.3386632313744387e-09
1654,NIC,1053.0,1.047877442383928e-09,9.326162522204012e-10
1655,NIC,2731.0,5.0211213058546246e-08,4.46882349481328e-08
1656,NIC,2735.0,1.795980100438271e-07,1.5984314220207037e-07
1657,PAN,960.0,4.290333657160343e-09,3.797216877825868e-09
1658,PAN,1049.0,1.024081354522405e-09,9.114376130195874e-10
1659,PAN,1052.0,1.158411528098444e-09,1.0309921505765673e-09
1660,PAN,1053.0,7.899335235676754e-10,7.030448528187926e-10
1661,PAN,2731.0,2.3137798671928543e-08,2.0592758474648064e-08
1662,SLV,960.0,2.767021245874592e-09,2.4489889635045427e-09
1663,SLV,976.0,1.0416653360940531e-07,9.270874460336036e-08
1664,SLV,1016.0,9.09926699771677e-08,8.098393898104542e-08
1665,SLV,1049.0,1.8263924938353675e-09,1.6254986067923562e-09
1666,SLV,1052.0,7.463399055694367e-10,6.64246311125069e-10
1667,SLV,1053.0,5.50566015399802e-10,4.900065533560323e-10
1668,SLV,2731.0,3.03023530579033e-08,2.6969248310211203e-08
1669,BHS,960.0,5.23471929456458e-09,4.633057949427093e-09
1670,BHS,976.0,3.741632265902199e-08,3.330071743002679e-08
1671,BHS,1016.0,5.6531927161169984e-09,5.0313702640551935e-09
1672,BHS,1049.0,9.507194539035592e-10,8.461451484206157e-10
1673,BHS,1052.0,7.948780285996776e-10,7.074454874402803e-10
1674,BHS,1053.0,1.4580875617223434e-09,1.2977053443664544e-09
1675,BHS,2731.0,1.3935874300600728e-09,1.2402998992012844e-09
1676,BRB,960.0,2.347973750883783e-09,2.0781054034499306e-09
1677,BRB,976.0,2.4275479700262444e-08,2.160530037501877e-08
1678,BRB,1016.0,4.8700796482073246e-08,4.334395651454313e-08
1679,BRB,1049.0,6.620554704970242e-10,5.892327353208984e-10
1680,BRB,1052.0,3.1217045237422552e-09,2.7783329001229653e-09
1681,BRB,1053.0,7.607576823595462e-10,6.77078205783238e-10
1682,BRB,2731.0,2.7848384912890767e-08,2.4785204182623886e-08
1683,GRD,960.0,6.361354747485346e-09,5.630201644731033e-09
1684,GRD,976.0,2.460356910231748e-08,2.1897301611195484e-08
1685,GRD,1016.0,6.258946956209689e-08,5.570494618022227e-08
1686,GRD,1049.0,9.227872134342294e-10,8.21285312366352e-10
1687,GRD,1052.0,7.93443476051717e-10,7.061687283778383e-10
1688,GRD,1053.0,6.885854968723684e-10,6.128445937012e-10
1689,GRD,2731.0,3.0549379280897344e-08,2.7189102904814126e-08
1690,JAM,960.0,3.6440975826707605e-09,3.225257043183089e-09
1691,JAM,976.0,3.1606696448463594e-08,2.8130120560448177e-08
1692,JAM,1016.0,1.8509953658740555e-09,1.647395288013377e-09
1693,JAM,1049.0,1.5593084570079831e-09,1.3877924558829745e-09
1694,JAM,1052.0,1.2023630669674748e-09,1.0701092436653375e-09
1695,JAM,1053.0,5.107913120740962e-10,4.5460686514019707e-10
1696,JAM,2731.0,1.8124371365830985e-08,1.6130782678742874e-08
1697,JAM,2735.0,6.524601721103604e-07,5.806928709642916e-07
1698,LCA,960.0,3.753527198327576e-09,3.322109180268643e-09
1699,LCA,976.0,1.636608628165872e-08,1.456590001287958e-08
1700,LCA,1016.0,5.802945025934769e-08,5.164650581289495e-08
1701,LCA,1049.0,2.103374776848888e-09,1.8720142471403764e-09
1702,LCA,1052.0,6.04239712855892e-10,5.377764170248508e-10
1703,LCA,1053.0,1.116097313767219e-09,9.933322846523046e-10
1704,LCA,2731.0,2.6143358965238615e-08,2.3267722419088332e-08
1705,TTO,960.0,6.2437449853295425e-09,5.5261095601655885e-09
1706,TTO,976.0,2.8446551636118877e-08,2.5317575607998614e-08
1707,TTO,1016.0,1.807505722524003e-08,1.6086892842852544e-08
1708,TTO,1049.0,9.198424516961428e-10,8.186644594452238e-10
1709,TTO,1052.0,1.7905235387204006e-09,1.5935750543449643e-09
1710,TTO,1053.0,2.5236227204201525e-09,2.2460370538964034e-09
1711,TTO,2731.0,3.198554560196031e-08,2.8467298233523352e-08
1712,TTO,2735.0,4.289389023853294e-07,3.8175780429441756e-07
1713,VCT,960.0,3.223194443524801e-09,2.8527311205832206e-09
1714,VCT,976.0,1.9971473799710933e-08,1.7774713237485777e-08
1715,VCT,1016.0,7.642691418494049e-08,6.802034225851242e-08
1716,VCT,1049.0,7.910430268709221e-10,7.040323164005508e-10
1717,VCT,1052.0,6.483567529418449e-10,5.770408070382621e-10
1718,VCT,1053.0,1.7498241015388086e-09,1.5573523482950816e-09
1719,VCT,2731.0,1.6925081642881738e-08,1.506340872688183e-08
1720,ARG,960.0,1.649080970287321e-09,1.4595410505720597e-09
1721,ARG,976.0,5.731599691357653e-08,5.101152870721982e-08
1722,ARG,1016.0,2.903962319889969e-07,2.5845412314666155e-07
1723,ARG,1049.0,8.213407300661352e-09,7.309974263093228e-09
1724,ARG,1052.0,9.853598821135963e-09,8.769753056755116e-09
1725,ARG,1053.0,2.8500388812942272e-09,2.5365490969135633e-09
1726,ARG,2731.0,1.991351610242662e-08,1.772313059218553e-08
1727,ARG,2735.0,4.2466572824372766e-08,3.779546575791306e-08
1728,BOL,960.0,3.53438679971808e-09,3.128156055241946e-09
1729,BOL,976.0,4.101598910848878e-08,3.65044388745001e-08
1730,BOL,1016.0,4.318726905885003e-08,3.8436889071366996e-08
1731,BOL,1049.0,2.526757591284822e-09,2.2488271049069027e-09
1732,BOL,1052.0,4.073395178499486e-09,3.6253424222419443e-09
1733,BOL,1053.0,3.1503589604977338e-09,2.8038354945442983e-09
1734,BOL,2731.0,5.094258113236518e-08,4.5339156252867555e-08
1735,BOL,2735.0,2.561260066982558e-07,2.279534483724357e-07
1736,BRA,960.0,4.539647846912705e-09,4.0178757181072426e-09
1737,BRA,976.0,4.74478968471914e-08,4.222886946845353e-08
1738,BRA,1016.0,2.717398820587425e-08,2.4184987684044952e-08
1739,BRA,1049.0,1.5193936166761243e-09,1.352268045019061e-09
1740,BRA,1052.0,3.6252862076533046e-09,3.226523159536803e-09
1741,BRA,1053.0,8.52124035919924e-10,7.583947250535364e-10
1742,BRA,2731.0,2.7300227983388006e-08,2.4297341727966517e-08
1743,BRA,2735.0,6.140771715062371e-08,5.465318052475287e-08
1744,CHL,960.0,1.7438925274593718e-09,1.5434552805307973e-09
1745,CHL,976.0,4.4832055750312785e-08,3.990075759057496e-08
1746,CHL,1016.0,1.3848550616030922e-08,1.2325280468701285e-08
1747,CHL,1049.0,4.344348537427108e-10,3.866492289496194e-10
1748,CHL,1052.0,9.376054972986509e-10,8.344736603572532e-10
1749,CHL,1053.0,6.019809560220729e-10,5.357661119568829e-10
1750,CHL,2731.0,1.131268585563551e-08,1.0068347936975641e-08
1751,CHL,2735.0,1.353889273409357e-07,1.204968337915433e-07
1752,COL,960.0,5.013549767296447e-09,4.437308917087456e-09
1753,COL,976.0,2.7577294170140868e-08,2.4543932043069203e-08
1754,COL,1016.0,5.358083462404025e-08,4.768721527608289e-08
1755,COL,1049.0,2.2929696142240465e-09,2.040754616501599e-09
1756,COL,1052.0,8.087642344096254e-10,7.198042812230458e-10
1757,COL,1053.0,5.72503062330263e-10,5.095306366749038e-10
1758,COL,2731.0,2.318359133254272e-08,2.063351417545219e-08
1759,COL,2735.0,1.3748728368931593e-07,1.2236438161182765e-07
1760,ECU,960.0,2.705447892346528e-09,2.394492647850656e-09
1761,ECU,976.0,1.0689607122652128e-08,9.513804696240152e-09
1762,ECU,1016.0,1.9422352625466833e-08,1.7285992600105397e-08
1763,ECU,1049.0,6.532516918321711e-10,5.813973275416126e-10
1764,ECU,1052.0,1.3976287250072762e-09,1.2438966722544415e-09
1765,ECU,1053.0,2.48885458280867e-09,2.2150932346248137e-09
1766,ECU,2731.0,1.8287127928901892e-08,1.627563684749961e-08
1767,ECU,2735.0,3.762749139816894e-07,3.348865868166906e-07
1768,GUY,960.0,6.92018344781619e-09,6.12480042008928e-09
1769,GUY,976.0,4.045674882021535e-08,3.600671217417751e-08
1770,GUY,1016.0,8.267223737838035e-08,7.357871165839213e-08
1771,GUY,1049.0,1.59740475341185e-08,1.421698353403607e-08
1772,GUY,1052.0,1.0349431867229196e-08,9.211046989108964e-09
1773,GUY,1053.0,4.828514128977172e-09,4.297402127977149e-09
1774,GUY,2731.0,3.9075037498143854e-08,3.4776982071476546e-08
1775,PER,960.0,3.4220819736287596e-09,3.0287591749140137e-09
1776,PER,976.0,5.281807450468239e-08,4.7008354891188676e-08
1777,PER,1016.0,2.856543756719488e-08,2.542338469119597e-08
1778,PER,1049.0,2.468809820475451e-09,2.1972532942198305e-09
1779,PER,1052.0,1.3647169757900945e-09,1.2146050480935889e-09
1780,PER,1053.0,7.713306417530185e-10,6.864881934073498e-10
1781,PER,2731.0,2.8661451637691897e-08,2.5508837702173708e-08
1782,PER,2735.0,1.5379663832127334e-07,1.3687979016799037e-07
1783,PRY,960.0,3.3273677199132234e-09,2.944931064673898e-09
1784,PRY,976.0,5.511421109668246e-08,4.905192813401516e-08
1785,PRY,1016.0,1.3977911954595395e-07,1.244041271783125e-07
1786,PRY,1049.0,1.4801868013661376e-09,1.3173737800249489e-09
1787,PRY,1052.0,3.653406035855577e-09,3.2515499496272765e-09
1788,PRY,1053.0,7.227150622261279e-09,6.432200804162508e-09
1789,PRY,2731.0,5.2838082144118175e-08,4.702616179202617e-08
1790,PRY,2735.0,2.492322692564107e-07,2.2181798699426293e-07
1791,SUR,960.0,1.69012448985906e-09,1.4958671635733358e-09
1792,SUR,976.0,8.160963951364424e-08,7.263299415542434e-08
1793,SUR,1016.0,1.6392799168966469e-07,1.4589674618419576e-07
1794,SUR,1049.0,2.501663910584467e-09,2.2264936014812168e-09
1795,SUR,1052.0,2.911271056753014e-09,2.591046044439945e-09
1796,SUR,1053.0,2.494285327207573e-09,2.21992662475539e-09
1797,SUR,2731.0,2.5373466439512464e-08,2.258251415625777e-08
1798,URY,960.0,2.4314527301494966e-09,2.1519895845747264e-09
1799,URY,976.0,3.271981786219135e-08,2.9120804278932787e-08
1800,URY,1049.0,6.174493549551831e-09,5.495330656647783e-09
1801,URY,1052.0,5.7891557423518705e-09,5.1523780487816566e-09
1802,URY,1053.0,4.9714176679881586e-09,4.424587004367139e-09
1803,URY,2731.0,2.6179926428371835e-08,2.3300267647223906e-08
1804,URY,2735.0,5.9148895266060174e-08,5.2642817561291685e-08
1805,VEN,960.0,6.269012162469443e-09,5.548472611423973e-09
1806,VEN,976.0,3.63909496493879e-08,3.238813023738968e-08
1807,VEN,1016.0,7.026096792407255e-08,6.253261873225661e-08
1808,VEN,1049.0,1.741069678452345e-09,1.5495608672315375e-09
1809,VEN,1052.0,7.062446643048012e-10,6.285613425136379e-10
1810,VEN,1053.0,5.859001256914702e-10,5.214540911909812e-10
1811,VEN,2731.0,3.664415575158732e-08,3.261348495591032e-08
1812,VEN,2735.0,1.5666130048248037e-06,1.3942935405838628e-06
1813,KAZ,960.0,2.7348992015511778e-09,2.4460277647189087e-09
1814,KAZ,976.0,1.9933095596702267e-08,1.7462494034152818e-08
1815,KAZ,1016.0,8.124336885226415e-08,7.117368383723859e-08
1816,KAZ,1049.0,4.934650890848764e-09,4.323027064412897e-09
1817,KAZ,1052.0,7.257363574511202e-09,6.3578518202936005e-09
1818,KAZ,1053.0,1.2808899323075027e-08,1.1221304133526887e-08
1819,KAZ,2731.0,9.894099322217771e-09,8.667778145614639e-09
1820,KAZ,2735.0,3.131911634223531e-08,2.7437277849191828e-08
1821,KGZ,960.0,3.034437698092296e-09,2.71392775851984e-09
1822,KGZ,976.0,1.2375135869447995e-08,1.084130336122092e-08
1823,KGZ,1016.0,3.564674403725458e-08,3.1228519025941665e-08
1824,KGZ,1049.0,1.5098269578516817e-09,1.322691907846465e-09
1825,KGZ,1052.0,4.8465133903239074e-09,4.245813739988011e-09
1826,KGZ,1053.0,9.93016298581946e-09,8.699371909234494e-09
1827,KGZ,2731.0,6.981095412267586e-09,6.115825632660022e-09
1828,KGZ,2735.0,2.643540948160176e-08,2.3158880572429978e-08
1829,CPR,946.0,2.2947539842495663e-08,2.0386333950081654e-08
1830,CPR,960.0,2.4225093501265143e-09,2.288457672485757e-09
1831,CPR,976.0,1.0801701909060873e-08,9.596109380734418e-09
1832,CPR,1016.0,2.2072269540661273e-08,1.9608753747922427e-08
1833,CPR,1049.0,9.721290121618251e-10,8.636283811039949e-10
1834,CPR,1052.0,2.5128486854656637e-09,2.2323862522752864e-09
1835,CPR,1053.0,2.3100029817024933e-09,2.05218043127493e-09
1836,CPR,2731.0,8.664764327079537e-09,7.69767828634423e-09
1837,CPR,2735.0,3.246726605267129e-09,2.8843550669870954e-09
1838,JPN,960.0,4.5145081155533475e-10,4.264693853089867e-10
1839,JPN,976.0,1.1075490877287582e-07,9.839340392704674e-08
1840,JPN,1016.0,9.186799355553934e-08,8.161448280738628e-08
1841,JPN,1049.0,5.061559007975967e-10,4.4966315758848675e-10
1842,JPN,1052.0,5.144466438250322e-10,4.57028559597229e-10
1843,JPN,1053.0,6.059298657727754e-10,5.383012156752629e-10
1844,JPN,2731.0,5.7533115274914894e-09,5.111176663090177e-09
1845,JPN,2735.0,4.25315028598165e-09,3.778450442401648e-09
1846,KOR,960.0,4.1073310892670336e-10,3.880048324346629e-10
1847,KOR,976.0,2.6960495466537596e-06,2.3951398180935603e-06
1848,KOR,1016.0,1.504337485708063e-08,1.3364363486354211e-08
1849,KOR,1049.0,6.088210441869132e-10,5.408697057645897e-10
1850,KOR,1052.0,1.3568086318917748e-09,1.2053733893023244e-09
1851,KOR,1053.0,1.0915061886449968e-09,9.696817098053558e-10
1852,KOR,2731.0,1.052488413553774e-08,9.350187612514625e-09
1853,KOR,2735.0,4.0956179648957615e-09,3.6385005162818492e-09
1854,MNG,960.0,9.48332444380615e-09,8.958556375836698e-09
1855,MNG,976.0,3.209242316349789e-08,2.851054450145585e-08
1856,MNG,1016.0,6.132473571628639e-08,5.448019919754281e-08
1857,MNG,1049.0,1.8919802095660364e-08,1.6808137449109635e-08
1858,MNG,1052.0,9.390636832475688e-09,8.342535181756816e-09
1859,MNG,1053.0,7.294279299085346e-08,6.480154941966498e-08
1860,MNG,2731.0,3.2050030352893224e-08,2.8472883209657203e-08
1861,MNG,2735.0,8.904653643197509e-08,7.910793232129451e-08
1862,BGD,946.0,1.096517292586356e-07,9.796912781330897e-08
1863,BGD,960.0,2.4518698592872826e-08,2.1789186464602267e-08
1864,BGD,976.0,4.9448578507089144e-08,4.41801888643351e-08
1865,BGD,1016.0,2.3741990077782048e-08,2.1212452153729813e-08
1866,BGD,1052.0,1.0604510666123087e-08,9.474676485917723e-09
1867,BGD,1053.0,5.577324506915315e-09,4.983100778880375e-09
1868,BGD,2731.0,4.3904406138442226e-08,3.9226708102332344e-08
1869,BGD,2735.0,4.912847812745338e-09,4.389419287304839e-09
1870,IND,946.0,4.104952004490498e-09,3.667598954566934e-09
1871,IND,960.0,4.70954114721609e-09,4.1852576241235465e-09
1872,IND,976.0,3.000795032052989e-08,2.6810819494083734e-08
1873,IND,1016.0,1.5473187627533924e-08,1.3824631007739424e-08
1874,IND,1049.0,3.910005125399483e-09,3.4934222603770507e-09
1875,IND,1052.0,1.4861012126675072e-09,1.3277678394284914e-09
1876,IND,1053.0,1.8110215216980738e-09,1.6180702313722876e-09
1877,IND,2731.0,6.13165830383661e-08,5.478374305061834e-08
1878,IND,2735.0,3.486734494139554e-07,3.115248064184352e-07
1879,IRN,946.0,4.040026269257519e-09,3.6095905884753275e-09
1880,IRN,960.0,1.6634372663807197e-09,1.4782572831933898e-09
1881,IRN,976.0,1.2781883651161957e-08,1.1420066072664432e-08
1882,IRN,1016.0,2.0702407148291533e-08,1.849671487779482e-08
1884,IRN,1052.0,1.237529738002743e-09,1.1056798638277132e-09
1885,IRN,1053.0,2.8789440316064947e-09,2.572213294826877e-09
1886,IRN,2731.0,4.687192956674366e-09,4.187806329756613e-09
1887,IRN,2735.0,6.994075061626133e-08,6.24890677311744e-08
1888,LKA,946.0,1.639405882314518e-08,1.4647390014573135e-08
1889,LKA,960.0,8.359391048987596e-09,7.428792747991288e-09
1890,LKA,976.0,1.0195687178630033e-07,9.109410194450318e-08
1891,LKA,1016.0,1.0158564132837959e-08,9.07624234162563e-09
1892,LKA,1049.0,9.855865454055485e-09,8.80579402538784e-09
1893,LKA,1052.0,1.1952991355255039e-09,1.0679486276703059e-09
1894,LKA,1053.0,5.488458649191835e-10,4.903702937802867e-10
1895,LKA,2731.0,1.360985843565086e-08,1.215982611143648e-08
1896,LKA,2735.0,1.814984492768414e-08,1.62161097643792e-08
1897,PAK,946.0,3.480644621404145e-09,3.109807023496568e-09
1898,PAK,960.0,5.202982471224733e-09,4.6237672365909e-09
1899,PAK,976.0,2.2315493509201003e-08,1.9937938513156683e-08
1900,PAK,1016.0,2.5434670523055286e-08,2.2724789697435288e-08
1901,PAK,1052.0,2.6240400259753286e-09,2.3444674737928923e-09
1902,PAK,1053.0,2.618297649670141e-09,2.3393369062952462e-09
1903,PAK,2731.0,2.037880597380021e-08,1.8207591076112682e-08
1904,PAK,2735.0,4.3368567705431806e-07,3.87479593923411e-07
1905,BRN,946.0,1.4008577468187918e-08,1.2516064504796296e-08
1906,BRN,960.0,1.2424857870391606e-08,1.1041676780220287e-08
1907,BRN,976.0,2.1087844998970686e-08,1.88410871035005e-08
1908,BRN,1016.0,4.32137851326893e-08,3.8609667787139727e-08
1909,BRN,1049.0,3.487312306080711e-09,3.115764314427718e-09
1910,BRN,1052.0,1.9999166530036157e-09,1.7868399478856912e-09
1911,BRN,1053.0,3.637947605001199e-09,3.250350507941625e-09
1912,BRN,2731.0,3.914809682572658e-10,3.497714926611934e-10
1913,IDN,946.0,1.753252253067944e-08,1.566455861946729e-08
1914,IDN,960.0,4.478631412474939e-09,3.98005361430594e-09
1915,IDN,976.0,2.3154710156108945e-08,2.0687742674931956e-08
1916,IDN,1016.0,2.429659692743809e-08,2.1707969640845138e-08
1917,IDN,1049.0,2.503776035298228e-09,2.2370167445281225e-09
1918,IDN,1052.0,1.894388202112849e-09,1.6925547928483956e-09
1919,IDN,1053.0,5.162305913646196e-09,4.612299425506553e-09
1920,IDN,2731.0,2.915613146465279e-08,2.6049755797875423e-08
1921,IDN,2735.0,4.032826764054328e-09,3.603158138661606e-09
1922,MYS,946.0,2.1624681620982e-08,1.932072765264897e-08
1923,MYS,960.0,1.5627569134285977e-08,1.3887850391635439e-08
1924,MYS,976.0,4.7289147899664866e-08,4.225083002418658e-08
1925,MYS,1016.0,8.810000518331056e-08,7.871358460566364e-08
1926,MYS,1049.0,1.032638224055629e-09,9.226180639503864e-10
1927,MYS,1052.0,1.2687731591692414e-09,1.1335945236536974e-09
1928,MYS,1053.0,7.303977764183047e-10,6.525791576318999e-10
1929,MYS,2731.0,2.0011096134713282e-08,1.7879058070137477e-08
1930,MYS,2735.0,7.685020477172911e-09,6.866236934578536e-09
1931,PHL,946.0,8.311788883842935e-08,7.42622768490739e-08
1932,PHL,960.0,3.907668801165639e-08,3.4726526706950544e-08
1933,PHL,976.0,1.1670177179916403e-06,1.0426803913383337e-06
1934,PHL,1016.0,1.8222275777023617e-08,1.6280823628761846e-08
1935,PHL,1049.0,8.79924478904171e-10,7.861748676711629e-10
1936,PHL,1052.0,3.533776452590619e-09,3.1572780410140867e-09
1937,PHL,1053.0,1.0539619639751045e-09,9.41669913070808e-10
1938,PHL,2731.0,1.2545741501236293e-08,1.1209083166835293e-08
1939,PHL,2735.0,6.636858491245786e-09,5.929749053697632e-09
1940,SGP,976.0,0.0,0.0
1941,SGP,1016.0,1.9807607414454434e-08,1.7697249606391472e-08
1942,SGP,1049.0,0.0,0.0
1943,SGP,1052.0,7.424433845082152e-10,6.633413929977096e-10
1944,SGP,1053.0,4.681957573176447e-11,4.1831287386367365e-11
1945,SGP,2731.0,3.1921693051083663e-09,2.8520666729864085e-09
1946,THA,946.0,6.538103155857385e-08,5.8415153875226826e-08
1947,THA,960.0,3.069014446150053e-09,2.7273604174554326e-09
1948,THA,976.0,1.3272606911345165e-06,1.1858506306328746e-06
1949,THA,1016.0,3.5965222964405866e-07,3.213338767438128e-07
1950,THA,1049.0,1.6312793312194742e-09,1.4574782758098972e-09
1951,THA,1052.0,3.103048269060429e-09,2.7724408409957356e-09
1952,THA,1053.0,1.3168825609956535e-09,1.1765782154606593e-09
1953,THA,2731.0,3.093077033163864e-08,2.7635319684169632e-08
1954,THA,2735.0,3.522064269681459e-10,3.1468137067791566e-10
1955,AZE,960.0,5.839680541644106e-09,5.222869176987817e-09
1956,AZE,976.0,2.2365617039413052e-08,1.9593517335336077e-08
1957,AZE,1016.0,1.1205458692736145e-07,9.816601471786617e-08
1958,AZE,1049.0,3.495411384494497e-08,3.062173667533267e-08
1959,AZE,1052.0,4.45359622484118e-09,3.901596574878266e-09
1960,AZE,1053.0,3.3771380792823653e-09,2.9585597117055496e-09
1961,AZE,2731.0,9.309232305202583e-09,8.15540229581988e-09
1962,AZE,2735.0,5.626487561785109e-07,4.929114246417521e-07
1963,CYP,960.0,8.431779918296528e-10,7.541180228673483e-10
1964,CYP,976.0,3.813928792532412e-09,3.3412125308474083e-09
1965,CYP,1016.0,4.088265315435543e-09,3.5815464955999133e-09
1966,CYP,1049.0,6.374571332731502e-10,5.584476998470902e-10
