,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low
1754,KEN,2514.0,3.845669551006605e-11,3.4613784259662965e-11
1755,KEN,2555.0,2.4462551394921478e-11,2.0875268464563368e-11
1756,KEN,2731.0,1.1948744103873096e-08,1.0107542880921815e-08
1757,KEN,2735.0,7.3876768165840325e-09,6.249297797733481e-09
1758,KEN,2805.0,3.5179273675633503e-10,3.1663869536093885e-10
1759,KEN,2903.0,1.9177499289550947e-11,1.636523679338945e-11
1760,KEN,2905.0,1.9341081876443766e-11,1.7408360924938764e-11
1761,KEN,2907.0,8.487609396589782e-12,6.402531585554839e-12
1763,KEN,2913.0,3.4826573504977754e-11,2.971947038068119e-11
1764,KEN,2918.0,1.8899299744154015e-10,1.3002216843259534e-10
1765,KEN,2919.0,4.052034129572423e-11,2.7876919844760837e-11
1767,MDG,960.0,9.340913663537283e-09,8.083410145786662e-09
1768,MDG,976.0,2.2510976344010928e-08,1.9042223744230545e-08
1769,MDG,1016.0,2.0744148973852177e-08,1.7547649649093864e-08
1770,MDG,1049.0,1.202286580381573e-09,1.0170243048743983e-09
1771,MDG,1052.0,1.1187794007455068e-09,9.463848810404923e-10
1772,MDG,1053.0,8.608253308359717e-10,7.281793692098554e-10
1773,MDG,2511.0,4.507623248636587e-09,4.0571842323609975e-09
1774,MDG,2514.0,1.5089555865199025e-10,1.358168257476561e-10
1775,MDG,2555.0,0.0,0.0
1776,MDG,2731.0,1.9928334717083262e-08,1.6857545525055728e-08
1777,MDG,2735.0,3.274437869972379e-09,2.769874464960056e-09
1778,MDG,2805.0,3.529965125288999e-10,3.1772217989688036e-10
1779,MDG,2903.0,1.4208481963477867e-10,1.2124895341991333e-10
1780,MDG,2905.0,9.468253584710593e-09,8.522107335279731e-09
1781,MDG,2907.0,6.2873472649437305e-12,4.742788878730447e-12
1783,MDG,2913.0,9.036964298894246e-11,7.711748983111238e-11
1784,MDG,2918.0,1.5845922296181974e-09,1.0901574162298236e-09
1785,MDG,2919.0,1.7736423979632982e-10,1.2202189167273782e-10
1787,MLI,960.0,1.3524885899636076e-08,1.1704122727147065e-08
1788,MLI,976.0,8.366956893545471e-09,7.077679030461677e-09
1789,MLI,1016.0,9.777904947379573e-09,8.271211826285692e-09
1790,MLI,1049.0,6.337906341314419e-09,5.361288145700351e-09
1791,MLI,1052.0,2.5261771277628945e-09,2.1369144256249395e-09
1792,MLI,1053.0,2.4942317586072458e-09,2.109891569851927e-09
1793,MLI,2511.0,2.6317225536033983e-10,2.3687390581406944e-10
1794,MLI,2514.0,3.2321044643979235e-11,2.9091258401564912e-11
1795,MLI,2555.0,3.7963313377651626e-11,3.2396226614667546e-11
1796,MLI,2731.0,2.6242997458878552e-08,2.2199171714921706e-08
1797,MLI,2735.0,8.590970034650845e-09,7.2671736258709676e-09
1798,MLI,2805.0,1.9279384524807915e-10,1.7352828883233388e-10
1799,MLI,2903.0,2.8976541410575388e-11,2.4727309566159036e-11
1800,MLI,2905.0,3.4213417699031496e-12,3.079452988127988e-12
1801,MLI,2907.0,2.4305234533785775e-11,1.8334377152111393e-11
1803,MLI,2913.0,6.387812078724006e-12,5.4510786668077335e-12
1804,MLI,2918.0,1.7586890956932773e-10,1.2099314414627055e-10
1805,MLI,2919.0,9.777015405049316e-11,6.726327223613782e-11
1807,MUS,960.0,2.6506526975261917e-09,2.293813397695632e-09
1808,MUS,976.0,1.129410323502022e-08,9.553776677878804e-09
1809,MUS,1016.0,2.259058303333782e-08,1.9109563710588933e-08
1810,MUS,1049.0,1.083103689437628e-09,9.162064975453689e-10
1811,MUS,1052.0,4.249555583851049e-10,3.5947347198365774e-10
1812,MUS,1053.0,8.12768016213589e-10,6.875272835960851e-10
1813,MUS,2514.0,1.6556014592635872e-09,1.4901600610986704e-09
1814,MUS,2731.0,3.5730113331582707e-10,3.022440262337749e-10
1815,MUS,2735.0,3.1744432136800686e-10,2.685288146301682e-10
1816,MUS,2805.0,1.4871096159126684e-09,1.3385053170311501e-09
1817,MUS,2903.0,3.100089747539723e-09,2.645480624623944e-09
1818,MUS,2907.0,5.1616145152545465e-11,3.893605186361852e-11
1820,MUS,2913.0,1.609268342346008e-10,1.3732790229301275e-10
1821,MUS,2918.0,2.148219942707847e-10,1.4779183303202482e-10
1822,MUS,2919.0,1.6712361301840823e-10,1.1497661212376334e-10
1824,MWI,960.0,9.219185856465686e-09,7.978069723409365e-09
1825,MWI,976.0,1.234616959913112e-08,1.0443728441544036e-08
1826,MWI,1016.0,1.5316317691184164e-08,1.2956201630536613e-08
1827,MWI,1049.0,3.1299888160415474e-09,2.6476837983910717e-09
1828,MWI,1052.0,3.2164832646216836e-09,2.7208501780863265e-09
1829,MWI,1053.0,2.197240395684046e-09,1.8586640843594034e-09
1830,MWI,2511.0,7.220294400290163e-09,6.4987828347726665e-09
1831,MWI,2514.0,3.399143254703067e-11,3.0594727322628055e-11
1832,MWI,2555.0,2.8290221966824667e-11,2.4141634653945243e-11
1833,MWI,2731.0,1.775377669665537e-08,1.5018068652218282e-08
1834,MWI,2805.0,4.3726893010533744e-10,3.9357340014193537e-10
1835,MWI,2903.0,3.353539889363445e-11,2.8617638596609177e-11
1836,MWI,2905.0,4.025703066753034e-11,3.623421503014463e-11
1837,MWI,2907.0,1.8133364509982971e-12,1.36786972164615e-12
1839,MWI,2913.0,9.843711029014226e-12,8.400191259727547e-12
1840,MWI,2918.0,2.281785060296416e-10,1.5698075878637305e-10
1841,MWI,2919.0,2.388151040298293e-11,1.64298456031521e-11
1843,NAM,960.0,6.182782167062986e-09,5.350436359723273e-09
1844,NAM,976.0,1.630931446018697e-08,1.3796185928138178e-08
1845,NAM,1016.0,5.1506979303208595e-08,4.357018590808901e-08
1846,NAM,1049.0,9.071599397228561e-10,7.673742035894049e-10
1847,NAM,1052.0,1.4870840965744497e-09,1.2579369131180085e-09
1848,NAM,1053.0,7.924096501426213e-10,6.703059709410496e-10
1849,NAM,2511.0,9.409102997118884e-11,8.468867563880345e-11
1850,NAM,2514.0,6.568421161872723e-11,5.912050164688647e-11
1851,NAM,2731.0,2.425341146141991e-08,2.051616422812848e-08
1852,NAM,2735.0,5.825532194135199e-09,4.927866556061399e-09
1853,NAM,2903.0,6.259998184833894e-11,5.342007895513974e-11
1854,NAM,2905.0,1.4647067983777666e-11,1.3183411744110771e-11
1855,NAM,2907.0,7.17554770032917e-12,5.41279277218762e-12
1856,NAM,2913.0,7.737270195635211e-10,6.602647038292231e-10
1857,NAM,2918.0,3.9586389723213695e-10,2.7234385939733936e-10
1858,NAM,2919.0,1.5042052936675412e-10,1.034853336885881e-10
1860,NER,960.0,1.3099903528328417e-08,1.1336352834848553e-08
1861,NER,976.0,1.1075326749659973e-08,9.368711813497007e-09
1862,NER,1016.0,1.3383791074449265e-08,1.1321461152594733e-08
1863,NER,1049.0,6.310582584058416e-09,5.338174750206054e-09
1864,NER,1052.0,3.874628267505191e-09,3.2775805575036237e-09
1865,NER,1053.0,3.6831863835145295e-09,3.115638261742779e-09
1866,NER,2511.0,8.746977977998246e-10,7.872907555856046e-10
1867,NER,2514.0,2.5506927319834056e-10,2.295806406831139e-10
1868,NER,2731.0,2.8268115952886316e-08,2.3912236438644133e-08
1869,NER,2735.0,2.0081904332575972e-08,1.6987451351166456e-08
1870,NER,2805.0,2.8856918106541027e-10,2.5973296053924457e-10
1871,NER,2903.0,3.363912741019951e-12,2.870615596324723e-12
1872,NER,2905.0,3.089739199705294e-12,2.780986890806289e-12
1873,NER,2907.0,1.5841250719495046e-11,1.1949667255777737e-11
1875,NER,2913.0,3.256438690355075e-12,2.778901955160166e-12
1876,NER,2918.0,4.236890772435187e-11,2.9148684506920934e-11
1877,NER,2919.0,5.764963713766392e-11,3.9661420959842405e-11
1879,NGA,960.0,1.4003897283563888e-08,1.2118648074480497e-08
1880,NGA,976.0,2.485648593301541e-08,2.102630998311749e-08
1881,NGA,1016.0,3.805264689319664e-08,3.218905324793842e-08
1882,NGA,1049.0,1.5650443894655875e-09,1.323884178919021e-09
1883,NGA,1052.0,1.1408903577721873e-09,9.650887250882486e-10
1884,NGA,1053.0,7.736645402202169e-10,6.544493251964244e-10
1885,NGA,2511.0,1.194545138322675e-10,1.0751763030577483e-10
1886,NGA,2514.0,3.4223412408750024e-11,3.080352583689558e-11
1887,NGA,2555.0,3.4684592454003066e-11,2.9598309978884645e-11
1888,NGA,2731.0,2.0312419957027248e-08,1.7182446451790332e-08
1889,NGA,2735.0,3.974886631093386e-09,3.3623899483759463e-09
1890,NGA,2805.0,4.3663650688165003e-10,3.9300417388015774e-10
1891,NGA,2903.0,2.439626355363619e-12,2.081870132810948e-12
1892,NGA,2905.0,2.9249433510085377e-12,2.6326588070221664e-12
1893,NGA,2907.0,1.6723045640174717e-13,1.2614839222091572e-13
1895,NGA,2913.0,5.203805962838946e-13,4.440699776488189e-13
1896,NGA,2918.0,1.5398368422961288e-11,1.0593668970707417e-11
1897,NGA,2919.0,5.095453791631694e-12,3.505537031026643e-12
1899,RWA,960.0,6.084908995396711e-09,5.265739185833766e-09
1900,RWA,976.0,8.871105994607824e-09,7.504142984586713e-09
1901,RWA,1016.0,9.666005927141863e-09,8.176555506294777e-09
1902,RWA,1049.0,7.70488065069118e-09,6.517623182172131e-09
1903,RWA,1052.0,4.414538582385508e-09,3.734295222414382e-09
1904,RWA,1053.0,2.5755754674171697e-09,2.1787008955636573e-09
1905,RWA,2511.0,4.509244687871824e-10,4.058643643970191e-10
1906,RWA,2514.0,1.515257113291255e-11,1.3638400835468222e-11
1907,RWA,2555.0,4.171732674653123e-11,3.559973697749874e-11
1908,RWA,2731.0,1.2724008196579747e-08,1.0763345280985887e-08
1909,RWA,2735.0,6.049327406743937e-12,5.117176803927082e-12
1910,RWA,2805.0,2.1817316926845865e-10,1.96371500778809e-10
1911,RWA,2903.0,1.3561659508728577e-11,1.1572925427904506e-11
1912,RWA,2905.0,1.4182612414659061e-11,1.276536841889937e-11
1913,RWA,2907.0,2.9461207189405736e-12,2.222372646584482e-12
1915,RWA,2913.0,1.046650467627022e-10,8.931656043372007e-11
1916,RWA,2918.0,1.8144582682187506e-10,1.2482991526563257e-10
1917,RWA,2919.0,8.279381176926559e-12,5.6959946054985e-12
1919,SEN,960.0,1.545735601840463e-08,1.3376437569908158e-08
1920,SEN,976.0,1.7222758797373206e-08,1.4568876156264527e-08
1921,SEN,1016.0,3.040392399158722e-08,2.5718934376847465e-08
1922,SEN,1049.0,1.6867062905764137e-09,1.4267990017457605e-09
1923,SEN,1052.0,1.3274019420104072e-09,1.1228604389259737e-09
1924,SEN,1053.0,2.567138890898431e-09,2.171564324708175e-09
1925,SEN,2514.0,4.2906680586628697e-11,3.861909000306834e-11
1926,SEN,2731.0,1.754846619569547e-08,1.4844394777013017e-08
1927,SEN,2735.0,4.05741926421932e-08,3.432204995141017e-08
1928,SEN,2805.0,1.4106718391588254e-10,1.2697058354648445e-10
1929,SEN,2903.0,1.2507544493172248e-11,1.0673389905749851e-11
1930,SEN,2905.0,2.3847025665347794e-12,2.1464033523081467e-12
1931,SEN,2907.0,2.3319748627368093e-12,1.7590987070389032e-12
1933,SEN,2913.0,4.768499856106136e-13,4.069228636965196e-13
1934,SEN,2918.0,2.580117588952198e-11,1.775052453096384e-11
1935,SEN,2919.0,2.97827547428066e-11,2.0489745154466396e-11
1937,SWZ,960.0,9.225018993957337e-09,7.98311758537236e-09
1938,SWZ,976.0,8.155397584126217e-09,6.898719235756544e-09
1939,SWZ,1016.0,1.6401626658670118e-08,1.3874273591284142e-08
1940,SWZ,1049.0,1.1409009026570672e-09,9.650976450948343e-10
1941,SWZ,1052.0,1.3183331368949913e-09,1.1151890605965071e-09
1942,SWZ,1053.0,1.4468314045151529e-09,1.2238868232068852e-09
1943,SWZ,2511.0,6.082654379689914e-10,5.474825219175965e-10
1944,SWZ,2514.0,5.20485628879132e-11,4.684743977433421e-11
1945,SWZ,2731.0,1.2577926059549465e-08,1.06397731757224e-08
1946,SWZ,2805.0,5.592109539000068e-09,5.033299678301434e-09
1947,SWZ,2903.0,1.3584104806458903e-10,1.1592079260565842e-10
1948,SWZ,2905.0,2.1714971021573452e-10,1.9545031422391331e-10
1949,SWZ,2907.0,1.5618024666075966e-11,1.1781279222003627e-11
1951,SWZ,2913.0,2.661569920591329e-11,2.2712670372185824e-11
1952,SWZ,2918.0,1.0983990171516795e-09,7.556693843033481e-10
1953,SWZ,2919.0,4.719951823279977e-11,3.247201638516133e-11
1955,TGO,960.0,2.4298530799578617e-09,2.102738527171482e-09
1956,TGO,976.0,3.9730220457516505e-08,3.360812679992516e-08
1957,TGO,1016.0,6.80875189690377e-08,5.759580351311163e-08
1958,TGO,1049.0,2.531487392797159e-09,2.1414064233676555e-09
1959,TGO,1052.0,2.2136140924710317e-09,1.872514731837914e-09
1960,TGO,1053.0,2.9608686446389448e-09,2.5046236265754775e-09
1961,TGO,2514.0,4.353775352386213e-11,3.9187100910188325e-11
1962,TGO,2555.0,6.34721199923188e-11,5.4164323396361257e-11
1963,TGO,2731.0,1.701175963644266e-08,1.439039019586533e-08
1964,TGO,2735.0,2.988212510049956e-10,2.5277540317267907e-10
1965,TGO,2805.0,5.2217810869803864e-11,4.699977509732141e-11
1966,TGO,2903.0,5.4056340726431005e-12,4.612931033475218e-12
1967,TGO,2905.0,2.7899809010468733e-12,2.511182921895587e-12
1968,TGO,2907.0,6.37940335639938e-14,4.812230344006209e-14
1969,TGO,2913.0,5.43225612519442e-13,4.635649125513724e-13
1970,TGO,2918.0,3.0096109005514413e-11,2.070532457421432e-11
1971,TGO,2919.0,1.5561650662308946e-11,1.0706002819653746e-11
1973,TZA,960.0,1.4733736004818507e-08,1.2750233584922253e-08
1974,TZA,976.0,3.681707158924404e-08,3.1143869732521013e-08
1975,TZA,1016.0,1.866220656287212e-08,1.5786517097282865e-08
1976,TZA,1049.0,4.041085906287348e-09,3.4183884706383847e-09
1977,TZA,1052.0,1.6209339516752479e-09,1.3711616284751615e-09
1978,TZA,1053.0,1.942652723190089e-09,1.6433062363448452e-09
1979,TZA,2511.0,4.120952576467746e-11,3.70915289351422e-11
1980,TZA,2514.0,3.668342713813214e-11,3.301771553751969e-11
1981,TZA,2555.0,1.515795794201517e-10,1.2935136499286764e-10
1982,TZA,2731.0,2.9533406522087353e-08,2.4982556346230068e-08
1983,TZA,2735.0,2.367981232271456e-09,2.0030951904513243e-09
1984,TZA,2805.0,4.675598360366591e-10,4.208373880907199e-10
1985,TZA,2903.0,3.444470433115475e-12,2.9393599976028674e-12
1986,TZA,2905.0,2.4388437210396538e-12,2.1951342746285594e-12
1987,TZA,2907.0,1.0350611708631214e-12,7.807866184434878e-13
1989,TZA,2913.0,2.455918091554916e-13,2.0957727859421247e-13
1990,TZA,2918.0,3.543697227874017e-11,2.4379696818094014e-11
1991,TZA,2919.0,4.68290349726805e-12,3.2217133730773123e-12
1993,UGA,960.0,8.57184528954909e-09,7.4178762032809135e-09
1994,UGA,976.0,1.944989398103591e-08,1.6452828492576066e-08
1995,UGA,1016.0,4.330406178264669e-08,3.6631269159435134e-08
1996,UGA,1049.0,9.082901521252953e-10,7.683302597424948e-10
1997,UGA,1052.0,1.3579361192660625e-09,1.14868955563165e-09
1998,UGA,1053.0,1.157359817748074e-09,9.790203794516506e-10
1999,UGA,2511.0,5.0488710540307e-10,4.5443460781317575e-10
2000,UGA,2514.0,2.8783557792134357e-11,2.5907266509201124e-11
2001,UGA,2555.0,3.9150948032490394e-11,3.340970194098715e-11
2002,UGA,2731.0,2.4422761192819146e-08,2.0659418586671117e-08
2003,UGA,2805.0,3.079720894379836e-10,2.7719696974519594e-10
2004,UGA,2903.0,1.6031786402354262e-11,1.3680823382354149e-11
2005,UGA,2905.0,1.189751697724037e-11,1.0708618627101804e-11
2006,UGA,2907.0,2.7402399543032056e-12,2.067068834067079e-12
2008,UGA,2913.0,5.691535666817722e-12,4.8569069146697254e-12
2009,UGA,2918.0,2.4039309787964093e-10,1.653840739374927e-10
2010,UGA,2919.0,1.2128958618847051e-11,8.34440175985633e-12
2012,ZMB,960.0,2.158954164553571e-09,1.8683088856890233e-09
2013,ZMB,976.0,3.86868018609007e-08,3.272549025533409e-08
2014,ZMB,1016.0,4.217060482808095e-08,3.5672468412481435e-08
2015,ZMB,1049.0,2.6048307308062944e-09,2.2034481683002454e-09
2016,ZMB,1052.0,1.439152669972913e-09,1.2173913172372035e-09
2017,ZMB,1053.0,2.060024561358238e-09,1.7425920589370828e-09
2018,ZMB,2511.0,3.997952854877936e-11,3.598444321947173e-11
2019,ZMB,2514.0,2.6878817523289594e-11,2.4192863650036386e-11
2020,ZMB,2555.0,1.4916718751366234e-11,1.2729273554425828e-11
2021,ZMB,2731.0,1.2998622850816165e-08,1.0995644120871865e-08
2022,ZMB,2735.0,1.2585008447810142e-11,1.0645764227369488e-11
2023,ZMB,2805.0,7.40599937448711e-10,6.665930631210789e-10
2024,ZMB,2903.0,2.84360426768669e-10,2.426607165238756e-10
2025,ZMB,2905.0,7.886138624803038e-11,7.098090394409416e-11
2026,ZMB,2907.0,6.225350068660064e-12,4.696021999050345e-12
2028,ZMB,2913.0,1.8696238373503677e-11,1.5954549835115988e-11
2029,ZMB,2918.0,6.394528403414187e-10,4.399265900700447e-10
2030,ZMB,2919.0,6.261348057220108e-10,4.3076413556687497e-10
2032,ZWE,960.0,6.054290468083845e-09,5.239242622087974e-09
2033,ZWE,976.0,7.370579829537069e-08,6.234835312956046e-08
2034,ZWE,1016.0,2.7846593142567947e-08,2.3555666757049013e-08
2035,ZWE,1049.0,9.437857480675076e-10,7.983562821387308e-10
2036,ZWE,1052.0,1.6695795886833708e-09,1.412311380930734e-09
2037,ZWE,1053.0,9.410376793128597e-10,7.960316677243739e-10
2038,ZWE,2511.0,9.00270075454262e-11,8.103076396423017e-11
2039,ZWE,2514.0,7.575813263063861e-11,6.818775310805051e-11
2040,ZWE,2555.0,2.5607417375442624e-11,2.1852246879999063e-11
2041,ZWE,2731.0,1.7839216463244418e-08,1.5090342867569067e-08
2042,ZWE,2735.0,4.23987253758478e-09,3.586543749764456e-09
2043,ZWE,2805.0,9.137546933996508e-09,8.224447629753113e-09
2044,ZWE,2903.0,1.4688517079153036e-10,1.2534536255989256e-10
2045,ZWE,2905.0,1.3064761282024787e-11,1.1759222221827012e-11
2046,ZWE,2907.0,1.379117126201728e-11,1.0403213140597523e-11
2048,ZWE,2913.0,1.6970131381377772e-11,1.4481565832855747e-11
2049,ZWE,2918.0,5.377502695570509e-10,3.6995791944433333e-10
2050,ZWE,2919.0,1.702116431910202e-10,1.1710109495997258e-10
2052,AZE,960.0,2.8773228557989946e-09,2.5734080398110567e-09
2053,AZE,976.0,1.1594521365193959e-08,1.0157441887854762e-08
2054,AZE,1016.0,6.347887950890934e-08,5.561100880399256e-08
2055,AZE,1049.0,2.3190221788414732e-08,2.0315916695742402e-08
2056,AZE,1052.0,2.453128936387307e-09,2.1490766052292492e-09
2057,AZE,1053.0,2.1917760758243666e-09,1.9201170466775824e-09
2058,AZE,2511.0,1.2186378494243048e-11,1.0293069122269143e-11
2059,AZE,2514.0,3.997839680516281e-11,3.3767242820124214e-11
2060,AZE,2555.0,0.0,0.0
2061,AZE,2731.0,4.250600247626844e-09,3.7237608732500252e-09
2062,AZE,2735.0,2.7913219311077454e-07,2.445352370528593e-07
2063,AZE,2805.0,2.642957424399817e-09,2.2323402698687896e-09
2064,AZE,2903.0,5.533347203783989e-11,4.684183862336717e-11
2065,AZE,2905.0,2.8505948302291857e-12,2.407718555680279e-12
2066,AZE,2907.0,1.1742086806035545e-11,9.647370384755276e-12
2068,AZE,2913.0,4.783040452157406e-11,4.049021338038933e-11
2069,AZE,2918.0,4.884979495004324e-11,3.4913874502921346e-11
2070,AZE,2919.0,2.137882245498092e-11,1.527984968978422e-11
2072,CYP,960.0,4.135642065207635e-10,3.6988183369609377e-10
2073,CYP,976.0,1.9557464904792795e-09,1.7133420775827654e-09
2074,CYP,1016.0,1.9790371212161733e-09,1.733745958069946e-09
2075,CYP,1049.0,3.4342960843146987e-10,3.0086332849264767e-10
2076,CYP,1052.0,2.8543396999215147e-10,2.500559420864423e-10
2077,CYP,1053.0,1.697736451345297e-10,1.4873110154594248e-10
2078,CYP,2511.0,1.7563620244466928e-10,1.4834887764153027e-10
2079,CYP,2731.0,3.391737834854178e-09,2.9713499049465356e-09
2080,CYP,2735.0,1.4463080533657265e-09,1.2670458349492167e-09
2081,CYP,2903.0,1.5534963464675206e-09,1.3150923389274966e-09
2082,CYP,2905.0,4.498189699801413e-11,3.799338542373983e-11
2083,CYP,2907.0,1.5166574989092775e-11,1.2460950834798384e-11
2084,CYP,2913.0,1.7016343477667556e-10,1.4404966574221256e-10
2085,CYP,2918.0,5.1734762302073895e-11,3.6975815360131335e-11
2086,CYP,2919.0,3.6716779330117345e-11,2.6242178232153236e-11
2088,DZA,960.0,1.4115704132843792e-09,1.262474471011953e-09
2089,DZA,976.0,7.203242083958355e-09,6.310438401674622e-09
2090,DZA,1016.0,6.851407719570005e-09,6.002212042184432e-09
2091,DZA,1049.0,3.093880779931292e-07,2.7104106534696235e-07
2092,DZA,1052.0,9.630490021268133e-10,8.43684182050406e-10
2093,DZA,1053.0,1.2448507741967867e-09,1.0905581178980688e-09
2094,DZA,2511.0,1.6083614227915707e-11,1.3584819564077627e-11
2095,DZA,2514.0,5.483740121207478e-09,4.631771132237033e-09
2096,DZA,2731.0,3.2493450993700075e-09,2.8466059944065997e-09
2097,DZA,2735.0,1.7386715392801432e-08,1.523172416182754e-08
2098,DZA,2805.0,3.8805697935695906e-08,3.277673768123229e-08
2099,DZA,2903.0,4.420639015133094e-11,3.7422350655570535e-11
2100,DZA,2905.0,4.474509111580646e-12,3.7793370356484615e-12
2101,DZA,2907.0,6.086382466473755e-12,5.00060908484949e-12
2102,DZA,2913.0,1.0572734102224014e-11,8.950211985350803e-12
2103,DZA,2918.0,1.808028765685473e-11,1.292232433879613e-11
2104,DZA,2919.0,6.748580056585981e-12,4.823338100180752e-12
2106,EGY,946.0,2.6548686948756694e-09,2.3258117897851938e-09
2107,EGY,960.0,1.959752263951901e-09,1.7527550729760912e-09
2108,EGY,976.0,4.6844712887131235e-09,4.1038558981198345e-09
2109,EGY,1016.0,1.1771013994085115e-08,1.0312059190728365e-08
2110,EGY,1049.0,6.880151563831832e-08,6.027393239279768e-08
2111,EGY,1052.0,1.6073708961553155e-09,1.408145791937443e-09
2112,EGY,1053.0,7.245026182874917e-10,6.34704358296787e-10
2113,EGY,2511.0,1.9385412039854694e-11,1.6373640961845644e-11
2114,EGY,2514.0,3.2450481052052054e-11,2.7408884819837867e-11
2115,EGY,2555.0,4.219535113157211e-11,3.5719931455047234e-11
2116,EGY,2731.0,3.691384951122345e-09,3.233857349151521e-09
2117,EGY,2735.0,3.911935278467067e-09,3.4270716322418425e-09
2118,EGY,2805.0,2.7640467273701245e-10,2.33461680477451e-10
2119,EGY,2903.0,9.621536727163713e-12,8.144988089205708e-12
2120,EGY,2905.0,9.136410586618246e-12,7.716952640353268e-12
2121,EGY,2907.0,2.1551834208774636e-11,1.770711888929453e-11
2123,EGY,2913.0,1.8853073719531478e-11,1.5959826922135304e-11
2124,EGY,2918.0,7.03818801912536e-11,5.030326401144698e-11
2125,EGY,2919.0,2.1876211801937658e-11,1.563534328513087e-11
2127,GEO,946.0,1.3559938484738235e-08,1.1879255971280008e-08
2128,GEO,960.0,2.6931526154644533e-09,2.4086906268118007e-09
2129,GEO,976.0,5.55263635928627e-09,4.864416509089441e-09
2130,GEO,1016.0,1.5438751745476923e-08,1.3525200285236164e-08
2131,GEO,1049.0,3.5730676865032255e-10,3.130204882452346e-10
2132,GEO,1052.0,7.43245907988686e-10,6.511245165707309e-10
2133,GEO,1053.0,1.30289556832031e-09,1.1414085674019253e-09
2134,GEO,2511.0,5.177762859009424e-11,4.3733313413561685e-11
2135,GEO,2514.0,4.845384258432148e-11,4.0925919968395676e-11
2137,GEO,2731.0,5.894343798126479e-09,5.16377112178492e-09
2138,GEO,2735.0,3.343433559942887e-08,2.929032688919033e-08
2139,GEO,2903.0,4.066276424401775e-11,3.44225397494623e-11
2140,GEO,2905.0,3.34609024522564e-11,2.826232436464082e-11
2141,GEO,2907.0,2.9907584573694026e-11,2.4572254528685016e-11
2142,GEO,2913.0,1.9789714427337393e-10,1.6752728058957474e-10
2143,GEO,2918.0,3.2960094058514134e-10,2.355720405255105e-10
2144,GEO,2919.0,4.793747277126353e-11,3.42618205467334e-11
2146,ISR,960.0,2.6884786304945617e-10,2.404510327588433e-10
2147,ISR,976.0,2.8811376951643215e-09,2.5240359466145022e-09
2148,ISR,1016.0,1.85421158365694e-09,1.6243918843705931e-09
2149,ISR,1049.0,7.610488675605958e-10,6.667208936515777e-10
2150,ISR,1052.0,3.914907892698158e-10,3.4296758066925403e-10
2151,ISR,1053.0,1.620447959142139e-10,1.4196020222697463e-10
2152,ISR,2511.0,2.1081849263002464e-11,1.780651501935989e-11
2153,ISR,2514.0,3.069097679804299e-11,2.592274199931103e-11
2154,ISR,2731.0,1.550911722830002e-09,1.3586844339369529e-09
2155,ISR,2735.0,2.5683160085645384e-07,2.249986850251061e-07
2156,ISR,2903.0,6.328677980548e-11,5.357460895664759e-11
2157,ISR,2905.0,3.910098526972537e-11,3.302614836066685e-11
2158,ISR,2907.0,6.8832412013025525e-12,5.655313098387304e-12
2159,ISR,2913.0,1.2917672594405317e-11,1.093528948703664e-11
2160,ISR,2918.0,2.1921254513215785e-11,1.5667536164762076e-11
2161,ISR,2919.0,9.207023534239723e-12,6.58043425870316e-12
2163,JOR,960.0,6.087567679170698e-10,5.444573443296001e-10
2164,JOR,976.0,5.160289077685908e-09,4.520698593774977e-09
2165,JOR,1016.0,7.989537612186738e-09,6.999276766200441e-09
2166,JOR,1052.0,1.928293476554745e-10,1.6892917192452472e-10
2167,JOR,1053.0,3.8312108338419003e-10,3.3563525547238237e-10
2168,JOR,2511.0,7.737021953790304e-11,6.534976884929267e-11
2169,JOR,2514.0,1.8600643392689125e-10,1.5710796136036172e-10
2170,JOR,2731.0,8.578801955924358e-10,7.515504917374289e-10
2171,JOR,2735.0,1.9932239158945725e-08,1.7461743747317458e-08
2172,JOR,2903.0,3.901596968684972e-10,3.302846701099483e-10
2173,JOR,2905.0,1.7642706839590007e-11,1.4901687247742945e-11
2174,JOR,2907.0,1.9313455106319246e-11,1.5868052919199382e-11
2175,JOR,2913.0,9.185337736101456e-12,7.775729447112162e-12
2176,JOR,2918.0,2.4281879830355766e-11,1.735471982961329e-11
2177,JOR,2919.0,3.0586798533826334e-11,2.186096475017458e-11
2179,KWT,960.0,7.099470935281702e-10,6.349595265765045e-10
2180,KWT,976.0,1.1687532975232326e-09,1.0238925201749602e-09
2181,KWT,1016.0,8.78564289508266e-09,7.696709018290154e-09
2182,KWT,1052.0,7.024500987936871e-10,6.153851317255608e-10
2183,KWT,1053.0,2.043151472811308e-09,1.7899136755628e-09
2184,KWT,2511.0,4.748710403130913e-08,4.0109376583170974e-08
2185,KWT,2514.0,1.395323440257362e-10,1.178542142382679e-10
2186,KWT,2731.0,5.824395754634076e-09,5.102492767589456e-09
2187,KWT,2735.0,5.029525561394088e-09,4.40614252233826e-09
2188,KWT,2903.0,7.0134858763731036e-09,5.93717620654044e-09
2189,KWT,2905.0,2.3176156071354045e-10,1.9575444546026513e-10
2190,KWT,2907.0,7.350153775142968e-11,6.038931326692562e-11
2191,KWT,2913.0,2.7686554333879876e-08,2.3437696251155324e-08
2192,KWT,2918.0,1.7409071199109198e-10,1.244259321210484e-10
2193,KWT,2919.0,2.7528079363879198e-11,1.9674840174863145e-11
