,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
930,BFA,2514.0,7.65302021328668e-11,6.888267103662282e-11,2.9653422029998647e-09,2.6690206714158402e-09,1.0307573204905411e-08,9.277555193526452e-09,1.2639603301508496e-08,1.1376549544971226e-08,5.078822505181161e-09,4.571304532430425e-09,,,2.9403709240522505e-09,2.646544729301825e-09
931,BFA,2555.0,1.4790707646243568e-10,1.2621741203998228e-10,1.678945217004744e-09,1.4327382118262953e-09,6.1246029667667254e-09,5.226467554674589e-09,2.1961959626800485e-08,1.874137312236943e-08,2.4158155822197832e-09,2.0615510633197107e-09,,,1.3177175903016998e-10,1.1244823981743876e-10
932,BFA,2805.0,1.565509381500074e-09,1.4090707292710108e-09,7.948308373168438e-08,7.154047627053969e-08,7.083929845729054e-07,6.376044954940848e-07,4.885469072500336e-07,4.397272574772297e-07,inf,inf,,,6.296826623366963e-08,5.66759559995673e-08
933,BFA,2903.0,4.028017636232654e-11,3.4373335871175395e-11,6.041542278608833e-10,5.155587206334989e-10,1.5407618235558824e-09,1.3148185644019372e-09,2.949681301343015e-09,2.517128653359575e-09,5.812808214780192e-09,4.960395588243805e-09,,,2.4081790680367113e-11,2.0550343970435115e-11
934,BFA,2905.0,1.6921724949368312e-11,1.5230766162565303e-11,5.457175407915872e-10,4.911849282195745e-10,1.819976553841981e-09,1.6381094359977427e-09,3.5113585539006398e-09,3.160474550165794e-09,inf,inf,,,1.3269799731553685e-10,1.194377153275445e-10
935,BFA,2907.0,2.4005603585982386e-10,1.8108353955510032e-10,1.5750917943986373e-08,1.1881525754280566e-08,4.275221940303635e-08,3.2249650318556004e-08,8.844811272058673e-08,6.671982756461441e-08,6.346207334439725e-11,4.787189302509076e-11,,,1.4722604786925938e-09,1.1105829423277594e-09
936,BFA,2908.0,1.8466537678024529e-10,1.575853333596948e-10,5.847737062081542e-07,4.990202334596716e-07,9.883499337642549e-08,8.434144857247206e-08,2.339094824832617e-06,1.996080933838686e-06,inf,inf,,,7.01728431764932e-08,5.988242667668402e-08
937,BFA,2913.0,1.20931364393444e-11,1.0319752248014386e-11,3.1324592475230555e-10,2.67310333622532e-10,7.731026984034366e-10,6.597319355331254e-10,1.2607745404261454e-09,1.075889696859103e-09,inf,inf,,,3.979635249547915e-11,3.396046180309683e-11
938,BFA,2918.0,2.5536327457645243e-09,1.7568315836013449e-09,4.7869015157226644e-08,3.293261250804077e-08,1.2337369794799744e-07,8.487783119958511e-08,2.0746823801198494e-07,1.4273264381423555e-07,7.318354659062625e-09,5.034833856341398e-09,,,1.617436027285704e-09,1.1127530777098822e-09
939,BFA,2919.0,1.4992908920751051e-09,1.0314723589647557e-09,1.1427672815836087e-07,7.861935731840214e-08,2.6466015893572374e-07,1.820791681616799e-07,1.8620669951193554e-06,1.281052693749014e-06,1.4339279993667772e-08,9.865044227977416e-09,,,1.0291124106552328e-08,7.0800203714255936e-09
940,BWA,2514.0,1.0597999772995511e-09,9.53895993560872e-10,4.1064436155134656e-08,3.696093788002363e-08,1.4274058533919376e-07,1.284767648519257e-07,1.7503483485850096e-07,1.575439057194096e-07,7.03321803116975e-08,6.330400684540333e-08,,,4.071863070677224e-08,3.664968817365456e-08
941,BWA,2903.0,1.0947185803828535e-09,9.341848235577768e-10,1.5756619149053335e-08,1.3446007716866945e-08,7.383984288110153e-08,6.301168339473286e-08,8.405874777866256e-08,7.173204864636048e-08,inf,inf,,,1.637318224572616e-08,1.3972155621907616e-08
942,BWA,2905.0,1.19352771821081e-10,1.0742605519827681e-10,3.605838661946948e-09,3.2455134239787696e-09,1.1354239983176072e-08,1.0219630365984632e-08,1.9354553863184304e-08,1.742048667928144e-08,5.376813285352913e-07,4.839517607928133e-07,,,1.158570115847688e-09,1.0427962025272754e-09
943,BWA,2907.0,1.2251480941635725e-10,9.241765264334889e-11,4.471790543697039e-09,3.3732443214822345e-09,3.270307827648275e-09,2.46691950379079e-09,4.1923037284212654e-08,3.1624166220751145e-08,7.260083470943428e-09,5.476561368994686e-09,,,5.589738179621299e-10,4.216555401852793e-10
944,BWA,2913.0,6.193429514364046e-10,5.285201111750788e-10,1.638672703473023e-08,1.3983714150786765e-08,7.345977112800981e-08,6.268734683009987e-08,7.760439758264822e-08,6.622418926853293e-08,1.535824491162298e-07,1.3106052614822646e-07,,,1.5564626445302366e-09,1.3282169564037517e-09
945,BWA,2918.0,3.267285095746291e-09,2.247805467860464e-09,6.778429122657487e-08,4.6633794110133725e-08,1.9162869176338306e-07,1.318354562035219e-07,3.166958158701175e-07,2.1787831967530835e-07,1.1035773028158041e-08,7.592319074651977e-09,,,2.0642527461721744e-09,1.4201511266747742e-09
946,BWA,2919.0,5.296749017892119e-09,3.6440228065200246e-09,4.049692078812603e-07,2.78608071568574e-07,8.835534506371326e-07,6.078613341929641e-07,7.65636752223896e-06,5.267377739042087e-06,2.1594628494150064e-07,1.4856531518709908e-07,,,6.69433483318652e-08,4.6055247708000715e-08
947,CAF,2514.0,7.86746158195001e-11,7.08127971623365e-11,3.0484325415648195e-09,2.743807935766124e-09,1.0596396446456491e-08,9.53751682672525e-09,1.2993771166716972e-08,1.1695326026294816e-08,5.221133595294098e-09,4.6993947207732395e-09,,,3.0227615551702673e-09,2.7207022067634553e-09
948,CAF,2805.0,5.817726971459832e-10,5.236371549891057e-10,2.9537407150989885e-08,2.6585785001901068e-08,2.6325214153579484e-07,2.3694580910180267e-07,1.8155320898865355e-07,1.6341090996593437e-07,inf,inf,,,2.3400190707427325e-08,2.106185001178403e-08
949,CAF,2903.0,5.90844561026031e-13,5.042008347014077e-13,8.499581610594733e-12,7.253170165826055e-12,3.957175909849934e-11,3.3768803648490146e-11,4.5234274179032336e-11,3.860094566762985e-11,inf,inf,,,8.81476532600364e-12,7.522134125005938e-12
950,CAF,2905.0,1.4197150120466514e-11,1.2778453396840806e-11,4.5128096161257997e-10,4.061852335092704e-10,1.475386014403519e-09,1.3279532347993905e-09,2.8912757280134147e-09,2.6023555315214455e-09,inf,inf,,,1.3673996035469356e-10,1.2307577197196632e-10
951,CAF,2907.0,1.5705836367978178e-13,1.1847518980307784e-13,1.524294991438512e-11,1.1498345850257083e-11,5.496385180077007e-11,4.146135628715169e-11,7.509118265191124e-11,5.6644179327891583e-11,6.222162808380973e-12,4.693617725519984e-12,,,8.764545248929704e-13,6.611434995093371e-13
952,CAF,2908.0,3.458682023211086e-11,2.951487545288502e-11,1.0952493318309073e-07,9.346377435654739e-08,1.8511256458324785e-08,1.5796694381769853e-08,4.380997327323629e-07,3.7385509742618954e-07,inf,inf,,,1.3142991688202126e-08,1.1215652672096309e-08
953,CAF,2913.0,6.925674748031739e-14,5.910067078833985e-14,1.7345595983375588e-12,1.4801970856808893e-12,7.938474992705571e-12,6.77434638752993e-12,1.0897556065406462e-11,9.299496393504502e-12,inf,inf,,,1.8855627186638226e-13,1.6090565257657835e-13
954,CAF,2918.0,8.68651643721228e-12,5.976092863658003e-12,1.776034275873196e-10,1.2218644652751073e-10,4.3194380042435873e-10,2.971658756275538e-10,7.280165744391652e-10,5.008560896163902e-10,1.296422239552885e-11,8.919041079447837e-12,,,5.55797883325338e-12,3.8237419893062765e-12
955,CAF,2919.0,7.262640485693677e-13,4.996503983108392e-13,6.070382261041437e-11,4.176261954041512e-11,1.8035730769497527e-10,1.2408104298371828e-10,4.5591244050007787e-10,3.1365566413407984e-10,2.7100118264686914e-12,1.864416242535288e-12,,,3.151328325756061e-12,2.168030286331672e-12
956,CIV,2514.0,6.559603700488442e-11,5.904113817011726e-11,2.541672326206859e-09,2.287687394645022e-09,8.834890468545571e-09,7.952035102858576e-09,1.0833734431451875e-08,9.751138036251768e-09,4.353191546687784e-09,3.918184624016873e-09,,,2.5202687901876643e-09,2.2684226770624003e-09
957,CIV,2555.0,4.5174998324744595e-09,3.855036225334299e-09,5.127972858336506e-08,4.375987131047684e-08,1.8706267163199684e-07,1.596310796439282e-07,6.707802716936227e-07,5.72414464308255e-07,7.378583059708284e-08,6.296559168046022e-08,,,4.024681668931791e-09,3.434486818934194e-09
958,CIV,2805.0,1.9862247019140344e-10,1.7877446933855834e-10,1.0084338436918247e-08,9.076627890858415e-09,8.987666642234341e-08,8.08954461702616e-08,6.19839105846761e-08,5.5789965312714754e-08,inf,inf,,,7.989037134365339e-09,7.190706433395347e-09
959,CIV,2903.0,6.464504639837129e-12,5.5165247348251426e-12,8.78413812858068e-11,7.495998217994448e-11,1.331501935145181e-10,1.1362453535002792e-10,2.600092396862076e-10,2.2188048147927093e-10,1.643134626762352e-07,1.4021790247196057e-07,,,4.453207890327624e-11,3.800172301667613e-11
960,CIV,2905.0,5.3066432363768306e-11,4.776359530913628e-11,1.7423048114400857e-09,1.568199296842193e-09,5.96150192615207e-09,5.365779321350707e-09,1.1271766448068698e-08,1.0145398268986304e-08,inf,inf,,,3.3925825193528e-10,3.053567599879827e-10
961,CIV,2907.0,8.495523929320431e-13,6.408501823277282e-13,7.722475285101122e-11,5.82536137341479e-11,2.5409641721283174e-10,1.91674741492596e-10,4.0834611548588465e-10,3.0803124650003965e-10,1.4733491171554835e-11,1.1114041443668992e-11,,,4.641737405510572e-12,3.5014418032212322e-12
962,CIV,2908.0,1.8147073863375187e-11,1.5485916927817423e-11,5.746573518514736e-08,4.903873803418971e-08,9.712518699282556e-09,8.288237479460431e-09,2.2986294074058943e-07,1.9615495213675885e-07,inf,inf,,,6.895888068082573e-09,5.884648432570621e-09
963,CIV,2913.0,4.131899790346742e-12,3.525982061301591e-12,6.373700592296962e-10,5.439036543202437e-10,3.035355904039009e-09,2.590239601723079e-09,4.2005166888995055e-09,3.5845367130781034e-09,inf,inf,,,6.880782192513841e-11,5.87175774088443e-11
964,CIV,2918.0,3.096048934238405e-10,2.1299995314779994e-10,6.656064492420343e-09,4.579195791629234e-09,2.327091175989467e-08,1.6009769935317406e-08,3.1118215535738625e-08,2.1408506751479777e-08,6.074640176632032e-10,4.179191287009328e-10,,,2.842707188832174e-10,1.9557071315577023e-10
965,CIV,2919.0,2.240153495368317e-11,1.541166175639618e-11,1.970598280486808e-09,1.3557193388484867e-09,4.753208259581499e-09,3.2700811844294792e-09,1.6754821711476662e-08,1.1526872847770898e-08,5.824624052523578e-11,4.0071868263162836e-11,,,1.0922622469271522e-10,7.514474491916386e-11
966,CMR,2511.0,8.156109919324033e-09,7.34108392312812e-09,2.28452910891201e-07,2.056240055521728e-07,7.674991199129785e-07,6.908042566786677e-07,8.943688608461751e-07,8.049961232313084e-07,inf,inf,,,6.66413859261842e-08,5.998202717677855e-08
967,CMR,2514.0,5.6227556503043706e-11,5.0608833765629527e-11,2.178668572971521e-09,1.9609579803445384e-09,7.573084071852665e-09,6.816318842964151e-09,9.28645147934884e-09,8.358472400725953e-09,3.731465113383809e-09,3.358586240809959e-09,,,2.1603219077485214e-09,1.9444446657320817e-09
968,CMR,2555.0,2.418669585170682e-10,2.0639865442651295e-10,2.745516866847476e-09,2.3429036793490983e-09,1.0015336163261256e-08,8.546648622037566e-09,3.5913578342939855e-08,3.0647072634771864e-08,3.9504936557787805e-09,3.3711780222997116e-09,,,2.1548147213338798e-10,1.8388243757998422e-10
969,CMR,2805.0,8.344295200292593e-10,7.510464173560318e-10,4.236514465670207e-08,3.813166882455264e-08,3.7757935218686897e-07,3.39848498789467e-07,2.603995646054871e-07,2.3437828526388174e-07,inf,inf,,,3.356260958339909e-08,3.020875589809816e-08
970,CMR,2903.0,1.84378640897515e-11,1.573406455332377e-11,2.604049275128506e-10,2.2221814411617178e-10,6.186778888509992e-10,5.279525759334786e-10,1.2295502615779943e-09,1.0492442667465731e-09,8.793331548874383e-09,7.503843479661571e-09,,,1.6565370231761047e-11,1.4136160420073314e-11
971,CMR,2905.0,1.4495589773483404e-11,1.3047070490094473e-11,4.53696761160105e-10,4.0835962637489594e-10,1.4531183176976145e-09,1.307910710616936e-09,2.8936857642283077e-09,2.6045247369743285e-09,inf,inf,,,1.8561818664462002e-10,1.6706968141620488e-10
972,CMR,2907.0,1.534380057580529e-12,1.1574421399330554e-12,1.4830202125093485e-10,1.1186994251199118e-10,5.370533153208103e-10,4.0512005840537125e-10,7.0272550617227e-10,5.300929907366735e-10,6.054936466756606e-12,4.567472437234571e-12,,,8.777740762464743e-12,6.621388880604366e-12
973,CMR,2908.0,3.8862322339293646e-11,3.3163401433162625e-11,1.2306402349179186e-07,1.0501744021900438e-07,2.0799553429917727e-08,1.7749426655581937e-08,4.922560939671672e-07,4.2006976087601736e-07,inf,inf,,,1.4767682488931584e-08,1.2602092544601798e-08
974,CMR,2913.0,1.988298145818503e-12,1.6967264334566377e-12,1.256977378228535e-10,1.0726493651782845e-10,6.433678526470044e-10,5.490219081671132e-10,8.214255489083294e-10,7.009685367762822e-10,inf,inf,,,1.3833584624750634e-11,1.180497439563387e-11
975,CMR,2918.0,8.978844678877137e-11,6.177206938729008e-11,2.014533364625827e-09,1.3859455111795052e-09,5.963652009097832e-09,4.102834372157916e-09,9.356292188514878e-09,6.436880812030915e-09,8.61772565200892e-11,5.928766628393182e-11,,,8.407051858164721e-11,5.783828647206778e-11
976,CMR,2919.0,8.026248510784134e-12,5.521846046565025e-12,7.273852352048342e-10,5.004217449720089e-10,1.7521865887568681e-09,1.205457889195874e-09,6.1368928770825976e-09,4.222019493413489e-09,2.2411159296393105e-11,1.5418283048855818e-11,,,4.113958139792851e-11,2.830294060721754e-11
977,COG,2514.0,1.0089536892134244e-10,9.081306873411218e-11,3.909427745013199e-09,3.5187653736189446e-09,1.3589228464170506e-08,1.223128030308658e-08,1.6663714488968206e-08,1.4998538242444397e-08,6.695783573870911e-09,6.026685470536538e-09,,,3.876506279609473e-09,3.4891336934685205e-09
978,COG,2805.0,1.6783046192855449e-09,1.510594533499113e-09,8.520985447824311e-08,7.669498069419843e-08,7.594328289102781e-07,6.835440162227489e-07,5.237468014338817e-07,4.7140968694971953e-07,inf,inf,,,6.750514135348525e-08,6.075946901407541e-08
979,COG,2903.0,1.3887908476450924e-11,1.1851331988101028e-11,1.9738900064546376e-10,1.684431159245871e-10,5.738011967022795e-10,4.896567750874323e-10,1.0192306976564944e-09,8.697667752399969e-10,1.4052772061889408e-09,1.1992019341210619e-09,,,1.8302088885824956e-11,1.5618199949217678e-11
980,COG,2905.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf
981,COG,2907.0,1.3883886529959633e-13,1.0473151848156637e-13,1.5634251143590195e-11,1.179351948070932e-11,6.074259077132371e-11,4.582048228539944e-11,6.478864584306578e-11,4.887257789716631e-11,4.8715531259848554e-12,3.67480067736839e-12,,,8.182959614601752e-13,6.172722488485119e-13
982,COG,2908.0,5.395022137734828e-12,4.603875273650238e-12,1.7084237151356078e-08,1.4578938692423758e-08,2.887476724363047e-09,2.464045995577157e-09,6.833694860542431e-08,5.831575476969503e-08,inf,inf,,,2.0501084123392343e-09,1.7494726039870901e-09
983,COG,2913.0,4.5446040144517636e-13,3.878165745479367e-13,3.5524445723569466e-11,3.031500392425453e-11,2.3174653940719656e-10,1.9776233262664024e-10,2.667920802972816e-10,2.2766866017014573e-10,inf,inf,,,3.799491088880527e-12,3.2423190544860094e-12
984,COG,2918.0,4.6426673932408105e-12,3.1940320009327203e-12,3.6807081244847627e-10,2.532229543906851e-10,1.273457356488086e-09,8.761048776330378e-10,1.5799407317960186e-09,1.0869573091280445e-09,3.8394103529475666e-11,2.6414124668678023e-11,,,1.4931658893598373e-11,1.027258519587236e-11
985,COG,2919.0,2.2639954852706108e-12,1.5575688321867377e-12,1.8902188281591102e-10,1.3004204080386057e-10,5.295239327959447e-10,3.6429841798970065e-10,1.5268055325877563e-09,1.050401701699821e-09,7.634207920820641e-12,5.252132521139752e-12,,,8.806162810626314e-12,6.058406394460649e-12
986,CPV,2514.0,5.326506100575707e-10,4.794237533353513e-10,2.063879735630553e-08,1.8576397935258663e-08,7.174076381340236e-08,6.457183302737391e-08,8.79717055724702e-08,7.918084477235013e-08,3.53486313947297e-08,3.1816303630436954e-08,,,2.0464997123264556e-08,1.8419965259726657e-08
987,CPV,2903.0,8.141889979858683e-11,6.94793181604817e-11,1.1718871120398883e-09,1.0000370639619068e-09,5.4917847165590736e-09,4.686448214537301e-09,6.251808350774574e-09,5.33501905032328e-09,inf,inf,,,1.2177435448136467e-09,1.0391689324872045e-09
988,CPV,2907.0,5.7096904284963235e-11,4.307040016105806e-11,3.763813691024205e-09,2.8391900372569535e-09,1.1178044313089146e-08,8.432030555981988e-09,1.979887445801787e-08,1.493505569740593e-08,2.649135902983451e-11,1.9983455294365546e-11,,,3.481180253055357e-10,2.625988718820155e-10
989,CPV,2908.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf
990,CPV,2913.0,6.067162676167586e-11,5.1774505299341305e-11,4.853437930017775e-09,4.141711063967332e-09,8.890601111061078e-09,7.586849057914515e-09,1.8160607444228653e-08,1.549746589215242e-08,inf,inf,,,5.843442724823083e-10,4.986537735524423e-10
991,CPV,2918.0,3.0588735050778886e-10,2.1044238224448757e-10,7.654675466481056e-09,5.266213649569303e-09,1.9787544797685693e-08,1.3613305875780116e-08,3.910519105049866e-08,2.6903334018656016e-08,5.806401692106427e-11,3.994650325771436e-11,,,2.8678369473007513e-10,1.972995738715131e-10
992,CPV,2919.0,2.1626477471734743e-10,1.4878442770364626e-10,1.7218975720369793e-08,1.1846198492318309e-08,5.7774761301076583e-08,3.9747503064843466e-08,1.56165876156404e-07,1.074379798611988e-07,1.6566552775721598e-09,1.139734881456992e-09,,,8.900642579341275e-10,6.123405968876782e-10
993,ETH,2511.0,4.1360128576585234e-11,3.722708226782285e-11,1.1584985810169598e-09,1.0427318160487954e-09,3.892034633668556e-09,3.5031103258905145e-09,4.535398792486804e-09,4.082184214022828e-09,inf,inf,,,3.379425139794159e-10,3.041725014566013e-10
994,ETH,2514.0,4.3130579450310613e-11,3.8820615039493823e-11,1.6711954747198809e-09,1.5041957934877083e-09,5.8091001024958626e-09,5.228606749062629e-09,7.123376121098705e-09,6.411549432051603e-09,2.86230209079334e-09,2.5762771798936804e-09,,,1.657122263090881e-09,1.491528893622657e-09
995,ETH,2555.0,1.1323742349240682e-10,9.663185076149476e-11,1.285397799116137e-09,1.096902105880865e-09,4.688986331541435e-09,4.00137528246202e-09,1.6814041508113744e-08,1.4348365580912172e-08,1.8495445837093115e-09,1.5783202291044144e-09,,,1.0088425002050789e-10,8.609019431478624e-11
996,ETH,2805.0,1.4883532849664694e-09,1.3396247083815434e-09,7.55657616423628e-08,6.801460542082257e-08,6.734798514116956e-07,6.0618017150986e-07,4.644688833286064e-07,4.1805530895536216e-07,inf,inf,,,5.986487657309577e-08,5.388268271490209e-08
997,ETH,2903.0,3.310890296685741e-11,2.8253685678257342e-11,5.018405876254361e-10,4.2824874740048945e-10,1.9024035861311105e-09,1.623427783443703e-09,3.762116622534447e-09,3.2104253241020154e-09,3.8483215737329416e-09,3.283988848617155e-09,,,2.950431387611168e-11,2.5177687440830033e-11
998,ETH,2905.0,5.380526105005617e-12,4.842859411916987e-12,1.5266014267752576e-10,1.3740507793515742e-10,4.795268724324918e-10,4.3160857918082433e-10,6.422854630263908e-10,5.781029845503501e-10,5.231338854658193e-09,4.708580186171593e-09,,,3.633659162480321e-11,3.270553869879951e-11
999,ETH,2907.0,1.6022696311508634e-11,1.2086538673823134e-11,7.313910075279782e-10,5.517164855595418e-10,7.746291660778044e-10,5.843326985449929e-10,5.499510514095538e-09,4.148493188875406e-09,9.126036868583188e-12,6.884122085721591e-12,,,8.348872073450133e-11,6.297876664246392e-11
1000,ETH,2908.0,1.5290941649964084e-10,1.3048618963156948e-10,4.842131630718703e-07,4.132062764025167e-07,8.18388451069502e-08,6.983768106838096e-08,1.936852652287481e-06,1.6528251056100668e-06,inf,inf,,,5.810557826986352e-08,4.95847520599964e-08
