,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
1040,ARG,2907.0,5.8077477020226394e-11,4.5711204169025576e-11,2.414497760984735e-09,1.9003855845802397e-09,6.212182481169636e-09,4.889440042877438e-09,1.5711651726668583e-08,1.236621418076145e-08,5.6073839533696304e-11,4.4134195543193e-11,inf,inf,3.152597071916082e-10,2.481323497693263e-10
1041,ARG,2908.0,1.9085734377247155e-11,1.7135844436299477e-11,6.043816021218081e-08,5.426350859449895e-08,1.0214900397946343e-08,9.171297299420413e-09,2.4175264084872325e-07,2.170540343779958e-07,inf,inf,inf,inf,7.25257906335392e-09,6.511620885793802e-09
1042,ARG,2913.0,1.6148195772344928e-11,1.449841883012329e-11,4.3311647362434504e-10,3.888672224042486e-10,2.0065667745353477e-09,1.801566312296355e-09,2.190955805431549e-09,1.9671172775745935e-09,2.7725763168198724e-09,2.4893166547173866e-09,inf,inf,4.21678348374936e-11,3.7859767075679175e-11
1043,ARG,2918.0,9.572681010065995e-11,6.862859651199263e-11,2.439703101270495e-09,1.7490753068036853e-09,7.164051370995772e-09,5.136061573703967e-09,1.2492161645054237e-08,8.955897728123575e-09,3.6815756376090385e-11,2.639400275598558e-11,inf,inf,1.3570265011316784e-10,9.728813077999455e-11
1044,ARG,2919.0,1.0521667434602623e-10,7.543208305420573e-11,7.625363214830747e-09,5.466785896006813e-09,1.8659578850469285e-08,1.3377450963486556e-08,6.44870354256028e-08,4.6232134235169284e-08,9.87316378189246e-10,7.078282173738135e-10,inf,inf,1.3045276694653371e-09,9.352437731114734e-10
1045,ARG,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,BHS,960.0,4.852181831590002e-09,4.29448807890351e-09,9.396288341777501e-08,8.316309996255963e-08,9.86610327809093e-06,8.73212595561536e-06,7.999542916554346e-07,7.080101876677255e-07,6.434415037543264e-09,5.6948646263720455e-09,6.577402212619213e-07,5.821417327839652e-07,5.919661834539803e-08,5.2392754562622814e-08
1047,BHS,976.0,2.7141978465917665e-08,2.4156498852712784e-08,3.564559336533959e-07,3.1724759354420164e-07,2.058546138759669e-06,1.8321165312855534e-06,1.7250250794210355e-06,1.535281092506244e-06,3.294148643014107e-09,2.931809043160157e-09,2.514273802216082e-07,2.2377164691551576e-07,8.661261172505278e-08,7.708566486389173e-08
1048,BHS,1016.0,3.891220198169989e-09,3.4632057633816304e-09,6.406254905582127e-08,5.701599442030512e-08,1.190582033403399e-06,1.0596240638862833e-06,1.3010615402771453e-06,1.1579513867966288e-06,inf,inf,3.5519362570185415e-06,3.161241330484432e-06,1.0177205898485365e-06,9.057765001151015e-07
1049,BHS,1049.0,8.300888063937569e-10,7.387832587252242e-10,1.6789554333133522e-08,1.494278873204413e-08,5.9375764033812264e-08,5.2844731918227805e-08,1.034208980434061e-07,9.204512515803436e-08,8.411566571456736e-08,7.486337021748939e-08,4.3508104207741444e-07,3.8722433985339926e-07,8.411566571456736e-08,7.486337021748939e-08
1050,BHS,1052.0,4.2764312730946335e-10,3.8060455788782874e-10,4.868866653041044e-09,4.333316079588193e-09,3.494455268871614e-08,3.110082958740543e-08,4.7405402336144075e-08,4.219104913753511e-08,3.822060450328328e-10,3.401653236122469e-10,6.871120021143242e-08,6.11533175873761e-08,1.301126961813899e-09,1.1580096122970106e-09
1051,BHS,1053.0,8.424700346914919e-10,7.498026148692494e-10,6.907867618789222e-09,6.148037307505534e-09,1.4691855611186187e-07,1.30758262026291e-07,8.19545664055404e-08,7.293998084317896e-08,inf,inf,2.151307400856637e-07,1.9146745262465837e-07,1.2047321496088334e-07,1.0722177392630266e-07
1052,BHS,2514.0,7.998907013234281e-10,6.988653739439425e-10,3.099364157308111e-08,2.7079178282756023e-08,1.0773435493480141e-07,9.412762284090599e-08,1.321086429608627e-07,1.1542346474501508e-07,5.308365563328206e-08,4.637924754355257e-08,inf,inf,3.073264273505803e-08,2.6851143314688323e-08
1053,BHS,2731.0,1.113512234567181e-09,9.910315510190397e-10,1.9027593744016128e-08,1.6934655188249567e-08,1.2395624426848172e-07,1.1032168772140858e-07,8.97927328828608e-08,7.991598886538415e-08,inf,inf,1.2111055828145024e-07,1.0778901272252348e-07,4.855632105489804e-08,4.321537264969387e-08
1054,BHS,2903.0,1.1137298158821485e-08,9.99945849177099e-09,2.1037119301733928e-07,1.888786654036946e-07,9.466703293933391e-07,8.499539591352331e-07,1.4564159664976749e-06,1.3076215430410172e-06,5.04890849866574e-07,4.5330878496028486e-07,inf,inf,8.755332656645793e-09,7.860845981970259e-09
1055,BHS,2907.0,1.3435215779534507e-10,1.057449329865573e-10,1.0368071145284246e-08,8.160427092864504e-09,3.231372804551816e-08,2.5433257364754763e-08,4.8890166839653374e-08,3.848012194962955e-08,3.562902991802252e-11,2.8042641390221663e-11,inf,inf,8.951716599014967e-10,7.045652912545088e-10
1056,BHS,2908.0,2.5047864613015275e-11,2.2488854920972062e-11,7.931823971411585e-08,7.121470884151766e-08,1.3405899775500289e-08,1.203628891301426e-08,3.172729588564634e-07,2.8485883536607063e-07,inf,inf,inf,inf,9.518188552945805e-09,8.545764869969385e-09
1057,BHS,2913.0,8.045413781512435e-11,7.223455815774696e-11,8.552782414137998e-09,7.678989241352195e-09,1.1720479014044293e-08,1.0523058800556567e-08,2.5891603790227345e-08,2.324639366691382e-08,inf,inf,inf,inf,1.0954140302520777e-09,9.835012918400932e-10
1058,BHS,2918.0,2.8358381457276173e-10,2.033072988348917e-10,5.687718416080113e-09,4.077646918773708e-09,1.5272186897166332e-08,1.0948957259927989e-08,2.5535603201590874e-08,1.830701980949269e-08,3.791385326603574e-10,2.7181251890390977e-10,inf,inf,1.87134206380494e-10,1.3416051291977965e-10
1059,BHS,2919.0,6.624822146825342e-11,4.749476615799764e-11,4.302567129693099e-09,3.084602351201028e-09,1.8365633584190328e-08,1.316671531842687e-08,3.185559393747066e-08,2.283795627040831e-08,3.312149973202594e-10,2.3745511195777424e-10,inf,inf,2.241177265606378e-10,1.6067478913317584e-10
1060,BHS,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,BLZ,960.0,8.731879374858775e-09,7.728266001413733e-09,1.6909353198106962e-07,1.4965847994085486e-07,1.7754821792397366e-05,1.5714141220779685e-05,1.4395800945998174e-06,1.2741195135426012e-06,1.1579231344921416e-08,1.024835274100517e-08,1.1836547910592218e-06,1.0476094190549226e-06,1.0652892837327705e-07,9.428484521724755e-08
1062,BLZ,976.0,9.256778272774628e-08,8.238579733857167e-08,1.225700386313627e-06,1.0908795765546154e-06,7.2129035040583555e-06,6.419520796514741e-06,5.942470517041598e-06,5.288828977867274e-06,1.1802434659702432e-08,1.0504226862987457e-08,8.970672082361475e-07,7.98394376952804e-07,3.069825300034429e-07,2.7321601272150726e-07
1063,BLZ,1016.0,1.456683017257314e-06,1.2964552926504135e-06,7.707691550524091e-06,6.85988467388625e-06,5.6105460481114555e-05,4.993414512670248e-05,3.9694612220261815e-05,3.532840672472377e-05,inf,inf,0.0001405119022575754,0.00012505630751788498,3.175568977620945e-05,2.8262725379779017e-05
1064,BLZ,1049.0,2.079568478260753e-09,1.8508265203409563e-09,4.2061798311575575e-08,3.7435214383228966e-08,1.487503099744162e-07,1.3238853227850605e-07,2.5909377154336247e-07,2.3059477417578354e-07,2.1072960579708967e-07,1.8755042072788357e-07,1.0899807510039403e-06,9.700884109892203e-07,2.1072960579708967e-07,1.8755042072788357e-07
1065,BLZ,1052.0,2.547622626834297e-09,2.2673970926454757e-09,2.9005575116726175e-08,2.5815109348395866e-08,2.081771632213168e-07,1.8527873385617316e-07,2.8241088869025185e-07,2.513471270049884e-07,2.2769377227331524e-09,2.026486151551894e-09,4.0933712527294264e-07,3.643121229885727e-07,7.751277353985202e-09,6.898676260602192e-09
1066,BLZ,1053.0,3.7582651335095886e-10,3.344875079752053e-10,3.0768820773998537e-09,2.738440694954295e-09,6.537112435796512e-08,5.8180633093370886e-08,3.6522945307265855e-08,3.2505607044104255e-08,3.7022843206298376e-07,3.295051871624401e-07,9.513685768400319e-08,8.467228711348925e-08,5.081523681859564e-08,4.522581916606173e-08
1067,BLZ,2514.0,1.5130990112855377e-10,1.321996248470835e-10,5.8628570556923195e-09,5.122384573076281e-09,2.037937754040981e-08,1.7805484276738073e-08,2.4990096361369052e-08,2.1833874315063022e-08,1.0041475256713117e-08,8.773247830760997e-09,inf,inf,5.81348567493917e-09,5.079248744124785e-09
1068,BLZ,2555.0,1.2940867960165886e-10,1.1618766972910131e-10,1.468963411708601e-09,1.3188870812151072e-09,5.358613001961247e-09,4.811151459039851e-09,1.9215227998174906e-08,1.7252108369342393e-08,2.1136751001604277e-09,1.8977319389086545e-09,inf,inf,1.152913690996597e-10,1.0351265121319935e-10
1069,BLZ,2731.0,5.2994583723771206e-08,4.7165448993734166e-08,9.007506396623766e-07,8.016726496525442e-07,6.511707989664758e-06,5.795453223097203e-06,4.287845002328989e-06,3.8162038559361324e-06,inf,inf,5.767648744610435e-06,5.133236711427834e-06,2.2759755759867975e-06,2.0256298360550833e-06
1070,BLZ,2805.0,4.901205705153908e-10,4.2821887443389475e-10,2.4884101497729608e-08,2.1741266487654905e-08,2.2177955485344153e-07,1.9376903779395378e-07,1.5295142382058279e-07,1.3363382500481037e-07,inf,inf,inf,inf,1.9713738502952388e-08,1.7223914727229992e-08
1071,BLZ,2903.0,3.7903307760461047e-10,3.4030924488750275e-10,5.8681983650746424e-09,5.26867514331245e-09,2.4647570380779528e-08,2.212945666273595e-08,4.4798562599137905e-08,4.022172710230159e-08,8.778268763918176e-08,7.881438826784362e-08,inf,inf,3.4999973808369633e-10,3.142420902439931e-10
1072,BLZ,2905.0,1.00721763206878e-09,8.80007138367847e-10,3.12028817816869e-08,2.7261991680123245e-08,9.862339621923644e-08,8.616736832212449e-08,1.984279098600183e-07,1.7336668021743256e-07,inf,inf,inf,inf,1.6568730047531424e-08,1.447611742615108e-08
1073,BLZ,2907.0,2.1491721516373033e-09,1.6915550064900843e-09,1.3323160820951767e-07,1.0486297885343551e-07,3.028415310361593e-07,2.3835834072532195e-07,7.310610247883332e-07,5.753982693235509e-07,7.80395738047063e-09,6.142282816810909e-09,inf,inf,1.1945903899771844e-08,9.402296383430276e-09
1074,BLZ,2908.0,1.502191690253697e-11,1.348720599841123e-11,4.756940458795944e-08,4.2709486616266965e-08,8.039899430255738e-09,7.218504837026164e-09,1.9027761835183781e-07,1.708379464650679e-07,inf,inf,inf,inf,5.708328422964049e-09,5.125138279396266e-09
1075,BLZ,2913.0,2.338386692384e-09,2.099485919723078e-09,1.2663079845971093e-07,1.1369359021557223e-07,3.465917042925495e-07,3.1118223749091465e-07,6.168212425082146e-07,5.538038331512322e-07,inf,inf,inf,inf,1.4398231508926242e-08,1.2927239288676105e-08
1076,BLZ,2918.0,6.504700335556988e-09,4.663358721459016e-09,1.2484950998250216e-07,8.950728261287866e-08,3.4960321807418466e-07,2.5063802050102977e-07,5.885507111797781e-07,4.2194458628601935e-07,3.761746274768914e-09,2.6968763191851866e-09,inf,inf,5.3875690252291335e-09,3.8624634041828445e-09
1077,BLZ,2919.0,1.224055207900446e-10,8.775513451567923e-11,8.186545642994266e-09,5.86910957514703e-09,3.795762626221109e-08,2.721263368708388e-08,6.805309680597346e-08,4.87887198704068e-08,1.2538724786372454e-09,8.989279839514298e-10,inf,inf,6.790641796272409e-10,4.868356267212952e-10
1078,BLZ,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,BOL,960.0,3.362637849016943e-09,2.9761473616377073e-09,6.511774685076866e-08,5.7633328115415124e-08,6.837363779161442e-06,6.0514997705915655e-06,5.543808274230804e-07,4.906621262709211e-07,4.459150191087686e-09,3.946630196954351e-09,4.5582425383084915e-07,4.034333197093336e-07,4.102418175800671e-08,3.630899781198003e-08
1080,BOL,976.0,3.035810597640492e-08,2.7018868691183467e-08,4.5725299778196474e-07,4.069574931757305e-07,4.0856112396015045e-06,3.6362147787418997e-06,2.837929769567515e-06,2.5257719259014715e-06,6.656023209604931e-09,5.923894502692623e-09,5.030989646149449e-07,4.4776063678565785e-07,1.543828416089666e-07,1.374015140749045e-07
1081,BOL,1016.0,3.1358410693811086e-08,2.7909144976264448e-08,3.5054103665113404e-07,3.1198330513470083e-07,2.7419424094793973e-06,2.440342687323482e-06,2.50945958971299e-06,2.2334317955469426e-06,inf,inf,6.7868186742785965e-06,6.040303131352354e-06,1.961159031985875e-06,1.7454415110395445e-06
1082,BOL,1049.0,2.263679066869439e-09,2.014685880412393e-09,4.578565858645372e-08,4.0749468963848955e-08,1.619196320772493e-07,1.441092959165571e-07,2.820321394222545e-07,2.5101003823051557e-07,2.2938614544276983e-07,2.041548358817892e-07,1.1864800967755732e-06,1.0559733194290065e-06,2.2938614544276983e-07,2.041548358817892e-07
1083,BOL,1052.0,3.723201064792275e-09,3.3136678802914507e-09,4.2389947012560953e-08,3.7727268395755224e-08,3.042387155801687e-07,2.7077400393238713e-07,4.127269519454101e-07,3.6732908596447296e-07,3.3276109516580957e-09,2.9615906680104844e-09,5.982222031718342e-07,5.32420802806762e-07,1.1328037282240326e-08,1.0082010784716542e-08
1084,BOL,1053.0,2.1440766788111334e-09,1.9082391468575745e-09,1.7583459728854583e-08,1.5649368571276562e-08,3.7190595723325847e-07,3.309981930942672e-07,2.0876822503447684e-07,1.8580478187545854e-07,4.072168541078192e-06,3.6242507086994918e-06,5.463483725781122e-07,4.86252829797846e-07,2.943193804362455e-07,2.619457452140795e-07
1085,BOL,2511.0,1.547796067039142e-10,1.3523111037427828e-10,4.335381946524212e-09,3.7878279122816935e-09,1.4564935134613354e-08,1.272539963582484e-08,1.6972559455337947e-08,1.482894361806621e-08,inf,inf,inf,inf,1.2646626401417383e-09,1.1049371213508104e-09
1086,BOL,2514.0,8.401484374748671e-11,7.340386017150152e-11,3.255352199519001e-09,2.8442047500639547e-09,1.1315652227370758e-08,9.886497633010364e-09,1.3875754497065435e-08,1.2123261764765755e-08,5.575530539605937e-09,4.871347084108737e-09,inf,inf,3.227938733456069e-09,2.8202535750103215e-09
1087,BOL,2555.0,1.0594086910073195e-10,9.511744303225246e-11,1.2025720453420857e-09,1.079711531403841e-09,4.386847314644726e-09,3.93866600381728e-09,1.5730613745241186e-08,1.4123498980857507e-08,1.7303675286452883e-09,1.5535849028601234e-09,inf,inf,9.438368338065212e-11,8.47409947014613e-11
1088,BOL,2731.0,3.852332882796731e-08,3.4285958549558775e-08,6.576061147533075e-07,5.852727860838386e-07,4.367497402932604e-06,3.887094897508992e-06,3.108500916441075e-06,2.7665816224840437e-06,inf,inf,4.190489692148962e-06,3.729557134820263e-06,1.6749164343650506e-06,1.4906841436019534e-06
1089,BOL,2735.0,1.6812896731071752e-07,1.4963563584906183e-07,1.7604516554607751e-06,1.5668109253271685e-06,6.290735896886915e-06,5.598786936872993e-06,1.2004108688100433e-05,1.0683717773782179e-05,4.6519196383609206e-07,4.140232133338637e-07,8.774284495804001e-06,7.809157818853156e-06,4.7088505273805394e-06,4.190900914061946e-06
1090,BOL,2805.0,4.4124475600457756e-10,3.855160222462144e-10,2.240260857081094e-08,1.957318342400513e-08,1.996632491168571e-07,1.7444599746696412e-07,1.3769879850849167e-07,1.203075897145075e-07,inf,inf,inf,inf,1.7747844630406343e-08,1.5506311117014405e-08
1091,BOL,2903.0,1.8221861973397222e-10,1.636022937048194e-10,3.998673426384303e-09,3.5901498172253795e-09,1.266642812245975e-08,1.1372365222099748e-08,2.4659757548929223e-08,2.2140398731477152e-08,5.1038885358117064e-08,4.5824508630983314e-08,inf,inf,2.495651295357087e-10,2.2406836184134601e-10
1092,BOL,2905.0,2.2434870289197917e-11,1.960137052237655e-11,5.954978275427389e-10,5.202870982746756e-10,1.9381029964133083e-09,1.6933226915743254e-09,2.7457400742126685e-09,2.3989560830531713e-09,1.1289453104777625e-08,9.863607431164336e-09,inf,inf,7.869516977073458e-11,6.875605524406369e-11
1093,BOL,2907.0,5.930405222640019e-11,4.6676608187153795e-11,2.815708047548631e-09,2.2161673000540085e-09,6.892379201375823e-09,5.424804400072536e-09,1.784862726996409e-08,1.4048169568213552e-08,2.036732476747809e-09,1.603056793425792e-09,inf,inf,3.165816268720025e-10,2.491727968325572e-10
1094,BOL,2908.0,1.576665518411394e-11,1.4155858253892353e-11,4.992774253233281e-08,4.4826885472618075e-08,8.438491762019276e-09,7.576375069085163e-09,1.9971097012933124e-07,1.793075418904723e-07,inf,inf,inf,inf,5.991328969963296e-09,5.379226136479093e-09
1095,BOL,2913.0,5.388853974701451e-11,4.838302869314966e-11,1.4736668308456988e-09,1.3231099765493366e-09,5.4019036314744995e-09,4.850019310715127e-09,6.2616893435583685e-09,5.621965200750466e-09,1.3344440673988305e-08,1.1981108767367908e-08,inf,inf,1.431415775768614e-10,1.2851754914119157e-10
1096,BOL,2918.0,1.1726355475477857e-09,8.4068749145253e-10,2.4953047134877103e-08,1.7889372911971802e-08,7.222821081872672e-08,5.178194835750996e-08,1.6321616793738028e-07,1.1701315986430093e-07,4.0029454933213435e-10,2.86979719507812e-10,inf,inf,1.4512075404051756e-09,1.0404017081620212e-09
1097,BOL,2919.0,1.4127085905097542e-10,1.0128009879904204e-10,1.1043071311367873e-08,7.917013890717773e-09,3.231960279112872e-08,2.317061413670727e-08,9.100896017974038e-08,6.524626905026628e-08,4.1381064432943675e-10,2.9666969694477287e-10,inf,inf,6.768517289382263e-10,4.852494735268098e-10
1098,BOL,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,BRA,960.0,4.250708067624923e-09,3.762145722666041e-09,8.23152965952133e-08,7.285424829673206e-08,8.643106597359164e-06,7.649696473738326e-06,7.007924021175181e-07,6.202456381758563e-07,5.636808524459137e-09,4.9889323713614885e-09,5.762071088756539e-07,5.099797670268023e-07,5.185863842502406e-08,4.5898177816525704e-08
1100,BRA,976.0,4.076405700225004e-08,3.6280218018862777e-08,5.529263766208555e-07,4.921072868453012e-07,3.4495495128521416e-06,3.070116607535646e-06,2.69543123896619e-06,2.398947509055565e-06,6.087236897004855e-09,5.4176717921774064e-09,4.55901791765995e-07,4.057549129505808e-07,1.5249293766107488e-07,1.357194899510437e-07
1101,BRA,1016.0,2.4211251706295986e-08,2.1548137133786703e-08,3.3593558556945983e-07,2.989843794027079e-07,3.9942645658585925e-06,3.554915774609219e-06,3.7428883262062063e-06,3.331189643060362e-06,inf,inf,1.0597508303866368e-05,9.431836279194647e-06,2.937988701347614e-06,2.61482488398943e-06
1102,BRA,1049.0,1.386565170768027e-09,1.2340500527228942e-09,2.8044964697424726e-08,2.4960161190475172e-08,9.918019103846592e-08,8.827087435947288e-08,1.727523778805368e-07,1.5375049476642863e-07,1.4050527063782671e-07,1.2505040534258662e-07,7.2675142076285e-07,6.46812460038978e-07,1.4050527063782671e-07,1.2505040534258662e-07
1103,BRA,1052.0,3.7041709690173765e-09,3.2967309982829934e-09,4.217328271280821e-08,3.753443606722866e-08,3.026836848968484e-07,2.6939001871683887e-07,4.1061741413433805e-07,3.654515865855347e-07,3.3106028035592798e-09,2.9464533297154255e-09,5.95164558520654e-07,5.296994835189662e-07,1.1270137203606058e-08,1.0030479420307832e-08
1104,BRA,1053.0,7.97790686369977e-10,7.100377676668281e-10,6.504558823592449e-09,5.789090428939053e-09,1.3867828847602267e-07,1.2342438192830363e-07,7.72471469296297e-08,6.875035357220212e-08,2.6241708564152995e-07,2.3355254062233774e-07,1.979906568770424e-07,1.7621269141097674e-07,9.840969881870345e-08,8.758513236590054e-08
1105,BRA,2511.0,1.1425031653527131e-10,9.982062556363108e-11,3.2001551770267273e-09,2.7959790516018628e-09,1.075108332991512e-08,9.393233174522903e-09,1.2528267331080086e-08,1.094596076528802e-08,inf,inf,inf,inf,9.335086838857534e-10,8.156075503369858e-10
1106,BRA,2514.0,6.410813034854291e-11,5.601134306818978e-11,2.4840198925374195e-09,2.170290876253633e-09,8.634489759350006e-09,7.543963074579303e-09,1.05879941960716e-08,9.250742021267633e-09,4.254448650403303e-09,3.7171164036162307e-09,inf,inf,2.463101850233491e-09,2.152014759988344e-09
1107,BRA,2555.0,1.191979568944425e-10,1.0702012330753744e-10,1.3530579090006457e-09,1.2148230392213985e-09,4.935802788405764e-09,4.4315375598648404e-09,1.769909039867815e-08,1.589086664107161e-08,1.9468999626092273e-09,1.7479953473564453e-09,inf,inf,1.0619454341504876e-10,9.534520076489701e-11
