,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW
2260,SAU,2918.0,7.97640976630427e-10,5.700891269849169e-10
2261,SAU,2919.0,6.360261556217819e-11,4.545799506561648e-11
2263,SYR,946.0,5.1730040120471534e-09,4.53183757940572e-09
2264,SYR,960.0,1.7050954105996587e-09,1.524996136404593e-09
2265,SYR,976.0,4.355312782859215e-09,3.815494844670843e-09
2266,SYR,1016.0,7.751109550612227e-09,6.790400599293964e-09
2267,SYR,1052.0,3.6416000776865166e-10,3.1902430469400754e-10
2268,SYR,1053.0,1.245663435537573e-10,1.0912700541724134e-10
2269,SYR,2511.0,3.7742329635348734e-11,3.187857721271624e-11
2270,SYR,2514.0,1.9034799125102083e-10,1.6077500236492847e-10
2271,SYR,2555.0,1.0482828488814526e-10,8.874103545385528e-11
2272,SYR,2731.0,5.0314278781310325e-09,4.4078090569971034e-09
2273,SYR,2735.0,3.1538759080098236e-08,2.7629697033706795e-08
2274,SYR,2903.0,2.642742386905231e-11,2.2371795560902515e-11
2275,SYR,2905.0,1.426290495715191e-11,1.2046980706997875e-11
2276,SYR,2907.0,5.027840192638491e-11,4.130904274086151e-11
2278,SYR,2913.0,9.793836537584331e-12,8.290846276254588e-12
2279,SYR,2918.0,9.664938640462728e-11,6.907714865878927e-11
2280,SYR,2919.0,3.092645532575245e-11,2.210372389828361e-11
2282,TUN,960.0,1.888765462106914e-09,1.6892661926023814e-09
2283,TUN,976.0,1.3026375624578483e-08,1.1411825399987982e-08
2284,TUN,1016.0,1.6932529381601395e-08,1.4833832099729141e-08
2285,TUN,1049.0,1.3195250080163238e-07,1.1559768761763532e-07
2286,TUN,1052.0,1.8538666605452646e-09,1.6240897126506687e-09
2287,TUN,1053.0,1.9504703364155613e-09,1.7087198748539433e-09
2288,TUN,2511.0,6.04530557793835e-11,5.1060902308552256e-11
2289,TUN,2731.0,2.443809812477342e-09,2.140912537340656e-09
2290,TUN,2735.0,1.4263084719375627e-07,1.2495250956500662e-07
2291,TUN,2903.0,1.940283310308928e-10,1.6425218652997336e-10
2292,TUN,2905.0,3.4886494607191005e-11,2.946643259070967e-11
2293,TUN,2907.0,1.4275470086298766e-10,1.172881359284695e-10
2295,TUN,2913.0,2.367533334375704e-11,2.0042048745545957e-11
2296,TUN,2918.0,1.6346376836327813e-10,1.1683065405385184e-10
2297,TUN,2919.0,9.897553465479245e-11,7.07396909102872e-11
2299,TUR,946.0,2.2896903649639696e-08,2.005895378581108e-08
2300,TUR,960.0,2.0864704174105483e-09,1.866088727641668e-09
2301,TUR,976.0,5.4594832648437905e-09,4.782809247032573e-09
2302,TUR,1016.0,1.3407975388569582e-08,1.1746127895543722e-08
2303,TUR,1049.0,3.3873910778467235e-06,2.96754190543425e-06
2304,TUR,1052.0,2.0970818703672705e-09,1.8371596861491477e-09
2305,TUR,1053.0,1.5728322168151565e-09,1.3778879988616486e-09
2306,TUR,2511.0,9.118430209749892e-11,7.701765744423697e-11
2307,TUR,2514.0,9.380826698405786e-11,7.923395590932383e-11
2308,TUR,2555.0,1.6606653995345175e-10,1.4058149215579596e-10
2309,TUR,2731.0,1.1215575146804582e-08,9.825464044986038e-09
2310,TUR,2735.0,1.1354886868327188e-07,9.947508816916925e-08
2311,TUR,2805.0,5.642489672795954e-10,4.765856915671491e-10
2312,TUR,2903.0,7.510102003849379e-11,6.357580197909302e-11
2313,TUR,2905.0,5.449833723545171e-11,4.603132526026815e-11
2314,TUR,2907.0,1.0897873894697404e-10,8.953759889976332e-11
2316,TUR,2913.0,6.428168213265022e-11,5.441683071752771e-11
2317,TUR,2918.0,1.7568341714460188e-10,1.2556426868738746e-10
2318,TUR,2919.0,2.1833624007131739e-10,1.5604904980840535e-10
2320,YEM,960.0,7.856425119163261e-09,7.0265967981594705e-09
2321,YEM,976.0,2.0787419348679373e-08,1.821092888461345e-08
2322,YEM,1016.0,2.4923726810553618e-08,2.1834562957203286e-08
2323,YEM,1052.0,1.3117851515810263e-09,1.149196333928367e-09
2324,YEM,1053.0,1.4670179716150348e-09,1.285188868585004e-09
2325,YEM,2511.0,6.768152599451266e-11,5.7166337455485925e-11
2326,YEM,2514.0,2.646962201522622e-10,2.2357228537729238e-10
2327,YEM,2731.0,9.558482489228957e-09,8.373759240452812e-09
2328,YEM,2735.0,8.130270103531536e-08,7.122566211063514e-08
2329,YEM,2903.0,7.737101287112955e-11,6.549743519722561e-11
2330,YEM,2905.0,2.0449015156730423e-11,1.7271999765146774e-11
2331,YEM,2907.0,7.464822175473763e-11,6.133143586207621e-11
2332,YEM,2913.0,6.300157068458768e-11,5.333316884593821e-11
2333,YEM,2918.0,1.965809211740151e-10,1.405001109740004e-10
2334,YEM,2919.0,4.4502642659119925e-11,3.1806882351048474e-11
