,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low
1040,KEN,2919.0,4.0520341295724225e-11,2.787691984476083e-11
1041,MDG,2511.0,4.507623248636587e-09,4.0571842323609975e-09
1042,MDG,2514.0,1.5089555865199022e-10,1.358168257476561e-10
1043,MDG,2555.0,0.0,0.0
1044,MDG,2805.0,3.529965125288999e-10,3.1772217989688036e-10
1045,MDG,2903.0,1.4208481963477867e-10,1.2124895341991333e-10
1046,MDG,2905.0,9.468253584710593e-09,8.522107335279731e-09
1047,MDG,2907.0,6.2873472649437305e-12,4.742788878730447e-12
1049,MDG,2913.0,9.036964298894246e-11,7.711748983111238e-11
1050,MDG,2918.0,1.5845922296181972e-09,1.0901574162298234e-09
1051,MDG,2919.0,1.7736423979632982e-10,1.220218916727378e-10
1052,MLI,2511.0,2.6317225536033983e-10,2.368739058140695e-10
1053,MLI,2514.0,3.2321044643979235e-11,2.9091258401564912e-11
1054,MLI,2555.0,3.796331337765163e-11,3.2396226614667546e-11
1055,MLI,2805.0,1.9279384524807915e-10,1.7352828883233388e-10
1056,MLI,2903.0,2.897654141057538e-11,2.4727309566159036e-11
1057,MLI,2905.0,3.4213417699031496e-12,3.079452988127988e-12
1058,MLI,2907.0,2.4305234533785775e-11,1.8334377152111393e-11
1060,MLI,2913.0,6.387812078724006e-12,5.4510786668077335e-12
1061,MLI,2918.0,1.7586890956932768e-10,1.2099314414627052e-10
1062,MLI,2919.0,9.777015405049315e-11,6.726327223613782e-11
1063,MUS,2514.0,1.655601459263587e-09,1.4901600610986706e-09
1064,MUS,2805.0,1.4871096159126684e-09,1.3385053170311501e-09
1065,MUS,2903.0,3.100089747539723e-09,2.645480624623944e-09
1066,MUS,2907.0,5.161614515254547e-11,3.893605186361852e-11
1068,MUS,2913.0,1.609268342346008e-10,1.3732790229301275e-10
1069,MUS,2918.0,2.1482199427078462e-10,1.477918330320248e-10
1070,MUS,2919.0,1.671236130184082e-10,1.1497661212376334e-10
1071,MWI,2511.0,7.220294400290163e-09,6.4987828347726665e-09
1072,MWI,2514.0,3.3991432547030666e-11,3.059472732262806e-11
1073,MWI,2555.0,2.829022196682467e-11,2.4141634653945246e-11
1074,MWI,2805.0,4.3726893010533744e-10,3.9357340014193537e-10
1075,MWI,2903.0,3.353539889363445e-11,2.8617638596609177e-11
1076,MWI,2905.0,4.025703066753034e-11,3.623421503014463e-11
1077,MWI,2907.0,1.8133364509982973e-12,1.36786972164615e-12
1079,MWI,2913.0,9.843711029014226e-12,8.400191259727547e-12
1080,MWI,2918.0,2.2817850602964156e-10,1.5698075878637302e-10
1081,MWI,2919.0,2.3881510402982928e-11,1.6429845603152098e-11
1082,NAM,2511.0,9.409102997118884e-11,8.468867563880346e-11
1083,NAM,2514.0,6.568421161872724e-11,5.912050164688649e-11
1084,NAM,2903.0,6.259998184833894e-11,5.342007895513975e-11
1085,NAM,2905.0,1.4647067983777663e-11,1.3183411744110771e-11
1086,NAM,2907.0,7.17554770032917e-12,5.41279277218762e-12
1087,NAM,2913.0,7.737270195635211e-10,6.602647038292231e-10
1088,NAM,2918.0,3.958638972321369e-10,2.723438593973393e-10
1089,NAM,2919.0,1.5042052936675407e-10,1.0348533368858809e-10
1090,NER,2511.0,8.746977977998246e-10,7.872907555856046e-10
1091,NER,2514.0,2.5506927319834056e-10,2.295806406831139e-10
1092,NER,2805.0,2.8856918106541027e-10,2.597329605392446e-10
1093,NER,2903.0,3.363912741019951e-12,2.8706155963247235e-12
1094,NER,2905.0,3.0897391997052944e-12,2.7809868908062894e-12
1095,NER,2907.0,1.5841250719495046e-11,1.1949667255777734e-11
1097,NER,2913.0,3.2564386903550743e-12,2.778901955160166e-12
1098,NER,2918.0,4.2368907724351865e-11,2.914868450692093e-11
1099,NER,2919.0,5.7649637137663915e-11,3.966142095984239e-11
1100,NGA,2511.0,1.194545138322675e-10,1.0751763030577484e-10
1101,NGA,2514.0,3.4223412408750024e-11,3.080352583689558e-11
1102,NGA,2555.0,3.4684592454003066e-11,2.959830997888465e-11
1103,NGA,2805.0,4.3663650688165003e-10,3.9300417388015774e-10
1104,NGA,2903.0,2.439626355363619e-12,2.081870132810948e-12
1105,NGA,2905.0,2.924943351008538e-12,2.6326588070221664e-12
1106,NGA,2907.0,1.672304564017472e-13,1.2614839222091572e-13
1108,NGA,2913.0,5.203805962838945e-13,4.44069977648819e-13
1109,NGA,2918.0,1.5398368422961285e-11,1.0593668970707414e-11
1110,NGA,2919.0,5.095453791631693e-12,3.505537031026643e-12
1111,RWA,2511.0,4.509244687871823e-10,4.0586436439701913e-10
1112,RWA,2514.0,1.515257113291255e-11,1.3638400835468222e-11
1113,RWA,2555.0,4.171732674653123e-11,3.559973697749874e-11
1114,RWA,2805.0,2.1817316926845865e-10,1.9637150077880903e-10
1115,RWA,2903.0,1.3561659508728574e-11,1.1572925427904506e-11
1116,RWA,2905.0,1.4182612414659058e-11,1.2765368418899371e-11
1117,RWA,2907.0,2.9461207189405736e-12,2.2223726465844815e-12
1119,RWA,2913.0,1.0466504676270218e-10,8.931656043372007e-11
1120,RWA,2918.0,1.8144582682187506e-10,1.2482991526563254e-10
1121,RWA,2919.0,8.279381176926557e-12,5.695994605498498e-12
1122,SEN,2514.0,4.290668058662869e-11,3.861909000306834e-11
1123,SEN,2805.0,1.4106718391588252e-10,1.2697058354648445e-10
1124,SEN,2903.0,1.2507544493172246e-11,1.0673389905749851e-11
1125,SEN,2905.0,2.3847025665347794e-12,2.1464033523081467e-12
1126,SEN,2907.0,2.3319748627368097e-12,1.7590987070389032e-12
1128,SEN,2913.0,4.768499856106136e-13,4.069228636965196e-13
1129,SEN,2918.0,2.5801175889521978e-11,1.7750524530963838e-11
1130,SEN,2919.0,2.97827547428066e-11,2.0489745154466396e-11
1131,SWZ,2511.0,6.082654379689914e-10,5.474825219175966e-10
1132,SWZ,2514.0,5.20485628879132e-11,4.684743977433421e-11
1133,SWZ,2805.0,5.592109539000067e-09,5.033299678301434e-09
1134,SWZ,2903.0,1.3584104806458903e-10,1.1592079260565842e-10
1135,SWZ,2905.0,2.1714971021573452e-10,1.9545031422391331e-10
1136,SWZ,2907.0,1.5618024666075966e-11,1.1781279222003625e-11
1138,SWZ,2913.0,2.6615699205913284e-11,2.2712670372185824e-11
1139,SWZ,2918.0,1.0983990171516795e-09,7.55669384303348e-10
1140,SWZ,2919.0,4.719951823279976e-11,3.247201638516133e-11
1141,TGO,2514.0,4.3537753523862117e-11,3.918710091018833e-11
1142,TGO,2555.0,6.34721199923188e-11,5.4164323396361257e-11
1143,TGO,2805.0,5.221781086980386e-11,4.6999775097321417e-11
1144,TGO,2903.0,5.4056340726431005e-12,4.612931033475219e-12
1145,TGO,2905.0,2.7899809010468733e-12,2.511182921895587e-12
1146,TGO,2907.0,6.37940335639938e-14,4.812230344006209e-14
1147,TGO,2913.0,5.43225612519442e-13,4.635649125513724e-13
1148,TGO,2918.0,3.0096109005514413e-11,2.0705324574214316e-11
1149,TGO,2919.0,1.5561650662308942e-11,1.0706002819653746e-11
1150,TZA,2511.0,4.120952576467746e-11,3.70915289351422e-11
1151,TZA,2514.0,3.668342713813214e-11,3.3017715537519693e-11
1152,TZA,2555.0,1.5157957942015166e-10,1.2935136499286764e-10
1153,TZA,2805.0,4.675598360366591e-10,4.208373880907199e-10
1154,TZA,2903.0,3.444470433115475e-12,2.9393599976028674e-12
1155,TZA,2905.0,2.4388437210396538e-12,2.1951342746285594e-12
1156,TZA,2907.0,1.0350611708631214e-12,7.807866184434878e-13
1158,TZA,2913.0,2.455918091554916e-13,2.0957727859421247e-13
1159,TZA,2918.0,3.543697227874016e-11,2.4379696818094007e-11
1160,TZA,2919.0,4.682903497268049e-12,3.2217133730773123e-12
1161,UGA,2511.0,5.048871054030699e-10,4.5443460781317575e-10
1162,UGA,2514.0,2.878355779213435e-11,2.5907266509201124e-11
1163,UGA,2555.0,3.9150948032490394e-11,3.340970194098715e-11
1164,UGA,2805.0,3.079720894379836e-10,2.7719696974519594e-10
1165,UGA,2903.0,1.6031786402354262e-11,1.3680823382354149e-11
1166,UGA,2905.0,1.189751697724037e-11,1.0708618627101804e-11
1167,UGA,2907.0,2.7402399543032056e-12,2.0670688340670786e-12
1169,UGA,2913.0,5.691535666817722e-12,4.8569069146697254e-12
1170,UGA,2918.0,2.4039309787964083e-10,1.6538407393749266e-10
1171,UGA,2919.0,1.2128958618847051e-11,8.344401759856329e-12
1172,ZMB,2511.0,3.997952854877936e-11,3.598444321947173e-11
1173,ZMB,2514.0,2.6878817523289594e-11,2.4192863650036386e-11
1174,ZMB,2555.0,1.4916718751366234e-11,1.2729273554425828e-11
1175,ZMB,2805.0,7.40599937448711e-10,6.665930631210789e-10
1176,ZMB,2903.0,2.84360426768669e-10,2.426607165238756e-10
1177,ZMB,2905.0,7.886138624803038e-11,7.098090394409416e-11
1178,ZMB,2907.0,6.225350068660064e-12,4.696021999050344e-12
1180,ZMB,2913.0,1.8696238373503677e-11,1.5954549835115988e-11
1181,ZMB,2918.0,6.394528403414186e-10,4.3992659007004463e-10
1182,ZMB,2919.0,6.261348057220108e-10,4.3076413556687497e-10
1183,ZWE,2511.0,9.002700754542619e-11,8.103076396423018e-11
1184,ZWE,2514.0,7.575813263063862e-11,6.818775310805051e-11
1185,ZWE,2555.0,2.5607417375442624e-11,2.1852246879999063e-11
1186,ZWE,2805.0,9.137546933996508e-09,8.224447629753114e-09
1187,ZWE,2903.0,1.4688517079153033e-10,1.2534536255989256e-10
1188,ZWE,2905.0,1.3064761282024787e-11,1.1759222221827012e-11
1189,ZWE,2907.0,1.3791171262017282e-11,1.0403213140597521e-11
1191,ZWE,2913.0,1.697013138137777e-11,1.4481565832855748e-11
1192,ZWE,2918.0,5.377502695570507e-10,3.6995791944433333e-10
1193,ZWE,2919.0,1.702116431910202e-10,1.1710109495997258e-10
1194,AZE,2511.0,1.2186378494243048e-11,1.0293069122269142e-11
1195,AZE,2514.0,3.997839680516281e-11,3.376724282012421e-11
1196,AZE,2555.0,0.0,0.0
1197,AZE,2805.0,2.642957424399817e-09,2.2323402698687892e-09
1198,AZE,2903.0,5.5333472037839886e-11,4.684183862336718e-11
1199,AZE,2905.0,2.8505948302291857e-12,2.4077185556802785e-12
1200,AZE,2907.0,1.1742086806035545e-11,9.647370384755277e-12
1202,AZE,2913.0,4.7830404521574055e-11,4.049021338038933e-11
1203,AZE,2918.0,4.884979495004323e-11,3.491387450292135e-11
1204,AZE,2919.0,2.137882245498092e-11,1.527984968978422e-11
1205,CYP,2511.0,1.7563620244466928e-10,1.4834887764153021e-10
1206,CYP,2903.0,1.5534963464675204e-09,1.315092338927497e-09
1207,CYP,2905.0,4.498189699801413e-11,3.799338542373982e-11
1208,CYP,2907.0,1.5166574989092775e-11,1.2460950834798384e-11
1209,CYP,2913.0,1.7016343477667554e-10,1.4404966574221258e-10
1210,CYP,2918.0,5.1734762302073895e-11,3.6975815360131335e-11
1211,CYP,2919.0,3.6716779330117345e-11,2.624217823215324e-11
1212,DZA,2511.0,1.6083614227915707e-11,1.3584819564077625e-11
1213,DZA,2514.0,5.483740121207478e-09,4.631771132237031e-09
1214,DZA,2805.0,3.8805697935695906e-08,3.2776737681232285e-08
1215,DZA,2903.0,4.4206390151330934e-11,3.742235065557054e-11
1216,DZA,2905.0,4.474509111580646e-12,3.7793370356484615e-12
1217,DZA,2907.0,6.086382466473754e-12,5.00060908484949e-12
1218,DZA,2913.0,1.0572734102224014e-11,8.950211985350804e-12
1219,DZA,2918.0,1.8080287656854726e-11,1.2922324338796131e-11
1220,DZA,2919.0,6.748580056585981e-12,4.823338100180752e-12
1221,EGY,2511.0,1.9385412039854694e-11,1.637364096184564e-11
1222,EGY,2514.0,3.2450481052052054e-11,2.740888481983786e-11
1223,EGY,2555.0,4.21953511315721e-11,3.571993145504724e-11
1224,EGY,2805.0,2.7640467273701245e-10,2.3346168047745095e-10
1225,EGY,2903.0,9.621536727163711e-12,8.144988089205709e-12
1226,EGY,2905.0,9.136410586618248e-12,7.716952640353268e-12
1227,EGY,2907.0,2.1551834208774633e-11,1.770711888929453e-11
1229,EGY,2913.0,1.8853073719531475e-11,1.5959826922135307e-11
1230,EGY,2918.0,7.038188019125359e-11,5.030326401144698e-11
1231,EGY,2919.0,2.1876211801937658e-11,1.563534328513087e-11
1232,GEO,2511.0,5.177762859009424e-11,4.373331341356167e-11
1233,GEO,2514.0,4.845384258432148e-11,4.092591996839566e-11
1235,GEO,2903.0,4.066276424401775e-11,3.4422539749462303e-11
1236,GEO,2905.0,3.3460902452256396e-11,2.8262324364640813e-11
1237,GEO,2907.0,2.9907584573694026e-11,2.457225452868502e-11
1238,GEO,2913.0,1.978971442733739e-10,1.6752728058957476e-10
1239,GEO,2918.0,3.2960094058514134e-10,2.355720405255105e-10
1240,GEO,2919.0,4.793747277126353e-11,3.42618205467334e-11
1241,ISR,2511.0,2.1081849263002464e-11,1.7806515019359883e-11
1242,ISR,2514.0,3.069097679804299e-11,2.5922741999311025e-11
1243,ISR,2903.0,6.328677980547999e-11,5.3574608956647594e-11
1244,ISR,2905.0,3.910098526972537e-11,3.3026148360666845e-11
1245,ISR,2907.0,6.8832412013025525e-12,5.655313098387306e-12
1246,ISR,2913.0,1.2917672594405314e-11,1.0935289487036642e-11
1247,ISR,2918.0,2.192125451321578e-11,1.5667536164762076e-11
1248,ISR,2919.0,9.207023534239723e-12,6.58043425870316e-12
1249,JOR,2511.0,7.737021953790303e-11,6.534976884929266e-11
1250,JOR,2514.0,1.8600643392689123e-10,1.571079613603617e-10
1251,JOR,2903.0,3.9015969686849715e-10,3.3028467010994837e-10
1252,JOR,2905.0,1.7642706839590007e-11,1.4901687247742942e-11
1253,JOR,2907.0,1.9313455106319246e-11,1.5868052919199382e-11
1254,JOR,2913.0,9.185337736101456e-12,7.775729447112165e-12
1255,JOR,2918.0,2.4281879830355766e-11,1.735471982961329e-11
1256,JOR,2919.0,3.0586798533826334e-11,2.1860964750174586e-11
1257,KWT,2511.0,4.7487104031309124e-08,4.0109376583170974e-08
1258,KWT,2514.0,1.395323440257362e-10,1.1785421423826788e-10
1259,KWT,2903.0,7.013485876373102e-09,5.937176206540441e-09
1260,KWT,2905.0,2.3176156071354048e-10,1.957544454602651e-10
1261,KWT,2907.0,7.350153775142968e-11,6.038931326692563e-11
1262,KWT,2913.0,2.7686554333879872e-08,2.343769625115533e-08
1263,KWT,2918.0,1.7409071199109198e-10,1.244259321210484e-10
1264,KWT,2919.0,2.7528079363879198e-11,1.9674840174863148e-11
1265,LBN,2511.0,2.5673436394089882e-11,2.1684740510512237e-11
1266,LBN,2514.0,8.481078837802527e-10,7.163435039388855e-10
1267,LBN,2903.0,6.046310326625276e-11,5.1184261922494045e-11
1268,LBN,2905.0,2.987100348389046e-11,2.5230162000669492e-11
1269,LBN,2907.0,1.1186829972868774e-11,9.191167972295453e-12
1271,LBN,2913.0,1.3514841357211162e-11,1.1440815017752272e-11
1272,LBN,2918.0,5.375705201326437e-11,3.84211841535369e-11
1273,LBN,2919.0,2.2219807736170037e-11,1.5880917812921037e-11
1274,MAR,2511.0,1.9310955741213616e-11,1.631075239910627e-11
1275,MAR,2514.0,1.3308840719798756e-10,1.1241142520796766e-10
1276,MAR,2555.0,2.7847983308152083e-11,2.3574351871768175e-11
1277,MAR,2805.0,3.32819300093438e-10,2.811115757405155e-10
1278,MAR,2903.0,3.2626897219226986e-11,2.761987993956144e-11
1279,MAR,2905.0,1.168569061673522e-11,9.87016949427015e-12
1280,MAR,2907.0,1.4312488210150443e-11,1.1759227909964956e-11
1282,MAR,2913.0,3.72133654698831e-12,3.150249561026277e-12
1283,MAR,2918.0,3.4413191542032244e-11,2.459576037058565e-11
1284,MAR,2919.0,3.431311128303483e-11,2.4524231112245284e-11
1285,OMN,2511.0,2.5738453150416773e-10,2.17396560842649e-10
1286,OMN,2514.0,8.99108517034711e-11,7.594205381550497e-11
1287,OMN,2905.0,1.5073354655274183e-11,1.2731516704861026e-11
1288,OMN,2907.0,9.004776509735017e-11,7.398379492195914e-11
1290,OMN,2918.0,4.528578800168111e-11,3.236661117356843e-11
1291,OMN,2919.0,2.3810722543737552e-12,1.7017974785075276e-12
1292,SAU,2511.0,1.6651489664086373e-11,1.4064468306327402e-11
1293,SAU,2514.0,3.455524124502308e-10,2.918664366445981e-10
1294,SAU,2903.0,4.0652189830050966e-10,3.441358811540924e-10
1295,SAU,2905.0,1.4941826680411986e-12,1.2620423278917605e-12
1296,SAU,2907.0,3.1046124415602246e-11,2.5507685830985006e-11
1297,SAU,2913.0,3.928071666833928e-10,3.325258516093629e-10
1298,SAU,2918.0,1.2762255626086836e-10,9.121426031758675e-11
1299,SAU,2919.0,1.0176418489948513e-11,7.2732792104986376e-12
1300,SYR,2511.0,1.2831198616686698e-11,1.0837708212124918e-11
1301,SYR,2514.0,5.852656598297042e-11,4.9433717280022756e-11
1302,SYR,2555.0,1.7820808430984694e-11,1.5085976027155402e-11
1303,SYR,2903.0,6.730806921532621e-12,5.697877975339534e-12
1304,SYR,2905.0,2.8546334953912335e-12,2.411129762684418e-12
1305,SYR,2907.0,1.0611626921993454e-11,8.718577625289748e-12
1307,SYR,2913.0,2.496855790010992e-12,2.1136811350195662e-12
1308,SYR,2918.0,2.4639943613447855e-11,1.7610634803252444e-11
1309,SYR,2919.0,7.88443821257277e-12,5.6351574568801666e-12
1310,TUN,2511.0,1.9232944173745198e-11,1.624486092390974e-11
1311,TUN,2903.0,4.63114006413259e-11,3.9204320194828975e-11
1312,TUN,2905.0,7.653221470927562e-12,6.46419587619946e-12
1313,TUN,2907.0,3.213732500235463e-11,2.6404222911519232e-11
1315,TUN,2913.0,5.650916244932818e-12,4.783710421032174e-12
1316,TUN,2918.0,3.901613762686724e-11,2.7885573196084522e-11
1317,TUN,2919.0,2.3623847170842913e-11,1.688441141344593e-11
1318,TUR,2511.0,2.0647761792482038e-11,1.7439868575439853e-11
1319,TUR,2514.0,2.158683908159802e-11,1.8233048227014788e-11
1320,TUR,2555.0,2.9537695345494016e-11,2.5004755850737824e-11
1321,TUR,2805.0,3.222758103448792e-10,2.722061516374385e-10
1322,TUR,2903.0,1.397205320790237e-11,1.1827861825733574e-11
1323,TUR,2905.0,1.0079777978836532e-11,8.513755872780748e-12
1324,TUR,2907.0,1.9974805764287203e-11,1.6411422667440296e-11
1326,TUR,2913.0,1.1980288691285874e-11,1.0141759207786575e-11
1327,TUR,2918.0,3.274242343752989e-11,2.3401630733322405e-11
1328,TUR,2919.0,4.069170409116734e-11,2.908313231205837e-11
1329,YEM,2511.0,2.5408832557799133e-11,2.146124625598495e-11
1330,YEM,2514.0,1.1822542712465988e-10,9.985759870980478e-11
1331,YEM,2903.0,2.955501457290147e-11,2.501941721980475e-11
1332,YEM,2905.0,5.197022893907886e-12,4.389599084115087e-12
1333,YEM,2907.0,2.1921788459456552e-11,1.8011075565880207e-11
1334,YEM,2913.0,2.4192547920731398e-11,2.047989008923967e-11
1335,YEM,2918.0,7.548690142367057e-11,5.395191946282872e-11
1336,YEM,2919.0,1.7088975773636154e-11,1.2213814943427269e-11
1337,BDI,960.0,7.829064432267893e-09,6.775090868343001e-09
1338,BDI,976.0,1.4097978374466185e-08,1.1925598181321532e-08
1339,BDI,1016.0,1.1366093528079929e-08,9.614673870737362e-09
1340,BDI,1049.0,4.5080676888305825e-09,3.813412278214536e-09
1341,BDI,1052.0,5.086286690810867e-10,4.3025325829321784e-10
1342,BDI,1053.0,3.0267174591976737e-10,2.5603256912463975e-10
1343,BDI,2731.0,2.0383158989827643e-08,1.724228519309815e-08
1344,ETH,960.0,9.844577984952398e-09,8.519269573723605e-09
1345,ETH,976.0,1.3348547588209898e-08,1.1291648391911194e-08
1346,ETH,1016.0,2.131706320939747e-08,1.8032282607380046e-08
1347,ETH,1049.0,1.4119640185791048e-08,1.1943922089252035e-08
1348,ETH,1052.0,1.7138624915561179e-09,1.4497706599802284e-09
1349,ETH,1053.0,2.0845091386654567e-09,1.7633037682935276e-09
1350,ETH,2731.0,3.478047595870337e-08,2.9421096402718493e-08
1351,ETH,2735.0,1.823130063448592e-08,1.542201015739492e-08
1352,KEN,960.0,3.869391584642677e-09,3.3484817781173705e-09
1353,KEN,976.0,1.2251260484326946e-08,1.0363444025095402e-08
1354,KEN,1016.0,1.4323259835318515e-08,1.2116165659045281e-08
1355,KEN,1049.0,2.0952343681107627e-09,1.772376329860146e-09
1356,KEN,1052.0,1.0809762669660149e-09,9.144068930287155e-10
1357,KEN,1053.0,2.854797834626802e-09,2.4148974385098773e-09
1358,KEN,2731.0,8.722583195827361e-09,7.378506303072925e-09
1359,KEN,2735.0,6.648909134925631e-09,5.6243680179601345e-09
1360,MDG,960.0,7.099094384288334e-09,6.143391710797865e-09
1361,MDG,976.0,1.328147604296645e-08,1.1234912009096025e-08
1362,MDG,1016.0,1.2239047894572785e-08,1.0353113292965381e-08
1363,MDG,1049.0,9.738521301090744e-10,8.237896869482627e-10
1364,MDG,1052.0,6.936432284622144e-10,5.867586262451052e-10
1365,MDG,1053.0,5.164951985015829e-10,4.369076215259132e-10
1366,MDG,2731.0,1.454768434347078e-08,1.2306008233290683e-08
1367,MDG,2735.0,2.6195502959779036e-09,2.2158995719680444e-09
1368,MUS,960.0,2.0144960501199052e-09,1.7432981822486805e-09
1369,MUS,976.0,6.663520908661931e-09,5.6367282399484954e-09
1370,MUS,1016.0,1.3328443989669316e-08,1.1274642589247473e-08
1371,MUS,1049.0,8.773139884444788e-10,7.42127263011749e-10
1372,MUS,1052.0,2.6347244619876504e-10,2.228735526298678e-10
1373,MUS,1053.0,4.876608097281534e-10,4.1251637015765106e-10
1374,MUS,2731.0,2.608298273205538e-10,2.2063813915065572e-10
1375,MUS,2735.0,2.8569988923120617e-10,2.416759331671514e-10
1376,MWI,960.0,7.006581250913919e-09,6.063332989791117e-09
1377,MWI,976.0,7.2842400634873615e-09,6.161799780510983e-09
1378,MWI,1016.0,9.03662743779866e-09,7.644158962016604e-09
1379,MWI,1049.0,2.5352909409936543e-09,2.1446238766967683e-09
1380,MWI,1052.0,1.994219624065444e-09,1.6869271104135225e-09
1381,MWI,1053.0,1.3183442374104274e-09,1.115198450615642e-09
1382,MWI,2731.0,1.296025698855842e-08,1.0963190116119346e-08
1383,RWA,960.0,4.6245308365015e-09,4.0019617812336635e-09
1384,RWA,976.0,5.233952536818617e-09,4.427444360906161e-09
1385,RWA,1016.0,5.702943497013701e-09,4.824167748713918e-09
1386,RWA,1049.0,6.240953327059857e-09,5.279274777559427e-09
1387,RWA,1052.0,2.7370139210790153e-09,2.315263037896917e-09
1388,RWA,1053.0,1.545345280450302e-09,1.3072205373381945e-09
1389,RWA,2731.0,9.288525983503217e-09,7.8572420551197e-09
1390,RWA,2735.0,5.444394666069544e-12,4.605459123534374e-12
1391,TZA,960.0,1.1197639363662066e-08,9.690177524540912e-09
1392,TZA,976.0,2.1722072237653984e-08,1.83748831421874e-08
1393,TZA,1016.0,1.1010701872094552e-08,9.314045087396892e-09
1394,TZA,1049.0,3.2732795840927527e-09,2.7688946612170916e-09
1395,TZA,1052.0,1.0049790500386538e-09,8.501202096546e-10
1396,TZA,1053.0,1.1655916339140534e-09,9.859837418069072e-10
1397,TZA,2731.0,2.1559386761123767e-08,1.8237266132747948e-08
1398,TZA,2735.0,1.775985924203592e-09,1.5023213928384933e-09
1399,UGA,960.0,6.514602420057307e-09,5.637585914493495e-09
1400,UGA,976.0,1.147543744881119e-08,9.70716881061988e-09
1401,UGA,1016.0,2.554939645176155e-08,2.161244880406673e-08
1402,UGA,1049.0,7.357150232214893e-10,6.223475103914208e-10
1403,UGA,1052.0,8.41920393944959e-10,7.121875244916231e-10
1404,UGA,1053.0,6.944158906488445e-10,5.874122276709904e-10
1405,UGA,2731.0,1.782861567075798e-08,1.5081375568269916e-08
1406,ZMB,960.0,1.6408051650607141e-09,1.4199147531236577e-09
1407,ZMB,976.0,2.2825213097931418e-08,1.9308039250647117e-08
1408,ZMB,1016.0,2.4880656848567767e-08,2.1046756363364046e-08
1409,ZMB,1049.0,2.109912891953099e-09,1.7847930163231987e-09
1410,ZMB,1052.0,8.922746553832062e-10,7.547826166870662e-10
1411,ZMB,1053.0,1.236014736814943e-09,1.0455552353622495e-09
1412,ZMB,2731.0,9.488994681095803e-09,8.026820208236461e-09
1413,ZMB,2735.0,1.1326507603029127e-11,9.58118780463254e-12
1414,ZWE,960.0,4.601260755743723e-09,3.98182439278686e-09
1415,ZWE,976.0,4.348642099426871e-08,3.6785528346440675e-08
1416,ZWE,1016.0,1.6429489954115092e-08,1.3897843386658918e-08
1417,ZWE,1049.0,7.644664559346812e-10,6.466685885323719e-10
1418,ZWE,1052.0,1.03513934498369e-09,8.75633056177055e-10
1419,ZWE,1053.0,5.646226075877159e-10,4.776190006346244e-10
1420,ZWE,2731.0,1.3022628018168424e-08,1.1015950293325418e-08
1421,ZWE,2735.0,3.815885283826302e-09,3.2278893747880105e-09
1422,CAF,960.0,8.921428118214039e-09,7.720397079269072e-09
1423,CAF,976.0,1.0270435964291361e-08,8.687847945558366e-09
1424,CAF,1016.0,3.134739033977042e-08,2.651702047594448e-08
1425,CAF,1049.0,1.9994624423030505e-09,1.6913620543451035e-09
1426,CAF,1052.0,5.771435931611041e-10,4.882106073754033e-10
1427,CAF,1053.0,1.6812398374281528e-09,1.4221748831670813e-09
1428,CAF,2731.0,1.4797147323722131e-08,1.2517031061143841e-08
1429,CAF,2735.0,2.3337714659777517e-12,1.974156862142172e-12
1430,CMR,960.0,4.035886364044534e-09,3.4925625005729323e-09
1431,CMR,976.0,6.9792145848306124e-09,5.903776169117593e-09
1432,CMR,1016.0,1.0175209944998049e-08,8.607295456943711e-09
1433,CMR,1049.0,2.3763596115106733e-09,2.010182531739817e-09
1434,CMR,1052.0,2.0741626388634294e-09,1.7545515773094936e-09
1435,CMR,1053.0,1.4818136172817791e-09,1.2534785704678874e-09
1436,CMR,2731.0,1.6868656905036632e-08,1.4269338394814993e-08
1437,CMR,2735.0,2.37345583523361e-10,2.0077262030259477e-10
1438,COG,960.0,1.893998933205459e-09,1.6390227706038389e-09
1439,COG,976.0,1.4272850590075004e-08,1.2073524055587682e-08
1440,COG,1016.0,2.329407120902145e-08,1.9704650260282376e-08
1441,COG,1049.0,1.6400764587651434e-09,1.3873544358177129e-09
1442,COG,1052.0,1.0316268697735796e-09,8.726618239290685e-10
1443,COG,1053.0,5.356587853179574e-10,4.5311826038594095e-10
1444,COG,2731.0,2.3417362497914544e-08,1.9808943395903816e-08
1445,COG,2735.0,1.1590621155255487e-12,9.804603674229679e-13
1446,DZA,960.0,9.598678810333777e-10,8.58482640288128e-10
1447,DZA,976.0,4.610074933733347e-09,4.038680577071758e-09
1448,DZA,1016.0,4.384900940524804e-09,3.841415706998036e-09
1449,DZA,1049.0,2.506043431744347e-07,2.1954326293103952e-07
1450,DZA,1052.0,5.970903813186242e-10,5.230841928712517e-10
1451,DZA,1053.0,7.469104645180719e-10,6.543348707388413e-10
1452,DZA,2731.0,2.372021922540106e-09,2.0780223759168178e-09
1453,DZA,2735.0,1.5648043853521292e-08,1.3708551745644786e-08
1454,EGY,946.0,1.5663725299766453e-09,1.3722289559732646e-09
1455,EGY,960.0,1.3326315394872924e-09,1.191873449623742e-09
1456,EGY,976.0,2.9980616247764e-09,2.6264677747966944e-09
1457,EGY,1016.0,7.533448956214474e-09,6.599717882066153e-09
1458,EGY,1049.0,5.572922766703785e-08,4.8821885238166135e-08
1459,EGY,1052.0,9.965699556162956e-10,8.730503910012146e-10
1460,EGY,1053.0,4.34701570972495e-10,3.8082261497807217e-10
